fullName,rank,companyNumber,age
Егоров Юрий Иванович,сержант,2,18
Егоров Павел Алексеевич,майор,2,18
Зайцев Егор Сергеевич,майор,7,51
Новиков Павел Алексеевич,рядовой,10,56
Козлов Олег Андреевич,рядовой,7,53
Степанов Кирилл Павлович,полковник,4,46
Егоров Александр Михайлович,рядовой,5,53
Лебедев Евгений Максимович,полковник,3,36
Степанов Виктор Дмитриевич,лейтенант,11,44
Попов Никита Кириллович,майор,9,25
Кузнецов Павел Викторович,полковник,5,45
Кузнецов Матвей Кириллович,лейтенант,2,48
Андреев Андрей Павлович,майор,4,18
Козлов Павел Ильич,полковник,11,39
Павлов Степан Кириллович,сержант,6,50
Лебедев Олег Иванович,майор,4,52
Сидоров Роман Дмитриевич,майор,7,33
Егоров Дмитрий Ильич,сержант,6,37
Павлов Константин Павлович,капитан,7,57
Козлов Степан Максимович,лейтенант,1,50
Павлов Андрей Павлович,рядовой,3,48
Андреев Дмитрий Павлович,майор,2,54
Павлов Андрей Юрьевич,майор,3,19
Павлов Алексей Ильич,капитан,1,44
Соколов Олег Максимович,прапорщик,2,36
Новиков Максим Ильич,рядовой,3,44
Николаев Константин Романович,майор,8,49
Морозов Роман Юрьевич,майор,6,37
Орлов Роман Иванович,рядовой,7,27
Борисов Артём Викторович,майор,7,48
Павлов Константин Романович,прапорщик,8,26
Лебедев Юрий Юрьевич,майор,2,48
Соколов Юрий Иванович,рядовой,11,21
Васильев Константин Павлович,лейтенант,4,56
Соколов Олег Михайлович,сержант,3,19
Михайлов Олег Алексеевич,сержант,11,55
Степанов Сергей Викторович,полковник,12,20
Степанов Роман Ильич,полковник,8,20
Кузнецов Кирилл Сергеевич,сержант,4,47
Лебедев Павел Ильич,сержант,6,40
Попов Сергей Алексеевич,капитан,2,59
Петров Андрей Михайлович,майор,6,21
Егоров Михаил Никитич,прапорщик,12,33
Морозов Юрий Викторович,полковник,9,40
Иванов Степан Олегович,лейтенант,8,50
Кочергин Иван Павлович,прапорщик,3,47
Семёнов Павел Олегович,майор,11,40
Алексеев Иван Михайлович,майор,7,19
Кузнецов Юрий Сергеевич,рядовой,10,18
Попов Никита Никитич,сержант,5,24
Николаев Роман Сергеевич,сержант,5,27
Михайлов Денис Кириллович,прапорщик,8,38
Борисов Степан Никитич,майор,4,38
Новиков Артём Павлович,лейтенант,9,18
Зайцев Дмитрий Михайлович,сержант,12,36
Захаров Матвей Павлович,сержант,12,20
Васильев Иван Олегович,майор,10,48
Васильев Илья Сергеевич,майор,8,38
Иванов Егор Алексеевич,капитан,4,40
Макаров Михаил Кириллович,сержант,6,44
Кочергин Матвей Ильич,капитан,10,29
Фёдоров Евгений Алексеевич,рядовой,12,44
Степанов Олег Никитич,лейтенант,7,45
Андреев Илья Павлович,лейтенант,6,45
Семёнов Юрий Павлович,лейтенант,7,60
Яковлев Александр Сергеевич,рядовой,11,52
Сидоров Матвей Юрьевич,рядовой,4,55
Павлов Максим Юрьевич,сержант,7,35
Алексеев Юрий Александрович,капитан,10,36
Павлов Алексей Викторович,прапорщик,12,49
Степанов Дмитрий Викторович,сержант,12,58
Борисов Артём Максимович,капитан,1,27
Степанов Иван Юрьевич,полковник,11,45
Кочергин Никита Никитич,сержант,6,27
Новиков Роман Олегович,сержант,11,56
Михайлов Андрей Олегович,лейтенант,6,26
Лебедев Виктор Павлович,прапорщик,1,18
Макаров Константин Павлович,майор,9,37
Семёнов Алексей Андреевич,сержант,8,46
Никитин Иван Павлович,рядовой,3,29
Фёдоров Максим Сергеевич,сержант,6,32
Павлов Егор Иванович,капитан,12,23
Степанов Константин Александрович,капитан,9,58
Захаров Егор Юрьевич,лейтенант,7,35
Михайлов Кирилл Романович,рядовой,6,35
Борисов Алексей Алексеевич,лейтенант,5,37
Кочергин Евгений Никитич,полковник,7,20
Новиков Олег Максимович,капитан,11,41
Борисов Никита Александрович,лейтенант,9,48
Алексеев Денис Сергеевич,лейтенант,9,22
Михайлов Иван Павлович,прапорщик,8,41
Новиков Сергей Иванович,прапорщик,9,19
Козлов Никита Павлович,майор,7,47
Павлов Егор Алексеевич,майор,8,50
Михайлов Виктор Юрьевич,капитан,9,27
Алексеев Константин Юрьевич,рядовой,11,40
Новиков Виктор Викторович,прапорщик,1,41
Павлов Егор Романович,рядовой,8,50
Михайлов Никита Викторович,майор,10,18
Егоров Алексей Романович,рядовой,5,25
Попов Александр Максимович,капитан,7,51
Яковлев Павел Михайлович,полковник,10,29
Иванов Андрей Викторович,лейтенант,5,56
Новиков Павел Максимович,лейтенант,7,25
Семёнов Егор Романович,лейтенант,7,60
Кузнецов Андрей Никитич,майор,10,41
Зайцев Роман Максимович,сержант,8,31
Кузнецов Сергей Никитич,капитан,2,45
Андреев Степан Дмитриевич,лейтенант,5,44
Николаев Степан Романович,полковник,12,22
Семёнов Михаил Алексеевич,рядовой,6,21
Кочергин Матвей Кириллович,прапорщик,6,54
Кочергин Сергей Иванович,полковник,7,56
Павлов Михаил Павлович,капитан,8,39
Никитин Сергей Михайлович,лейтенант,3,43
Семёнов Андрей Ильич,капитан,1,59
Васильев Егор Викторович,лейтенант,3,18
Никитин Александр Андреевич,лейтенант,5,59
Васильев Евгений Олегович,прапорщик,11,20
Петров Кирилл Викторович,сержант,5,52
Михайлов Матвей Михайлович,капитан,8,22
Васильев Константин Иванович,сержант,9,34
Никитин Павел Романович,майор,3,57
Захаров Андрей Сергеевич,капитан,7,53
Сидоров Михаил Максимович,сержант,10,25
Егоров Степан Кириллович,майор,4,42
Николаев Виктор Дмитриевич,капитан,4,47
Смирнов Алексей Максимович,рядовой,12,40
Козлов Александр Юрьевич,сержант,3,39
Егоров Илья Максимович,лейтенант,5,26
Степанов Андрей Максимович,прапорщик,1,20
Яковлев Дмитрий Кириллович,майор,3,28
Лебедев Никита Иванович,прапорщик,6,41
Соколов Роман Никитич,капитан,12,38
Васильев Никита Михайлович,капитан,7,60
Захаров Дмитрий Олегович,майор,9,46
Попов Олег Андреевич,лейтенант,7,53
Соколов Артём Максимович,полковник,7,20
Петров Сергей Максимович,майор,4,55
Егоров Степан Юрьевич,лейтенант,4,37
Смирнов Степан Сергеевич,лейтенант,10,50
Семёнов Павел Кириллович,капитан,12,24
Макаров Кирилл Никитич,полковник,8,49
Николаев Кирилл Павлович,полковник,10,34
Попов Никита Александрович,прапорщик,8,27
Иванов Матвей Андреевич,лейтенант,7,24
Борисов Виктор Максимович,полковник,1,49
Иванов Иван Олегович,майор,5,32
Андреев Олег Кириллович,майор,12,35
Соколов Константин Кириллович,прапорщик,2,31
Сидоров Павел Алексеевич,сержант,6,45
Захаров Сергей Александрович,сержант,1,36
Николаев Максим Романович,капитан,12,42
Орлов Юрий Юрьевич,прапорщик,8,57
Андреев Дмитрий Ильич,сержант,4,41
Алексеев Юрий Сергеевич,сержант,8,38
Егоров Кирилл Романович,майор,4,41
Макаров Павел Павлович,сержант,12,52
Петров Андрей Алексеевич,рядовой,9,49
Соловьёв Артём Кириллович,лейтенант,6,18
Семёнов Юрий Ильич,капитан,9,21
Морозов Роман Иванович,капитан,12,59
Павлов Константин Александрович,прапорщик,7,36
Захаров Никита Иванович,майор,5,60
Андреев Олег Иванович,прапорщик,5,50
Попов Андрей Павлович,прапорщик,9,51
Васильев Степан Юрьевич,рядовой,4,39
Кузнецов Сергей Иванович,капитан,1,42
Зайцев Павел Сергеевич,майор,10,48
Павлов Максим Никитич,сержант,6,55
Кочергин Юрий Олегович,капитан,5,48
Михайлов Юрий Дмитриевич,полковник,1,28
Васильев Алексей Сергеевич,рядовой,6,58
Смирнов Виктор Павлович,рядовой,2,25
Яковлев Олег Максимович,капитан,2,19
Сидоров Виктор Павлович,лейтенант,3,42
Лебедев Андрей Романович,полковник,6,56
Семёнов Виктор Максимович,сержант,9,43
Козлов Егор Ильич,майор,12,32
Орлов Артём Викторович,полковник,9,56
Михайлов Максим Юрьевич,лейтенант,4,28
Михайлов Михаил Юрьевич,лейтенант,9,48
Борисов Денис Сергеевич,прапорщик,8,59
Кузнецов Михаил Викторович,лейтенант,1,58
Попов Егор Сергеевич,рядовой,6,56
Новиков Иван Кириллович,майор,9,52
Андреев Дмитрий Ильич,рядовой,10,43
Андреев Михаил Дмитриевич,прапорщик,6,24
Попов Алексей Михайлович,прапорщик,11,20
Михайлов Павел Дмитриевич,рядовой,7,48
Павлов Илья Иванович,сержант,6,48
Васильев Виктор Андреевич,прапорщик,1,31
Михайлов Максим Дмитриевич,прапорщик,2,37
Михайлов Александр Юрьевич,рядовой,9,58
Степанов Евгений Алексеевич,лейтенант,1,24
Попов Алексей Романович,лейтенант,3,23
Степанов Степан Викторович,лейтенант,3,19
Смирнов Юрий Ильич,майор,2,19
Смирнов Михаил Кириллович,прапорщик,1,37
Борисов Никита Никитич,майор,11,22
Морозов Алексей Викторович,майор,9,26
Морозов Денис Сергеевич,майор,2,33
Смирнов Михаил Александрович,сержант,4,58
Смирнов Артём Иванович,сержант,3,54
Морозов Дмитрий Викторович,сержант,10,59
Морозов Степан Юрьевич,капитан,9,23
Семёнов Павел Михайлович,сержант,4,28
Макаров Евгений Викторович,прапорщик,10,23
Сидоров Денис Кириллович,лейтенант,1,30
Иванов Максим Никитич,лейтенант,11,55
Борисов Матвей Александрович,прапорщик,10,38
Васильев Никита Андреевич,лейтенант,10,55
Новиков Матвей Михайлович,прапорщик,12,24
Смирнов Матвей Михайлович,полковник,5,51
Захаров Матвей Алексеевич,лейтенант,4,44
Андреев Павел Максимович,сержант,2,28
Кузнецов Юрий Юрьевич,полковник,1,57
Козлов Артём Дмитриевич,капитан,11,18
Никитин Виктор Романович,лейтенант,10,24
Павлов Олег Алексеевич,сержант,11,56
Яковлев Андрей Олегович,лейтенант,2,57
Фёдоров Егор Максимович,полковник,3,26
Сидоров Евгений Романович,сержант,5,52
Кузнецов Виктор Михайлович,лейтенант,6,53
Никитин Андрей Сергеевич,прапорщик,7,37
Соколов Андрей Ильич,лейтенант,7,45
Орлов Степан Сергеевич,рядовой,1,25
Егоров Андрей Романович,лейтенант,11,54
Кочергин Евгений Иванович,сержант,5,49
Соколов Максим Юрьевич,лейтенант,8,23
Кочергин Егор Дмитриевич,прапорщик,1,43
Соловьёв Иван Юрьевич,сержант,8,59
Козлов Алексей Алексеевич,лейтенант,6,30
Иванов Евгений Иванович,рядовой,6,40
Семёнов Кирилл Михайлович,полковник,9,31
Иванов Роман Никитич,лейтенант,4,53
Николаев Денис Андреевич,сержант,6,42
Захаров Никита Алексеевич,сержант,10,33
Кочергин Роман Дмитриевич,майор,1,53
Попов Олег Алексеевич,лейтенант,8,49
Соколов Олег Александрович,капитан,4,35
Макаров Сергей Юрьевич,сержант,8,34
Николаев Олег Андреевич,прапорщик,4,21
Борисов Роман Дмитриевич,лейтенант,6,53
Кузнецов Виктор Михайлович,полковник,8,20
Андреев Иван Никитич,лейтенант,2,29
Козлов Илья Сергеевич,рядовой,3,23
Степанов Денис Никитич,капитан,12,29
Сидоров Иван Олегович,капитан,1,58
Соколов Кирилл Олегович,рядовой,8,33
Яковлев Артём Андреевич,полковник,12,49
Степанов Виктор Дмитриевич,майор,9,31
Фёдоров Олег Никитич,полковник,6,55
Зайцев Юрий Михайлович,лейтенант,11,34
Иванов Юрий Михайлович,майор,1,41
Андреев Виктор Викторович,рядовой,5,45
Алексеев Роман Юрьевич,полковник,7,58
Фёдоров Роман Андреевич,полковник,12,51
Зайцев Алексей Викторович,сержант,9,48
Степанов Кирилл Юрьевич,полковник,5,25
Павлов Степан Андреевич,капитан,1,56
Петров Алексей Ильич,лейтенант,4,31
Соловьёв Виктор Иванович,лейтенант,12,56
Яковлев Виктор Дмитриевич,полковник,9,21
Егоров Денис Никитич,майор,8,26
Николаев Юрий Романович,рядовой,11,53
Кочергин Степан Викторович,майор,3,18
Павлов Матвей Викторович,майор,2,43
Морозов Денис Иванович,лейтенант,10,44
Яковлев Дмитрий Олегович,рядовой,5,31
Никитин Егор Иванович,майор,1,34
Смирнов Михаил Павлович,полковник,7,49
Кузнецов Илья Кириллович,рядовой,11,22
Морозов Кирилл Андреевич,лейтенант,7,37
Семёнов Кирилл Никитич,лейтенант,8,37
Новиков Константин Иванович,капитан,2,27
Попов Юрий Олегович,прапорщик,11,45
Лебедев Михаил Алексеевич,майор,4,45
Павлов Иван Максимович,капитан,5,57
Степанов Никита Павлович,сержант,2,27
Петров Илья Никитич,прапорщик,5,39
Иванов Андрей Дмитриевич,полковник,5,37
Степанов Степан Максимович,лейтенант,1,54
Никитин Михаил Михайлович,лейтенант,2,18
Яковлев Алексей Алексеевич,прапорщик,8,28
Павлов Никита Алексеевич,прапорщик,7,41
Никитин Олег Никитич,майор,4,59
Борисов Роман Кириллович,капитан,10,42
Новиков Виктор Викторович,сержант,1,30
Иванов Максим Сергеевич,полковник,8,47
Кочергин Максим Романович,сержант,4,40
Кочергин Максим Никитич,капитан,9,18
Сидоров Максим Сергеевич,рядовой,12,49
Новиков Виктор Викторович,майор,8,24
Алексеев Юрий Викторович,лейтенант,6,34
Соколов Денис Викторович,сержант,5,18
Васильев Евгений Сергеевич,рядовой,2,41
Зайцев Александр Иванович,полковник,10,35
Борисов Андрей Сергеевич,прапорщик,2,30
Андреев Кирилл Ильич,полковник,5,53
Кузнецов Иван Михайлович,капитан,6,19
Васильев Роман Никитич,майор,3,52
Соловьёв Олег Михайлович,рядовой,10,23
Васильев Павел Романович,лейтенант,4,41
Семёнов Иван Романович,капитан,9,60
Попов Артём Викторович,полковник,8,50
Соловьёв Олег Алексеевич,лейтенант,3,46
Зайцев Егор Иванович,полковник,10,31
Николаев Виктор Никитич,майор,1,36
Степанов Максим Андреевич,сержант,2,41
Семёнов Александр Олегович,прапорщик,2,29
Васильев Евгений Олегович,полковник,6,41
Соловьёв Иван Дмитриевич,капитан,10,27
Егоров Сергей Михайлович,прапорщик,6,42
Кузнецов Матвей Павлович,майор,11,32
Кочергин Олег Олегович,сержант,12,29
Андреев Максим Максимович,сержант,8,33
Новиков Алексей Павлович,полковник,10,31
Егоров Егор Андреевич,сержант,3,44
Сидоров Алексей Сергеевич,рядовой,6,39
Соколов Константин Дмитриевич,рядовой,10,52
Михайлов Андрей Викторович,лейтенант,5,36
Лебедев Олег Александрович,майор,6,33
Макаров Сергей Сергеевич,сержант,11,21
Фёдоров Юрий Олегович,лейтенант,1,58
Петров Виктор Александрович,прапорщик,2,36
Васильев Роман Романович,майор,6,31
Алексеев Павел Викторович,капитан,5,31
Захаров Олег Ильич,прапорщик,1,35
Смирнов Кирилл Максимович,прапорщик,11,29
Захаров Иван Юрьевич,полковник,8,59
Никитин Михаил Максимович,полковник,1,27
Иванов Михаил Иванович,прапорщик,7,37
Фёдоров Иван Викторович,сержант,2,40
Васильев Виктор Юрьевич,капитан,12,40
Макаров Илья Алексеевич,сержант,12,31
Алексеев Никита Романович,капитан,8,28
Кузнецов Константин Романович,сержант,7,20
Иванов Константин Никитич,лейтенант,6,23
Семёнов Алексей Юрьевич,лейтенант,8,32
Козлов Иван Юрьевич,майор,4,21
Сидоров Олег Юрьевич,капитан,9,38
Зайцев Денис Сергеевич,лейтенант,12,30
Макаров Сергей Алексеевич,майор,10,18
Фёдоров Александр Никитич,полковник,8,50
Кочергин Никита Олегович,прапорщик,2,25
Васильев Иван Викторович,рядовой,6,36
Павлов Андрей Алексеевич,майор,2,40
Сидоров Дмитрий Иванович,майор,1,53
Захаров Константин Иванович,полковник,7,60
Никитин Максим Сергеевич,лейтенант,3,20
Кочергин Евгений Иванович,капитан,4,47
Морозов Сергей Павлович,прапорщик,12,38
Козлов Кирилл Викторович,прапорщик,12,56
Соколов Илья Кириллович,майор,12,37
Андреев Сергей Андреевич,лейтенант,6,26
Алексеев Илья Андреевич,майор,6,28
Лебедев Алексей Иванович,капитан,12,32
Морозов Никита Никитич,рядовой,6,42
Андреев Андрей Александрович,полковник,4,36
Иванов Виктор Ильич,лейтенант,9,38
Смирнов Роман Юрьевич,майор,7,20
Лебедев Дмитрий Александрович,капитан,3,41
Сидоров Кирилл Олегович,прапорщик,11,41
Петров Дмитрий Романович,капитан,1,41
Яковлев Павел Дмитриевич,полковник,9,23
Фёдоров Юрий Дмитриевич,майор,7,40
Лебедев Сергей Алексеевич,рядовой,5,60
Борисов Алексей Ильич,лейтенант,8,38
Петров Роман Алексеевич,сержант,2,21
Васильев Александр Дмитриевич,прапорщик,2,25
Егоров Сергей Александрович,полковник,10,28
Орлов Олег Павлович,лейтенант,5,24
Степанов Дмитрий Александрович,капитан,6,36
Петров Степан Юрьевич,полковник,4,37
Борисов Константин Романович,прапорщик,7,57
Соловьёв Константин Александрович,рядовой,9,50
Соловьёв Павел Никитич,лейтенант,11,23
Морозов Илья Олегович,сержант,12,19
Алексеев Степан Павлович,сержант,1,25
Макаров Олег Ильич,рядовой,2,33
Алексеев Степан Сергеевич,полковник,1,25
Орлов Сергей Викторович,майор,5,46
Семёнов Александр Никитич,прапорщик,9,36
Кочергин Константин Дмитриевич,капитан,6,49
Лебедев Юрий Романович,лейтенант,9,53
Павлов Александр Никитич,сержант,4,21
Макаров Олег Александрович,прапорщик,10,23
Николаев Юрий Олегович,капитан,10,46
Васильев Илья Кириллович,полковник,11,19
Андреев Юрий Максимович,капитан,8,45
Соколов Дмитрий Никитич,полковник,5,54
Макаров Александр Кириллович,майор,9,41
Орлов Кирилл Максимович,майор,1,39
Петров Алексей Романович,прапорщик,9,41
Зайцев Егор Павлович,полковник,2,24
Сидоров Дмитрий Кириллович,полковник,1,56
Соколов Юрий Викторович,полковник,11,58
Никитин Константин Александрович,лейтенант,4,18
Павлов Павел Ильич,майор,12,29
Макаров Никита Никитич,капитан,10,37
Макаров Егор Юрьевич,майор,6,46
Морозов Кирилл Кириллович,майор,7,52
Кузнецов Алексей Олегович,рядовой,10,51
Алексеев Александр Сергеевич,полковник,11,18
Козлов Денис Дмитриевич,прапорщик,3,46
Макаров Олег Андреевич,сержант,1,24
Сидоров Иван Викторович,майор,3,35
Яковлев Михаил Романович,рядовой,3,44
Иванов Юрий Павлович,рядовой,10,36
Фёдоров Павел Алексеевич,лейтенант,1,38
Попов Алексей Романович,майор,5,42
Степанов Евгений Юрьевич,лейтенант,7,57
Соловьёв Олег Андреевич,полковник,5,44
Попов Иван Иванович,майор,1,56
Морозов Андрей Сергеевич,прапорщик,12,26
Козлов Михаил Максимович,полковник,12,46
Новиков Дмитрий Сергеевич,сержант,9,38
Егоров Павел Сергеевич,полковник,5,59
Петров Роман Максимович,рядовой,5,40
Орлов Артём Кириллович,капитан,1,26
Борисов Сергей Викторович,рядовой,11,51
Николаев Иван Дмитриевич,рядовой,3,37
Борисов Андрей Юрьевич,полковник,10,33
Морозов Дмитрий Александрович,рядовой,11,49
Смирнов Кирилл Иванович,майор,5,53
Степанов Матвей Ильич,капитан,6,28
Козлов Степан Юрьевич,сержант,10,40
Захаров Иван Алексеевич,сержант,6,39
Егоров Павел Максимович,рядовой,1,58
Кузнецов Илья Ильич,сержант,8,53
Соловьёв Матвей Кириллович,прапорщик,8,24
Васильев Константин Никитич,майор,10,55
Лебедев Андрей Максимович,лейтенант,10,60
Никитин Иван Михайлович,сержант,11,27
Кочергин Евгений Кириллович,капитан,7,54
Васильев Андрей Сергеевич,прапорщик,4,58
Захаров Сергей Юрьевич,прапорщик,5,52
Кузнецов Максим Павлович,сержант,8,34
Козлов Никита Дмитриевич,прапорщик,12,59
Михайлов Роман Сергеевич,рядовой,2,60
Семёнов Степан Михайлович,прапорщик,6,26
Яковлев Денис Олегович,прапорщик,2,52
Павлов Дмитрий Максимович,полковник,6,30
Соловьёв Никита Сергеевич,лейтенант,4,45
Никитин Артём Михайлович,капитан,4,35
Павлов Денис Кириллович,рядовой,1,26
Захаров Сергей Михайлович,капитан,10,51
Петров Андрей Алексеевич,майор,8,42
Сидоров Артём Ильич,прапорщик,10,24
Захаров Алексей Олегович,лейтенант,12,52
Фёдоров Артём Андреевич,сержант,1,34
Андреев Дмитрий Кириллович,лейтенант,11,47
Орлов Денис Павлович,капитан,4,25
Иванов Илья Романович,прапорщик,3,33
Николаев Сергей Максимович,полковник,2,52
Соколов Евгений Павлович,сержант,8,49
Егоров Александр Кириллович,прапорщик,8,58
Лебедев Роман Андреевич,прапорщик,9,21
Петров Андрей Андреевич,прапорщик,10,55
Лебедев Степан Романович,рядовой,12,25
Николаев Юрий Андреевич,прапорщик,8,22
Кузнецов Иван Дмитриевич,лейтенант,8,26
Егоров Роман Дмитриевич,сержант,3,31
Орлов Алексей Дмитриевич,майор,3,43
Васильев Олег Никитич,полковник,5,21
Соловьёв Сергей Олегович,майор,2,50
Соловьёв Константин Александрович,майор,4,45
Алексеев Кирилл Иванович,полковник,3,26
Андреев Олег Михайлович,полковник,10,44
Петров Артём Олегович,майор,6,40
Павлов Кирилл Юрьевич,капитан,9,39
Захаров Кирилл Викторович,капитан,4,40
Фёдоров Сергей Викторович,лейтенант,1,33
Зайцев Максим Алексеевич,лейтенант,3,51
Андреев Алексей Алексеевич,майор,11,45
Соловьёв Александр Викторович,прапорщик,10,31
Михайлов Илья Павлович,лейтенант,7,59
Васильев Андрей Алексеевич,капитан,5,46
Соловьёв Артём Никитич,прапорщик,8,43
Павлов Евгений Андреевич,сержант,2,54
Соловьёв Юрий Юрьевич,рядовой,9,26
Павлов Дмитрий Викторович,прапорщик,5,21
Яковлев Егор Кириллович,рядовой,1,40
Соловьёв Максим Андреевич,рядовой,3,42
Макаров Матвей Александрович,полковник,4,21
Алексеев Роман Сергеевич,майор,6,55
Васильев Кирилл Романович,майор,10,32
Фёдоров Максим Александрович,майор,1,52
Захаров Михаил Викторович,прапорщик,4,54
Захаров Михаил Олегович,майор,4,59
Павлов Алексей Кириллович,прапорщик,5,41
Алексеев Иван Ильич,прапорщик,9,38
Васильев Степан Иванович,полковник,2,19
Фёдоров Максим Алексеевич,полковник,11,20
Семёнов Константин Ильич,полковник,3,34
Степанов Евгений Максимович,капитан,6,49
Зайцев Дмитрий Михайлович,прапорщик,10,52
Сидоров Александр Иванович,майор,12,26
Михайлов Виктор Сергеевич,лейтенант,7,42
Степанов Иван Михайлович,сержант,6,46
Петров Илья Алексеевич,лейтенант,10,34
Никитин Матвей Михайлович,сержант,8,60
Борисов Константин Сергеевич,сержант,3,41
Андреев Максим Сергеевич,полковник,5,56
Новиков Матвей Юрьевич,прапорщик,3,20
Захаров Иван Юрьевич,майор,11,36
Новиков Кирилл Иванович,прапорщик,1,57
Зайцев Олег Максимович,майор,3,34
Козлов Алексей Никитич,полковник,12,33
Лебедев Алексей Михайлович,рядовой,11,26
Козлов Сергей Кириллович,сержант,1,51
Зайцев Андрей Дмитриевич,полковник,9,22
Степанов Степан Ильич,сержант,3,32
Васильев Евгений Андреевич,капитан,1,38
Новиков Дмитрий Александрович,капитан,1,20
Попов Дмитрий Александрович,майор,10,22
Смирнов Юрий Юрьевич,рядовой,3,51
Семёнов Павел Павлович,майор,10,43
Морозов Степан Михайлович,лейтенант,5,19
Морозов Роман Дмитриевич,капитан,9,24
Николаев Олег Олегович,капитан,6,23
Попов Артём Александрович,рядовой,2,52
Лебедев Виктор Павлович,рядовой,10,28
Михайлов Алексей Дмитриевич,прапорщик,8,20
Соловьёв Виктор Олегович,полковник,1,58
Иванов Олег Павлович,рядовой,7,21
Степанов Егор Кириллович,прапорщик,4,54
Васильев Матвей Викторович,рядовой,6,36
Макаров Олег Кириллович,майор,2,58
Егоров Дмитрий Михайлович,капитан,3,35
Михайлов Павел Никитич,полковник,9,38
Новиков Павел Кириллович,прапорщик,4,31
Егоров Илья Максимович,прапорщик,3,35
Козлов Михаил Александрович,рядовой,8,30
Васильев Кирилл Александрович,прапорщик,9,30
Морозов Андрей Кириллович,полковник,12,20
Макаров Егор Романович,сержант,9,34
Соловьёв Михаил Павлович,прапорщик,2,20
Егоров Максим Максимович,прапорщик,1,33
Попов Иван Сергеевич,майор,8,25
Попов Юрий Олегович,майор,11,60
Новиков Иван Сергеевич,лейтенант,4,18
