fullName,rank,companyNumber,age
Смирнов Михаил Максимович,сержант,6,49
Лебедев Никита Никитич,майор,10,27
Козлов Павел Иванович,полковник,6,45
Попов Александр Романович,сержант,4,59
Алексеев Кирилл Иванович,сержант,11,39
Борисов Денис Викторович,лейтенант,6,37
Семёнов Степан Сергеевич,сержант,11,56
Сидоров Кирилл Андреевич,капитан,4,34
Макаров Олег Максимович,майор,2,19
Соловьёв Евгений Александрович,полковник,10,55
Кочергин Павел Ильич,рядовой,9,34
Павлов Степан Юрьевич,майор,3,41
Кочергин Илья Никитич,сержант,8,50
Егоров Максим Павлович,прапорщик,9,18
Орлов Илья Алексеевич,полковник,9,26
Лебедев Алексей Алексеевич,капитан,10,60
Соловьёв Андрей Юрьевич,прапорщик,1,32
Никитин Денис Кириллович,рядовой,5,41
Соколов Дмитрий Ильич,капитан,6,42
Семёнов Иван Дмитриевич,рядовой,11,38
Смирнов Юрий Михайлович,полковник,12,34
Козлов Степан Алексеевич,лейтенант,11,42
Морозов Павел Максимович,капитан,5,42
Яковлев Илья Павлович,прапорщик,6,49
Захаров Денис Александрович,капитан,3,46
Попов Илья Максимович,капитан,11,35
Васильев Андрей Алексеевич,сержант,6,56
Андреев Сергей Кириллович,лейтенант,6,25
Семёнов Виктор Юрьевич,лейтенант,4,55
Попов Олег Олегович,рядовой,4,20
Кузнецов Павел Алексеевич,сержант,11,50
Петров Павел Андреевич,рядовой,3,34
Яковлев Алексей Павлович,капитан,10,58
Иванов Виктор Никитич,рядовой,4,46
Степанов Денис Юрьевич,сержант,4,44
Степанов Андрей Алексеевич,капитан,11,50
Михайлов Алексей Романович,лейтенант,10,55
Сидоров Илья Павлович,лейтенант,3,24
Иванов Артём Олегович,полковник,3,56
Смирнов Алексей Юрьевич,капитан,10,20
Борисов Степан Сергеевич,рядовой,8,60
Кузнецов Константин Александрович,полковник,11,59
Алексеев Евгений Олегович,прапорщик,1,51
Алексеев Илья Юрьевич,полковник,7,40
Козлов Юрий Сергеевич,лейтенант,3,34
Семёнов Илья Максимович,прапорщик,10,52
Алексеев Кирилл Ильич,рядовой,12,18
