fullName,rank,companyNumber,age
Зайцев Артём Александрович,майор,6,52
Андреев Дмитрий Павлович,сержант,12,34
Николаев Сергей Андреевич,полковник,1,18
Борисов Юрий Олегович,майор,7,59
Егоров Никита Викторович,майор,12,50
Степанов Олег Андреевич,лейтенант,2,59
Павлов Александр Никитич,сержант,6,35
Кузнецов Матвей Дмитриевич,майор,5,59
Сидоров Евгений Викторович,рядовой,12,24
Морозов Илья Александрович,капитан,7,23
Попов Дмитрий Кириллович,лейтенант,1,18
Кузнецов Виктор Максимович,капитан,9,46
Фёдоров Кирилл Михайлович,прапорщик,2,41
Степанов Дмитрий Олегович,рядовой,3,31
Павлов Матвей Алексеевич,сержант,11,22
Никитин Степан Павлович,капитан,9,60
Смирнов Андрей Никитич,лейтенант,2,34
Борисов Юрий Викторович,прапорщик,8,34
Смирнов Артём Михайлович,прапорщик,8,57
Васильев Артём Ильич,лейтенант,3,41
Захаров Степан Никитич,прапорщик,2,42
Попов Александр Андреевич,капитан,5,22
Захаров Павел Олегович,прапорщик,12,38
Никитин Иван Никитич,прапорщик,3,24
Петров Михаил Юрьевич,прапорщик,5,58
Новиков Олег Ильич,сержант,12,41
Иванов Сергей Дмитриевич,лейтенант,1,48
Семёнов Роман Викторович,рядовой,9,20
Васильев Илья Максимович,капитан,9,26
Захаров Иван Дмитриевич,рядовой,12,19
Кузнецов Максим Михайлович,лейтенант,4,22
Лебедев Иван Максимович,капитан,3,22
Михайлов Матвей Романович,сержант,5,25
Соловьёв Александр Алексеевич,майор,10,32
Сидоров Артём Иванович,прапорщик,8,27
Борисов Павел Алексеевич,прапорщик,7,34
Попов Максим Никитич,полковник,9,46
Егоров Артём Алексеевич,полковник,5,44
Новиков Никита Романович,капитан,10,27
Попов Илья Иванович,полковник,4,29
Сидоров Евгений Кириллович,сержант,9,24
Михайлов Евгений Сергеевич,сержант,9,41
Новиков Максим Александрович,прапорщик,2,53
Морозов Илья Алексеевич,прапорщик,5,48
Фёдоров Никита Олегович,полковник,12,20
Николаев Иван Ильич,капитан,1,22
Морозов Андрей Викторович,полковник,11,31
Соловьёв Степан Алексеевич,капитан,8,30
Соловьёв Сергей Ильич,лейтенант,6,20
Михайлов Роман Никитич,полковник,4,33
Алексеев Сергей Андреевич,капитан,10,35
Попов Евгений Михайлович,рядовой,6,25
Морозов Никита Максимович,сержант,4,30
Кузнецов Михаил Романович,полковник,2,36
Алексеев Денис Юрьевич,майор,1,50
Новиков Денис Андреевич,капитан,11,23
Смирнов Олег Андреевич,лейтенант,8,21
Никитин Роман Ильич,сержант,9,32
Васильев Сергей Ильич,сержант,6,26
Кочергин Олег Максимович,прапорщик,7,38
Михайлов Павел Сергеевич,прапорщик,12,55
Васильев Кирилл Юрьевич,прапорщик,8,32
Смирнов Юрий Максимович,рядовой,7,30
Степанов Егор Андреевич,сержант,5,42
Лебедев Никита Максимович,прапорщик,11,46
Семёнов Юрий Максимович,майор,12,31
Новиков Александр Иванович,рядовой,12,21
Никитин Павел Ильич,рядовой,10,49
Попов Денис Иванович,майор,6,59
Козлов Михаил Дмитриевич,капитан,4,19
Захаров Никита Юрьевич,прапорщик,9,35
Лебедев Сергей Иванович,прапорщик,12,42
Сидоров Сергей Никитич,полковник,6,33
Михайлов Илья Алексеевич,прапорщик,3,44
Васильев Илья Викторович,майор,7,20
Андреев Алексей Павлович,сержант,2,25
Васильев Юрий Кириллович,рядовой,7,54
Егоров Михаил Ильич,майор,7,23
Макаров Денис Алексеевич,полковник,5,43
Никитин Иван Кириллович,капитан,8,35
Петров Юрий Никитич,майор,12,26
Попов Дмитрий Максимович,капитан,8,53
Орлов Андрей Ильич,капитан,6,19
Борисов Андрей Викторович,прапорщик,4,39
Фёдоров Алексей Кириллович,майор,1,25
Попов Виктор Иванович,прапорщик,9,20
Смирнов Артём Алексеевич,полковник,1,59
Егоров Евгений Александрович,прапорщик,12,21
Соловьёв Иван Никитич,сержант,4,30
Лебедев Алексей Андреевич,рядовой,6,52
Егоров Александр Максимович,майор,8,41
Кочергин Степан Викторович,капитан,9,50
Кузнецов Константин Дмитриевич,майор,10,20
Макаров Егор Викторович,рядовой,10,51
Яковлев Артём Никитич,капитан,3,26
Егоров Артём Александрович,сержант,8,39
Зайцев Никита Андреевич,лейтенант,10,59
Павлов Кирилл Алексеевич,лейтенант,9,34
Николаев Илья Олегович,рядовой,2,25
Зайцев Иван Александрович,прапорщик,9,28
Кочергин Роман Никитич,майор,6,48
Попов Юрий Юрьевич,сержант,6,37
Иванов Юрий Олегович,лейтенант,10,53
Михайлов Никита Алексеевич,майор,3,55
Морозов Олег Викторович,капитан,2,59
Андреев Виктор Александрович,капитан,11,53
Орлов Денис Иванович,майор,2,21
Яковлев Денис Ильич,лейтенант,5,37
Никитин Никита Александрович,сержант,7,53
Андреев Алексей Юрьевич,майор,12,26
Соколов Степан Сергеевич,рядовой,8,30
Никитин Артём Ильич,сержант,4,39
Павлов Михаил Андреевич,капитан,7,56
Иванов Кирилл Викторович,полковник,3,38
Никитин Максим Ильич,рядовой,7,60
Орлов Алексей Андреевич,капитан,10,56
Новиков Олег Дмитриевич,майор,10,24
Козлов Алексей Олегович,прапорщик,9,28
Соколов Дмитрий Олегович,майор,1,59
Смирнов Роман Ильич,сержант,2,37
Кочергин Иван Павлович,майор,2,35
Алексеев Матвей Романович,капитан,5,53
Васильев Виктор Ильич,полковник,5,28
Соколов Евгений Андреевич,майор,5,31
Никитин Кирилл Иванович,сержант,7,33
