fullName,rank,companyNumber,age
Соколов Денис Михайлович,рядовой,6,59
Егоров Иван Максимович,капитан,12,57
Новиков Андрей Романович,рядовой,11,39
Козлов Андрей Романович,сержант,11,18
Соловьёв Павел Иванович,прапорщик,12,53
Семёнов Денис Кириллович,лейтенант,5,60
Захаров Алексей Юрьевич,сержант,8,55
Морозов Иван Андреевич,сержант,9,58
Смирнов Егор Максимович,сержант,10,27
Сидоров Илья Романович,рядовой,2,60
Борисов Олег Максимович,сержант,11,31
Петров Сергей Александрович,лейтенант,6,30
Морозов Виктор Дмитриевич,сержант,5,43
Козлов Кирилл Никитич,майор,12,24
Попов Артём Андреевич,полковник,12,26
Попов Илья Алексеевич,рядовой,9,48
Захаров Илья Романович,майор,8,21
Никитин Павел Никитич,сержант,10,24
Соколов Денис Александрович,капитан,6,53
Борисов Иван Ильич,лейтенант,10,28
Смирнов Илья Сергеевич,лейтенант,12,53
Попов Андрей Павлович,майор,1,51
Иванов Константин Ильич,лейтенант,2,41
Смирнов Константин Кириллович,рядовой,8,52
Новиков Кирилл Кириллович,капитан,1,30
Лебедев Олег Михайлович,майор,8,32
Павлов Сергей Сергеевич,сержант,4,46
Петров Виктор Михайлович,капитан,5,43
Попов Михаил Иванович,прапорщик,5,19
Лебедев Денис Александрович,рядовой,6,32
Яковлев Матвей Романович,майор,9,51
Кузнецов Артём Михайлович,капитан,12,24
Орлов Сергей Александрович,майор,9,29
Козлов Олег Кириллович,капитан,6,21
Захаров Андрей Михайлович,лейтенант,8,55
Павлов Алексей Романович,капитан,8,40
Соколов Иван Максимович,прапорщик,7,36
Смирнов Никита Кириллович,сержант,12,20
Лебедев Александр Павлович,лейтенант,7,49
Петров Олег Павлович,сержант,4,23
Смирнов Павел Максимович,майор,7,23
Смирнов Павел Романович,прапорщик,12,32
Иванов Константин Кириллович,лейтенант,4,25
Зайцев Артём Михайлович,майор,1,32
Семёнов Денис Максимович,лейтенант,1,31
Семёнов Павел Ильич,рядовой,7,24
Захаров Степан Андреевич,рядовой,1,36
Яковлев Матвей Андреевич,рядовой,8,27
Захаров Сергей Павлович,сержант,5,46
Андреев Михаил Андреевич,прапорщик,7,53
Михайлов Денис Кириллович,сержант,6,38
Петров Егор Романович,полковник,3,54
Орлов Константин Александрович,прапорщик,12,32
Кочергин Иван Сергеевич,сержант,1,46
Попов Дмитрий Иванович,лейтенант,9,60
Степанов Александр Кириллович,прапорщик,12,38
Иванов Степан Сергеевич,капитан,10,44
Павлов Кирилл Михайлович,прапорщик,7,38
Андреев Иван Максимович,полковник,12,46
Михайлов Михаил Алексеевич,рядовой,6,34
Петров Олег Иванович,рядовой,6,60
Фёдоров Егор Юрьевич,полковник,5,18
Козлов Алексей Дмитриевич,рядовой,12,43
Николаев Денис Романович,капитан,12,56
Орлов Илья Дмитриевич,рядовой,2,32
Борисов Кирилл Максимович,прапорщик,1,40
Макаров Олег Дмитриевич,лейтенант,11,48
Иванов Павел Максимович,полковник,5,35
Алексеев Матвей Никитич,капитан,5,18
Петров Александр Дмитриевич,прапорщик,1,19
Новиков Юрий Олегович,прапорщик,6,34
Степанов Иван Павлович,капитан,4,36
Макаров Степан Викторович,прапорщик,3,41
Алексеев Александр Никитич,капитан,10,56
Кузнецов Михаил Павлович,лейтенант,3,38
Лебедев Егор Дмитриевич,рядовой,4,51
Петров Юрий Юрьевич,капитан,6,23
Сидоров Евгений Сергеевич,сержант,11,24
Захаров Роман Иванович,сержант,11,60
Морозов Дмитрий Сергеевич,прапорщик,10,39
Степанов Александр Никитич,сержант,2,39
Иванов Иван Максимович,полковник,8,34
Сидоров Олег Олегович,майор,5,48
Захаров Денис Павлович,сержант,2,58
Петров Юрий Кириллович,полковник,3,33
Смирнов Павел Викторович,лейтенант,8,21
Попов Матвей Никитич,лейтенант,2,44
Егоров Кирилл Никитич,прапорщик,7,55
Алексеев Михаил Иванович,полковник,11,50
Степанов Алексей Михайлович,майор,5,23
Орлов Степан Кириллович,сержант,9,22
Соловьёв Максим Кириллович,полковник,8,58
Кузнецов Кирилл Михайлович,полковник,8,56
Зайцев Юрий Алексеевич,полковник,10,47
Макаров Юрий Романович,капитан,2,35
Яковлев Михаил Никитич,рядовой,1,54
Орлов Михаил Павлович,прапорщик,9,34
Борисов Роман Кириллович,полковник,10,27
Николаев Михаил Юрьевич,капитан,1,59
Семёнов Илья Юрьевич,лейтенант,11,58
Орлов Денис Олегович,полковник,5,54
Семёнов Артём Викторович,капитан,1,38
Соколов Кирилл Андреевич,прапорщик,2,54
Смирнов Степан Викторович,рядовой,7,26
Соловьёв Степан Викторович,прапорщик,8,45
Захаров Иван Олегович,лейтенант,12,43
Никитин Дмитрий Максимович,капитан,2,56
Васильев Матвей Алексеевич,лейтенант,5,26
Фёдоров Павел Ильич,рядовой,8,45
Соловьёв Павел Юрьевич,полковник,1,51
Захаров Матвей Олегович,полковник,8,38
Козлов Сергей Александрович,майор,6,59
Алексеев Артём Олегович,лейтенант,1,60
Новиков Кирилл Викторович,лейтенант,8,25
Михайлов Дмитрий Иванович,полковник,8,47
Яковлев Дмитрий Андреевич,прапорщик,12,19
Андреев Максим Иванович,прапорщик,5,34
Степанов Михаил Дмитриевич,майор,10,57
Борисов Степан Романович,лейтенант,6,26
Морозов Роман Ильич,лейтенант,5,35
Яковлев Степан Михайлович,прапорщик,6,39
Андреев Виктор Юрьевич,лейтенант,11,44
Васильев Илья Романович,майор,5,29
Иванов Юрий Романович,рядовой,10,39
Васильев Александр Викторович,сержант,8,48
Кузнецов Евгений Андреевич,лейтенант,7,54
Фёдоров Виктор Юрьевич,рядовой,12,53
Козлов Кирилл Алексеевич,майор,11,45
Зайцев Роман Александрович,сержант,7,45
Захаров Константин Александрович,полковник,11,29
Никитин Иван Олегович,майор,5,34
Павлов Алексей Никитич,сержант,12,41
Петров Дмитрий Юрьевич,капитан,7,24
Алексеев Матвей Кириллович,лейтенант,8,47
Орлов Евгений Михайлович,сержант,5,49
Смирнов Егор Никитич,капитан,2,55
Смирнов Роман Ильич,майор,7,55
Фёдоров Александр Юрьевич,полковник,3,39
Степанов Алексей Иванович,рядовой,2,42
Степанов Максим Иванович,лейтенант,10,48
Егоров Дмитрий Юрьевич,капитан,9,27
Васильев Дмитрий Юрьевич,майор,1,19
Егоров Максим Ильич,сержант,12,37
Зайцев Павел Александрович,сержант,4,48
Новиков Илья Алексеевич,полковник,7,54
Соловьёв Юрий Алексеевич,полковник,5,57
Новиков Сергей Александрович,рядовой,12,42
Орлов Павел Иванович,капитан,10,25
Смирнов Олег Алексеевич,капитан,5,44
Борисов Кирилл Дмитриевич,сержант,2,24
Павлов Андрей Викторович,капитан,2,34
Алексеев Матвей Иванович,рядовой,2,59
Кузнецов Александр Ильич,полковник,4,54
Зайцев Дмитрий Иванович,капитан,7,45
Орлов Егор Михайлович,сержант,4,54
Яковлев Михаил Ильич,капитан,11,31
Макаров Денис Иванович,полковник,11,36
Борисов Алексей Никитич,лейтенант,4,48
Макаров Денис Кириллович,прапорщик,11,53
Николаев Никита Дмитриевич,майор,4,18
Зайцев Алексей Викторович,лейтенант,3,23
Лебедев Павел Ильич,полковник,2,43
Попов Матвей Дмитриевич,полковник,6,40
Васильев Алексей Олегович,лейтенант,10,56
Кузнецов Кирилл Никитич,майор,12,50
Соколов Юрий Викторович,сержант,7,53
Андреев Иван Юрьевич,капитан,4,50
Борисов Виктор Михайлович,полковник,10,23
Захаров Алексей Олегович,лейтенант,3,50
Семёнов Денис Михайлович,лейтенант,9,42
Яковлев Константин Максимович,рядовой,5,19
Лебедев Роман Алексеевич,капитан,7,57
Захаров Роман Романович,сержант,12,36
Смирнов Никита Юрьевич,сержант,2,60
Егоров Дмитрий Андреевич,рядовой,5,19
Михайлов Максим Александрович,лейтенант,2,54
Сидоров Андрей Михайлович,сержант,12,33
Лебедев Дмитрий Алексеевич,лейтенант,6,46
Егоров Сергей Никитич,капитан,7,32
Захаров Матвей Романович,рядовой,2,55
Васильев Матвей Ильич,рядовой,11,23
Иванов Сергей Романович,капитан,5,41
Кочергин Иван Кириллович,рядовой,4,48
Петров Юрий Дмитриевич,майор,12,22
Орлов Юрий Викторович,прапорщик,10,30
