fullName,rank,companyNumber,age
Соколов Михаил Кириллович,лейтенант,11,27
Смирнов Степан Иванович,капитан,5,58
Павлов Иван Кириллович,сержант,6,20
Кочергин Дмитрий Дмитриевич,сержант,6,24
Макаров Никита Кириллович,прапорщик,10,40
Иванов Александр Викторович,лейтенант,6,30
Семёнов Артём Андреевич,полковник,10,23
Егоров Павел Кириллович,майор,4,24
Алексеев Матвей Андреевич,сержант,4,48
Кочергин Андрей Никитич,майор,6,38
Морозов Иван Алексеевич,рядовой,6,26
Соловьёв Егор Никитич,сержант,5,57
Соловьёв Константин Викторович,полковник,5,18
Егоров Михаил Алексеевич,сержант,1,48
Алексеев Михаил Никитич,рядовой,10,51
Соловьёв Иван Андреевич,сержант,6,32
Козлов Сергей Ильич,рядовой,11,28
Андреев Алексей Дмитриевич,майор,11,21
Васильев Михаил Дмитриевич,сержант,10,34
Павлов Степан Сергеевич,сержант,7,40
Яковлев Роман Ильич,капитан,4,25
Кочергин Никита Олегович,капитан,1,39
Соколов Степан Андреевич,полковник,11,54
Новиков Константин Иванович,полковник,2,40
Орлов Степан Дмитриевич,рядовой,10,44
Павлов Никита Ильич,капитан,6,46
Макаров Артём Иванович,прапорщик,9,58
Кузнецов Алексей Дмитриевич,капитан,1,54
Соколов Максим Никитич,капитан,9,22
Яковлев Павел Юрьевич,майор,3,18
Борисов Иван Сергеевич,лейтенант,1,55
Егоров Кирилл Дмитриевич,майор,8,19
Кочергин Матвей Романович,сержант,12,42
Яковлев Виктор Дмитриевич,сержант,10,40
Петров Степан Викторович,майор,7,24
Борисов Юрий Кириллович,полковник,12,40
Степанов Евгений Ильич,полковник,9,59
Никитин Дмитрий Кириллович,капитан,5,54
Новиков Иван Максимович,майор,6,38
Михайлов Дмитрий Алексеевич,майор,11,54
Егоров Роман Максимович,полковник,1,30
Кочергин Егор Ильич,рядовой,8,57
Николаев Матвей Иванович,майор,1,48
Семёнов Олег Александрович,лейтенант,2,44
Сидоров Степан Дмитриевич,лейтенант,3,33
Захаров Андрей Алексеевич,сержант,3,34
Смирнов Александр Андреевич,сержант,9,19
Козлов Олег Александрович,рядовой,3,50
Борисов Илья Викторович,прапорщик,3,21
Егоров Дмитрий Дмитриевич,полковник,9,43
Захаров Михаил Ильич,рядовой,9,25
Андреев Сергей Иванович,сержант,11,21
Макаров Матвей Викторович,прапорщик,12,27
Яковлев Матвей Андреевич,лейтенант,2,36
Михайлов Денис Иванович,лейтенант,4,56
Петров Никита Никитич,полковник,2,55
Петров Денис Андреевич,полковник,1,48
Степанов Юрий Иванович,капитан,2,58
Михайлов Андрей Иванович,прапорщик,9,37
Орлов Константин Романович,майор,2,19
Новиков Роман Дмитриевич,капитан,6,34
Яковлев Иван Викторович,лейтенант,12,28
Смирнов Роман Иванович,лейтенант,5,28
Зайцев Максим Юрьевич,прапорщик,9,51
Попов Алексей Дмитриевич,сержант,1,21
Морозов Иван Никитич,полковник,5,60
Михайлов Артём Романович,сержант,8,27
Лебедев Михаил Ильич,капитан,5,38
Новиков Иван Романович,прапорщик,9,20
Смирнов Егор Иванович,капитан,12,47
Егоров Артём Никитич,полковник,4,20
Петров Степан Михайлович,лейтенант,7,60
Михайлов Степан Иванович,прапорщик,3,56
Морозов Кирилл Максимович,прапорщик,9,18
Михайлов Максим Кириллович,прапорщик,11,45
Смирнов Денис Михайлович,сержант,1,20
Петров Кирилл Сергеевич,майор,8,29
Кочергин Роман Кириллович,полковник,10,40
Михайлов Андрей Кириллович,майор,5,19
Семёнов Алексей Дмитриевич,полковник,8,26
Зайцев Дмитрий Павлович,лейтенант,5,49
Орлов Алексей Никитич,полковник,4,50
Никитин Илья Михайлович,полковник,3,54
Яковлев Андрей Олегович,майор,6,38
Степанов Павел Юрьевич,капитан,2,55
Попов Юрий Кириллович,полковник,11,49
Новиков Степан Дмитриевич,прапорщик,6,20
Николаев Константин Павлович,сержант,8,19
Кузнецов Дмитрий Юрьевич,капитан,6,33
Фёдоров Алексей Павлович,полковник,6,45
Соловьёв Артём Дмитриевич,рядовой,2,59
Козлов Юрий Дмитриевич,капитан,3,27
Алексеев Андрей Дмитриевич,лейтенант,9,37
Кочергин Александр Алексеевич,прапорщик,7,36
Андреев Максим Иванович,полковник,11,24
Фёдоров Сергей Ильич,капитан,9,60
Сидоров Максим Павлович,рядовой,3,25
Макаров Егор Иванович,капитан,11,45
Яковлев Никита Александрович,лейтенант,12,23
Новиков Сергей Олегович,лейтенант,3,49
Новиков Егор Михайлович,лейтенант,12,18
Андреев Юрий Дмитриевич,капитан,5,24
Лебедев Сергей Иванович,капитан,2,40
Сидоров Никита Иванович,полковник,7,44
Кузнецов Роман Ильич,полковник,11,23
Яковлев Александр Викторович,майор,2,49
Семёнов Александр Александрович,полковник,5,49
Яковлев Егор Ильич,полковник,6,23
Сидоров Алексей Ильич,майор,9,32
Михайлов Олег Олегович,лейтенант,4,60
Борисов Андрей Михайлович,лейтенант,4,47
Васильев Михаил Максимович,рядовой,6,56
Алексеев Юрий Андреевич,майор,4,43
Попов Роман Андреевич,капитан,11,24
Никитин Дмитрий Александрович,рядовой,11,46
Кочергин Роман Павлович,рядовой,11,30
Попов Илья Кириллович,рядовой,12,19
Соловьёв Константин Иванович,лейтенант,12,25
Петров Егор Никитич,рядовой,10,25
Лебедев Кирилл Викторович,майор,3,24
Сидоров Евгений Андреевич,майор,9,37
Андреев Юрий Ильич,лейтенант,8,48
Петров Павел Кириллович,лейтенант,1,55
Зайцев Артём Юрьевич,прапорщик,11,43
Борисов Степан Максимович,капитан,11,49
Васильев Евгений Сергеевич,рядовой,5,26
Никитин Александр Олегович,прапорщик,1,42
Попов Илья Максимович,лейтенант,10,46
Васильев Кирилл Андреевич,лейтенант,7,41
Смирнов Кирилл Юрьевич,рядовой,7,59
Яковлев Олег Павлович,рядовой,9,41
Кочергин Кирилл Никитич,лейтенант,2,57
Андреев Никита Иванович,лейтенант,11,57
Семёнов Алексей Викторович,капитан,12,36
Соловьёв Иван Павлович,лейтенант,4,57
Кузнецов Максим Кириллович,прапорщик,1,47
Иванов Роман Юрьевич,прапорщик,7,60
Иванов Матвей Максимович,сержант,11,20
Никитин Денис Романович,капитан,6,51
Семёнов Никита Иванович,капитан,2,53
Петров Кирилл Никитич,майор,6,28
Васильев Евгений Александрович,майор,5,57
Иванов Илья Максимович,прапорщик,10,53
Кочергин Артём Алексеевич,сержант,6,19
Алексеев Константин Ильич,рядовой,3,41
Алексеев Максим Андреевич,капитан,9,22
Макаров Александр Иванович,полковник,9,43
Николаев Павел Романович,майор,8,25
Фёдоров Евгений Викторович,сержант,8,36
Попов Кирилл Андреевич,капитан,7,33
Борисов Дмитрий Юрьевич,прапорщик,7,37
Сидоров Юрий Никитич,капитан,3,53
Иванов Евгений Сергеевич,майор,2,57
Андреев Денис Романович,лейтенант,3,29
Степанов Андрей Максимович,майор,8,23
Новиков Виктор Дмитриевич,майор,8,28
Орлов Илья Юрьевич,майор,11,40
Иванов Матвей Алексеевич,полковник,8,30
Иванов Олег Александрович,лейтенант,8,41
Алексеев Роман Олегович,полковник,9,32
Лебедев Юрий Дмитриевич,полковник,8,19
Степанов Илья Кириллович,полковник,8,24
Егоров Степан Алексеевич,капитан,5,35
Фёдоров Иван Юрьевич,сержант,9,59
Борисов Иван Алексеевич,рядовой,2,53
Сидоров Денис Юрьевич,капитан,12,56
Михайлов Степан Иванович,сержант,8,36
Соколов Евгений Алексеевич,прапорщик,12,26
Иванов Сергей Олегович,полковник,11,48
Борисов Матвей Павлович,лейтенант,10,59
Захаров Никита Алексеевич,лейтенант,1,47
Семёнов Кирилл Никитич,рядовой,8,28
Сидоров Алексей Павлович,майор,8,25
Кочергин Егор Юрьевич,лейтенант,4,35
Михайлов Егор Андреевич,майор,6,44
Кузнецов Денис Дмитриевич,полковник,4,39
Соколов Олег Викторович,рядовой,10,35
Иванов Андрей Александрович,прапорщик,1,44
Макаров Михаил Викторович,лейтенант,9,51
Михайлов Евгений Александрович,майор,1,37
Фёдоров Михаил Михайлович,сержант,7,31
Кочергин Михаил Александрович,прапорщик,5,18
Лебедев Денис Андреевич,майор,11,56
Иванов Дмитрий Сергеевич,сержант,2,32
Яковлев Александр Алексеевич,прапорщик,11,22
Смирнов Павел Никитич,полковник,8,22
Николаев Михаил Михайлович,лейтенант,11,31
Никитин Константин Романович,прапорщик,9,49
Николаев Александр Кириллович,рядовой,1,18
Захаров Никита Юрьевич,капитан,11,23
Сидоров Константин Сергеевич,лейтенант,10,24
Фёдоров Иван Викторович,полковник,12,19
Кочергин Александр Романович,майор,4,34
Николаев Алексей Иванович,сержант,6,43
Лебедев Кирилл Михайлович,майор,11,18
Морозов Михаил Сергеевич,сержант,4,58
Никитин Максим Кириллович,капитан,10,50
Лебедев Юрий Дмитриевич,лейтенант,7,30
Козлов Евгений Ильич,лейтенант,5,51
Соловьёв Егор Михайлович,майор,10,24
Соколов Степан Дмитриевич,полковник,6,33
Фёдоров Алексей Дмитриевич,прапорщик,9,52
Лебедев Евгений Алексеевич,лейтенант,9,58
Павлов Роман Александрович,майор,2,18
Никитин Кирилл Алексеевич,сержант,1,49
Павлов Иван Романович,капитан,3,42
Никитин Алексей Никитич,майор,4,55
Алексеев Андрей Сергеевич,полковник,9,54
Андреев Алексей Олегович,лейтенант,4,42
Кузнецов Роман Сергеевич,лейтенант,5,39
Макаров Артём Олегович,капитан,4,46
Павлов Алексей Никитич,полковник,9,38
Павлов Никита Александрович,капитан,8,35
Алексеев Денис Олегович,майор,9,23
Яковлев Максим Андреевич,полковник,8,58
Кузнецов Дмитрий Романович,рядовой,12,58
Захаров Илья Павлович,прапорщик,3,48
Васильев Степан Иванович,полковник,6,56
Алексеев Никита Викторович,майор,8,45
Степанов Иван Дмитриевич,сержант,4,56
Смирнов Кирилл Иванович,прапорщик,6,53
Петров Матвей Романович,майор,12,27
Семёнов Степан Сергеевич,полковник,10,18
Никитин Виктор Кириллович,капитан,6,51
Сидоров Максим Юрьевич,сержант,3,25
Борисов Илья Александрович,капитан,6,26
Алексеев Артём Михайлович,прапорщик,7,38
Никитин Евгений Алексеевич,прапорщик,11,25
Новиков Кирилл Александрович,прапорщик,10,24
Павлов Павел Юрьевич,полковник,10,38
Павлов Егор Олегович,полковник,4,36
Степанов Матвей Сергеевич,лейтенант,1,55
Егоров Константин Олегович,полковник,1,59
Соколов Иван Ильич,рядовой,5,51
Соловьёв Матвей Романович,майор,1,44
Павлов Сергей Максимович,полковник,2,24
Степанов Алексей Ильич,прапорщик,9,58
Смирнов Юрий Михайлович,капитан,4,58
Семёнов Дмитрий Алексеевич,рядовой,9,33
Яковлев Никита Ильич,сержант,2,54
Соловьёв Степан Иванович,майор,2,28
Михайлов Егор Александрович,капитан,7,57
Павлов Виктор Александрович,майор,1,42
Козлов Максим Алексеевич,прапорщик,10,49
Кочергин Андрей Романович,прапорщик,10,28
Семёнов Иван Иванович,лейтенант,5,23
Фёдоров Павел Максимович,майор,10,19
Смирнов Матвей Иванович,лейтенант,3,18
Алексеев Алексей Викторович,капитан,6,32
Макаров Артём Александрович,прапорщик,9,22
Егоров Иван Юрьевич,прапорщик,1,47
Степанов Кирилл Никитич,полковник,10,48
Иванов Степан Александрович,рядовой,12,53
Яковлев Сергей Максимович,полковник,9,58
Орлов Михаил Андреевич,рядовой,5,52
Соколов Олег Павлович,сержант,5,22
Петров Андрей Кириллович,лейтенант,9,56
Павлов Денис Ильич,полковник,1,26
Семёнов Олег Андреевич,сержант,10,33
Зайцев Степан Иванович,полковник,3,58
Соловьёв Юрий Иванович,прапорщик,5,34
Кузнецов Денис Юрьевич,сержант,10,57
Андреев Никита Олегович,майор,12,53
Николаев Олег Романович,прапорщик,6,52
Козлов Роман Павлович,лейтенант,10,23
Васильев Степан Андреевич,сержант,5,31
Соловьёв Максим Никитич,прапорщик,5,47
Лебедев Олег Ильич,прапорщик,9,48
Семёнов Егор Сергеевич,майор,8,46
Андреев Александр Дмитриевич,капитан,10,42
Андреев Олег Павлович,прапорщик,4,29
Орлов Егор Дмитриевич,лейтенант,4,44
Павлов Павел Никитич,лейтенант,5,22
Егоров Евгений Максимович,прапорщик,7,53
Зайцев Константин Кириллович,прапорщик,4,30
Степанов Андрей Иванович,полковник,8,28
Борисов Иван Юрьевич,полковник,12,31
Егоров Андрей Андреевич,прапорщик,12,19
Козлов Дмитрий Никитич,рядовой,7,44
Зайцев Андрей Павлович,прапорщик,9,23
Николаев Матвей Павлович,полковник,6,20
Смирнов Алексей Олегович,рядовой,5,27
Николаев Артём Никитич,сержант,8,47
Егоров Андрей Никитич,майор,6,47
Попов Степан Романович,прапорщик,2,25
Соколов Константин Дмитриевич,капитан,9,34
Фёдоров Артём Романович,рядовой,3,40
Павлов Виктор Александрович,прапорщик,11,42
Андреев Михаил Алексеевич,капитан,10,56
Кузнецов Никита Павлович,полковник,10,49
Никитин Евгений Юрьевич,полковник,6,23
Борисов Михаил Павлович,майор,10,41
Фёдоров Кирилл Дмитриевич,прапорщик,7,53
Алексеев Матвей Ильич,сержант,3,40
Кузнецов Павел Романович,прапорщик,8,28
Никитин Юрий Юрьевич,рядовой,8,41
Сидоров Степан Андреевич,лейтенант,12,45
Яковлев Илья Ильич,капитан,2,38
Соловьёв Алексей Александрович,майор,10,25
Лебедев Денис Романович,рядовой,4,36
Лебедев Артём Алексеевич,рядовой,1,57
Смирнов Кирилл Андреевич,лейтенант,1,54
Яковлев Егор Никитич,лейтенант,1,56
Сидоров Илья Павлович,полковник,12,33
Сидоров Артём Андреевич,лейтенант,7,60
Семёнов Андрей Романович,прапорщик,10,34
Никитин Алексей Иванович,полковник,8,60
Кочергин Михаил Никитич,сержант,6,44
Васильев Евгений Андреевич,сержант,6,33
Морозов Никита Викторович,майор,2,32
Соколов Дмитрий Алексеевич,сержант,6,42
Васильев Степан Никитич,лейтенант,9,37
Васильев Александр Михайлович,сержант,10,23
Борисов Константин Кириллович,прапорщик,3,19
Кузнецов Артём Романович,майор,10,35
Иванов Степан Кириллович,сержант,8,37
Яковлев Роман Юрьевич,капитан,12,46
Степанов Дмитрий Андреевич,прапорщик,3,35
Михайлов Илья Иванович,рядовой,8,22
Морозов Егор Дмитриевич,капитан,5,44
Иванов Максим Дмитриевич,прапорщик,12,21
Козлов Виктор Максимович,сержант,12,19
Кузнецов Константин Алексеевич,полковник,1,37
Николаев Михаил Александрович,лейтенант,3,46
Козлов Евгений Кириллович,лейтенант,11,33
Макаров Роман Павлович,полковник,4,55
Зайцев Андрей Алексеевич,полковник,6,31
Алексеев Андрей Андреевич,капитан,12,47
Павлов Сергей Павлович,лейтенант,5,60
Иванов Степан Никитич,прапорщик,8,20
