fullName,rank,companyNumber,age
Козлов Максим Дмитриевич,майор,2,50
Лебедев Дмитрий Юрьевич,капитан,1,35
Морозов Юрий Павлович,прапорщик,10,43
Макаров Денис Иванович,капитан,5,41
Петров Олег Ильич,майор,12,27
Фёдоров Сергей Олегович,прапорщик,4,58
Зайцев Роман Максимович,прапорщик,11,32
Павлов Юрий Никитич,прапорщик,8,40
Макаров Павел Кириллович,прапорщик,10,50
Яковлев Артём Юрьевич,лейтенант,7,57
Яковлев Егор Алексеевич,прапорщик,7,56
Иванов Степан Юрьевич,сержант,5,52
Зайцев Андрей Максимович,прапорщик,2,45
Попов Роман Михайлович,полковник,6,34
Михайлов Степан Александрович,полковник,9,52
Козлов Олег Александрович,полковник,1,60
Соловьёв Андрей Алексеевич,сержант,11,23
Макаров Максим Кириллович,майор,10,33
Сидоров Евгений Олегович,лейтенант,6,48
Макаров Егор Михайлович,майор,3,31
Кузнецов Андрей Андреевич,рядовой,4,29
Макаров Матвей Андреевич,капитан,12,22
Павлов Степан Ильич,рядовой,12,34
Семёнов Андрей Олегович,майор,3,46
Орлов Артём Ильич,лейтенант,12,53
Макаров Илья Андреевич,капитан,8,34
Павлов Виктор Романович,полковник,4,42
Иванов Павел Ильич,майор,12,60
Никитин Роман Викторович,рядовой,9,50
Семёнов Андрей Ильич,майор,9,59
Борисов Илья Максимович,лейтенант,10,52
Борисов Павел Романович,майор,6,38
Козлов Денис Сергеевич,полковник,7,25
Петров Дмитрий Олегович,капитан,1,22
Алексеев Кирилл Михайлович,полковник,9,57
Иванов Роман Ильич,капитан,8,22
Фёдоров Андрей Андреевич,прапорщик,1,40
Морозов Егор Олегович,полковник,1,41
Соколов Юрий Максимович,капитан,7,54
Кузнецов Александр Алексеевич,капитан,2,59
Макаров Роман Кириллович,прапорщик,8,27
Лебедев Никита Александрович,лейтенант,4,30
Фёдоров Никита Максимович,прапорщик,8,51
Николаев Степан Юрьевич,капитан,7,43
Семёнов Олег Викторович,майор,5,27
Лебедев Иван Романович,рядовой,1,58
Андреев Денис Михайлович,лейтенант,10,43
Кочергин Юрий Андреевич,полковник,3,28
Морозов Матвей Андреевич,прапорщик,1,33
Андреев Евгений Олегович,рядовой,4,57
Никитин Артём Алексеевич,лейтенант,10,29
Новиков Юрий Иванович,сержант,5,49
Козлов Алексей Дмитриевич,лейтенант,11,30
Михайлов Александр Иванович,сержант,6,45
Кочергин Степан Романович,майор,9,52
Новиков Андрей Олегович,рядовой,7,27
Иванов Никита Павлович,полковник,10,42
Егоров Роман Кириллович,рядовой,5,31
Смирнов Артём Дмитриевич,лейтенант,4,47
Смирнов Евгений Иванович,сержант,5,25
Новиков Дмитрий Никитич,майор,10,20
Фёдоров Олег Александрович,рядовой,1,31
Смирнов Олег Романович,прапорщик,1,41
Петров Кирилл Олегович,прапорщик,3,37
Петров Егор Сергеевич,прапорщик,7,18
Зайцев Степан Викторович,сержант,9,27
Зайцев Виктор Романович,майор,7,37
Борисов Роман Михайлович,майор,5,39
Павлов Егор Алексеевич,майор,7,27
Никитин Сергей Михайлович,лейтенант,2,25
Захаров Иван Дмитриевич,майор,3,20
Сидоров Павел Иванович,лейтенант,7,45
Фёдоров Сергей Юрьевич,майор,5,34
Егоров Никита Александрович,прапорщик,12,20
Никитин Сергей Александрович,сержант,7,50
Новиков Андрей Александрович,прапорщик,4,23
Макаров Илья Олегович,сержант,4,35
Иванов Михаил Олегович,полковник,4,47
Семёнов Матвей Иванович,полковник,6,23
Николаев Евгений Сергеевич,лейтенант,10,43
Сидоров Егор Павлович,капитан,2,45
Никитин Матвей Ильич,лейтенант,5,36
Егоров Егор Романович,лейтенант,11,35
Яковлев Евгений Романович,полковник,8,36
Степанов Алексей Ильич,сержант,5,52
Михайлов Евгений Андреевич,прапорщик,10,49
Козлов Сергей Максимович,сержант,12,39
Семёнов Павел Андреевич,рядовой,9,52
Иванов Матвей Павлович,сержант,12,30
Яковлев Константин Максимович,капитан,8,57
Павлов Степан Павлович,капитан,6,33
Петров Константин Павлович,сержант,8,54
Кузнецов Иван Сергеевич,прапорщик,12,50
Морозов Михаил Максимович,майор,1,18
Семёнов Дмитрий Кириллович,майор,5,21
Соловьёв Юрий Максимович,лейтенант,2,39
Морозов Михаил Никитич,полковник,4,41
Попов Сергей Олегович,прапорщик,12,51
Сидоров Михаил Павлович,майор,4,44
Смирнов Олег Викторович,полковник,2,18
Макаров Максим Михайлович,сержант,4,20
Кочергин Егор Викторович,полковник,4,44
Козлов Олег Романович,прапорщик,11,40
Захаров Юрий Романович,лейтенант,11,35
Кочергин Максим Иванович,полковник,6,36
Сидоров Олег Юрьевич,лейтенант,3,47
Алексеев Евгений Андреевич,полковник,8,38
Петров Михаил Александрович,прапорщик,3,53
Соловьёв Степан Юрьевич,майор,11,36
Кочергин Роман Сергеевич,сержант,10,53
Сидоров Илья Александрович,лейтенант,6,23
Новиков Матвей Олегович,лейтенант,7,23
Михайлов Михаил Ильич,капитан,3,31
Алексеев Степан Дмитриевич,майор,6,30
Иванов Сергей Александрович,сержант,6,41
Соколов Виктор Максимович,майор,4,41
Кочергин Иван Юрьевич,капитан,5,33
Смирнов Алексей Юрьевич,сержант,11,34
Макаров Роман Александрович,сержант,6,34
Смирнов Кирилл Викторович,рядовой,9,27
Захаров Егор Максимович,капитан,1,52
Никитин Матвей Кириллович,капитан,2,34
Соловьёв Денис Олегович,капитан,10,58
Михайлов Роман Андреевич,прапорщик,11,36
Лебедев Юрий Юрьевич,майор,9,39
Иванов Виктор Ильич,прапорщик,9,47
Андреев Никита Сергеевич,лейтенант,8,32
Яковлев Никита Иванович,лейтенант,2,59
Иванов Денис Сергеевич,капитан,3,19
Захаров Максим Андреевич,сержант,8,51
Яковлев Артём Никитич,лейтенант,7,38
Кузнецов Иван Никитич,лейтенант,7,21
Макаров Кирилл Сергеевич,майор,1,22
Борисов Юрий Никитич,майор,8,39
Никитин Михаил Юрьевич,прапорщик,4,59
Семёнов Олег Михайлович,прапорщик,5,49
Егоров Степан Никитич,капитан,8,60
Козлов Михаил Дмитриевич,майор,1,53
Степанов Сергей Дмитриевич,прапорщик,9,18
Морозов Алексей Максимович,прапорщик,1,40
Павлов Павел Ильич,сержант,6,53
Козлов Артём Дмитриевич,капитан,2,55
Борисов Константин Дмитриевич,рядовой,11,25
Яковлев Максим Кириллович,майор,11,47
Егоров Никита Дмитриевич,лейтенант,9,41
Макаров Олег Кириллович,майор,9,18
Соловьёв Денис Олегович,прапорщик,2,38
Михайлов Степан Иванович,рядовой,12,54
Андреев Максим Михайлович,рядовой,5,58
Попов Виктор Павлович,прапорщик,12,24
Захаров Дмитрий Андреевич,лейтенант,7,39
Андреев Роман Павлович,капитан,7,53
Алексеев Олег Ильич,прапорщик,12,32
Семёнов Дмитрий Михайлович,капитан,3,24
Козлов Степан Максимович,капитан,12,56
Андреев Юрий Олегович,лейтенант,10,40
Кочергин Денис Иванович,сержант,2,26
Морозов Никита Сергеевич,рядовой,9,52
Козлов Артём Максимович,майор,4,52
Козлов Степан Никитич,капитан,10,47
Лебедев Матвей Олегович,сержант,10,30
Андреев Максим Ильич,полковник,8,54
Кузнецов Александр Юрьевич,полковник,7,57
Васильев Александр Никитич,сержант,2,58
Лебедев Олег Максимович,майор,6,18
Егоров Матвей Кириллович,полковник,5,36
Фёдоров Матвей Романович,капитан,9,35
Васильев Никита Олегович,прапорщик,12,41
Николаев Денис Павлович,сержант,1,51
Петров Степан Сергеевич,сержант,5,42
Андреев Никита Никитич,прапорщик,7,31
Захаров Виктор Олегович,капитан,6,28
Кузнецов Артём Олегович,лейтенант,4,43
Новиков Олег Алексеевич,полковник,4,51
Никитин Виктор Ильич,полковник,12,18
Алексеев Илья Иванович,капитан,1,24
Андреев Егор Ильич,сержант,8,32
Степанов Дмитрий Сергеевич,сержант,7,36
Фёдоров Дмитрий Кириллович,полковник,11,50
Николаев Михаил Алексеевич,прапорщик,5,23
Павлов Андрей Иванович,прапорщик,9,27
Попов Виктор Никитич,капитан,7,47
Лебедев Павел Никитич,лейтенант,3,49
Павлов Кирилл Юрьевич,рядовой,10,31
Михайлов Артём Иванович,капитан,8,46
Попов Иван Ильич,полковник,3,23
Семёнов Дмитрий Андреевич,майор,5,60
Иванов Виктор Андреевич,лейтенант,8,54
Никитин Никита Павлович,полковник,11,38
Степанов Александр Олегович,сержант,9,53
Алексеев Андрей Андреевич,капитан,5,18
Николаев Олег Андреевич,лейтенант,12,43
Никитин Александр Кириллович,капитан,3,38
Яковлев Андрей Алексеевич,сержант,4,30
Павлов Юрий Алексеевич,лейтенант,5,28
Зайцев Андрей Максимович,полковник,2,24
Соловьёв Степан Андреевич,сержант,9,60
Козлов Алексей Юрьевич,прапорщик,3,51
Лебедев Павел Михайлович,сержант,11,55
Степанов Юрий Сергеевич,майор,4,32
Фёдоров Михаил Романович,полковник,11,55
Орлов Александр Никитич,капитан,7,30
Фёдоров Павел Дмитриевич,полковник,2,29
Васильев Павел Иванович,майор,7,31
Васильев Михаил Викторович,рядовой,10,43
Егоров Михаил Михайлович,сержант,11,26
Егоров Евгений Юрьевич,майор,3,35
Новиков Павел Юрьевич,сержант,8,51
Кузнецов Максим Михайлович,полковник,2,33
Зайцев Степан Андреевич,сержант,9,48
Соловьёв Иван Максимович,майор,10,19
Борисов Максим Михайлович,прапорщик,4,23
Захаров Илья Ильич,капитан,11,30
Андреев Константин Александрович,капитан,7,50
Борисов Иван Сергеевич,прапорщик,2,47
Кочергин Артём Юрьевич,майор,5,60
Егоров Михаил Александрович,лейтенант,8,44
Николаев Алексей Сергеевич,лейтенант,7,60
Сидоров Сергей Олегович,капитан,2,48
Семёнов Алексей Романович,капитан,9,31
Борисов Иван Ильич,полковник,11,24
Борисов Дмитрий Павлович,полковник,3,41
Попов Дмитрий Никитич,сержант,7,60
Козлов Олег Кириллович,майор,7,55
Степанов Никита Романович,прапорщик,5,41
Никитин Дмитрий Павлович,рядовой,12,18
Никитин Матвей Александрович,сержант,9,53
