fullName,rank,companyNumber,age
Алексеев Кирилл Олегович,полковник,2,46
Смирнов Денис Сергеевич,лейтенант,9,26
Кочергин Константин Алексеевич,рядовой,1,47
Яковлев Степан Андреевич,рядовой,1,53
Смирнов Максим Викторович,сержант,5,33
Попов Алексей Ильич,рядовой,3,36
Борисов Илья Михайлович,полковник,11,30
Борисов Виктор Викторович,полковник,3,22
Кузнецов Константин Иванович,капитан,2,48
Орлов Илья Андреевич,майор,4,48
Козлов Дмитрий Алексеевич,прапорщик,1,59
Никитин Матвей Сергеевич,прапорщик,1,55
Алексеев Кирилл Викторович,лейтенант,8,46
Захаров Олег Ильич,сержант,12,60
Никитин Никита Викторович,рядовой,8,22
Кочергин Александр Никитич,прапорщик,9,30
Новиков Егор Андреевич,сержант,7,26
Андреев Кирилл Андреевич,сержант,5,55
Соколов Артём Иванович,сержант,10,20
Борисов Степан Кириллович,капитан,3,21
Никитин Степан Андреевич,лейтенант,4,30
Николаев Артём Романович,майор,4,40
Соколов Максим Олегович,лейтенант,10,35
Алексеев Степан Иванович,капитан,11,28
Соловьёв Иван Максимович,сержант,12,27
Фёдоров Артём Александрович,лейтенант,7,27
Захаров Степан Ильич,сержант,9,31
Борисов Александр Романович,сержант,7,29
Алексеев Павел Александрович,полковник,2,57
Новиков Егор Сергеевич,капитан,3,53
Захаров Евгений Романович,сержант,1,22
Егоров Дмитрий Юрьевич,лейтенант,2,23
Морозов Юрий Андреевич,майор,8,28
Сидоров Павел Максимович,прапорщик,7,44
Макаров Степан Александрович,полковник,6,40
Новиков Кирилл Павлович,прапорщик,5,29
Лебедев Артём Никитич,майор,9,56
Соколов Александр Никитич,прапорщик,1,35
Кузнецов Алексей Александрович,рядовой,6,39
Кочергин Роман Алексеевич,полковник,3,41
Новиков Степан Олегович,капитан,7,43
Соколов Евгений Алексеевич,капитан,7,51
Морозов Виктор Дмитриевич,сержант,6,56
Николаев Степан Алексеевич,рядовой,10,30
Новиков Артём Олегович,сержант,4,34
Соколов Виктор Викторович,полковник,11,30
Фёдоров Виктор Дмитриевич,полковник,5,58
Иванов Михаил Максимович,капитан,10,26
Фёдоров Юрий Никитич,майор,8,28
Кочергин Максим Павлович,сержант,9,42
Лебедев Никита Сергеевич,полковник,2,55
Борисов Евгений Викторович,прапорщик,8,30
Алексеев Максим Дмитриевич,майор,2,59
Павлов Роман Павлович,капитан,11,60
Егоров Юрий Андреевич,майор,12,38
Макаров Никита Олегович,сержант,3,18
Морозов Павел Олегович,майор,9,30
Новиков Денис Сергеевич,полковник,10,40
Макаров Никита Алексеевич,капитан,5,47
Васильев Виктор Михайлович,майор,8,31
Павлов Егор Андреевич,майор,7,18
Степанов Кирилл Максимович,рядовой,2,58
Попов Олег Кириллович,полковник,7,54
Кочергин Сергей Никитич,прапорщик,10,38
Сидоров Иван Никитич,майор,1,21
Никитин Кирилл Никитич,сержант,4,37
Соловьёв Александр Максимович,капитан,9,27
Морозов Сергей Михайлович,майор,12,32
Соловьёв Денис Романович,сержант,9,59
Андреев Степан Романович,майор,3,23
Сидоров Олег Александрович,прапорщик,4,38
Новиков Степан Иванович,майор,11,55
Новиков Константин Дмитриевич,майор,8,27
Макаров Матвей Максимович,сержант,11,31
Смирнов Артём Викторович,рядовой,1,55
Морозов Дмитрий Павлович,рядовой,12,41
Семёнов Александр Романович,майор,1,45
Никитин Олег Сергеевич,сержант,10,57
Фёдоров Иван Юрьевич,майор,2,30
Яковлев Матвей Дмитриевич,полковник,1,18
Зайцев Юрий Александрович,полковник,4,58
Васильев Олег Олегович,майор,12,27
Павлов Сергей Александрович,майор,4,54
Лебедев Егор Дмитриевич,полковник,1,42
Степанов Евгений Иванович,капитан,9,43
Андреев Денис Павлович,полковник,1,25
Лебедев Иван Романович,капитан,2,57
Макаров Матвей Иванович,лейтенант,11,22
Попов Александр Алексеевич,капитан,11,39
Андреев Евгений Павлович,лейтенант,10,33
Степанов Андрей Сергеевич,сержант,2,18
Смирнов Константин Сергеевич,лейтенант,6,34
Борисов Степан Дмитриевич,полковник,10,41
Никитин Степан Алексеевич,лейтенант,4,27
Степанов Евгений Павлович,лейтенант,1,22
Михайлов Павел Юрьевич,лейтенант,3,26
Сидоров Юрий Алексеевич,прапорщик,2,50
Соколов Максим Михайлович,лейтенант,9,57
Соколов Егор Александрович,сержант,4,48
Михайлов Егор Дмитриевич,прапорщик,2,29
Соловьёв Максим Сергеевич,лейтенант,2,40
Павлов Денис Юрьевич,полковник,2,46
Егоров Сергей Павлович,майор,8,39
Лебедев Роман Михайлович,сержант,2,43
Лебедев Илья Иванович,майор,7,26
Яковлев Илья Викторович,майор,7,46
Васильев Степан Алексеевич,лейтенант,7,58
Семёнов Максим Иванович,лейтенант,3,39
Никитин Максим Никитич,сержант,8,35
Сидоров Юрий Сергеевич,лейтенант,7,48
Морозов Артём Юрьевич,прапорщик,8,38
Никитин Денис Павлович,майор,11,48
Соловьёв Максим Иванович,прапорщик,10,49
Кочергин Константин Никитич,майор,4,26
