fullName,rank,companyNumber,age
Соколов Алексей Викторович,рядовой,9,33
Яковлев Сергей Викторович,сержант,8,60
Егоров Степан Романович,полковник,8,57
Зайцев Евгений Олегович,полковник,9,46
Борисов Алексей Юрьевич,лейтенант,5,33
Зайцев Олег Михайлович,полковник,9,49
Николаев Илья Михайлович,лейтенант,2,36
Соколов Кирилл Романович,прапорщик,9,23
Кузнецов Андрей Кириллович,лейтенант,12,27
Андреев Артём Максимович,лейтенант,7,39
Павлов Иван Олегович,рядовой,4,44
Кочергин Павел Александрович,полковник,10,42
Семёнов Александр Иванович,прапорщик,7,44
Павлов Степан Кириллович,лейтенант,4,35
Алексеев Денис Александрович,лейтенант,6,60
Орлов Роман Алексеевич,полковник,8,26
Степанов Степан Александрович,лейтенант,10,54
Орлов Александр Максимович,майор,7,26
Соловьёв Иван Алексеевич,рядовой,5,42
Фёдоров Артём Викторович,прапорщик,6,42
Михайлов Егор Михайлович,полковник,2,48
Иванов Степан Дмитриевич,прапорщик,4,59
Сидоров Олег Дмитриевич,полковник,1,33
Васильев Александр Андреевич,сержант,3,48
Орлов Сергей Ильич,лейтенант,12,34
Никитин Матвей Алексеевич,капитан,10,25
Никитин Алексей Никитич,рядовой,10,19
Яковлев Михаил Павлович,лейтенант,12,30
Сидоров Павел Кириллович,рядовой,12,37
Соловьёв Виктор Сергеевич,полковник,10,20
Морозов Степан Олегович,майор,6,22
Егоров Олег Романович,рядовой,7,49
Смирнов Егор Иванович,майор,8,27
Алексеев Алексей Михайлович,капитан,9,48
Лебедев Егор Михайлович,прапорщик,4,23
Михайлов Иван Кириллович,полковник,8,54
Степанов Виктор Павлович,прапорщик,1,49
Соловьёв Никита Алексеевич,лейтенант,4,40
Захаров Кирилл Романович,прапорщик,10,35
Павлов Александр Ильич,рядовой,4,44
Семёнов Степан Кириллович,майор,8,59
Андреев Денис Викторович,полковник,1,23
Новиков Илья Павлович,майор,4,37
Орлов Павел Иванович,лейтенант,9,51
Морозов Егор Романович,прапорщик,12,47
Михайлов Михаил Михайлович,сержант,2,30
Фёдоров Сергей Алексеевич,сержант,4,48
Михайлов Павел Никитич,рядовой,4,36
Соколов Матвей Алексеевич,прапорщик,1,52
Кузнецов Кирилл Дмитриевич,рядовой,9,36
Андреев Андрей Юрьевич,рядовой,1,54
Новиков Денис Юрьевич,лейтенант,6,29
Петров Кирилл Юрьевич,рядовой,2,43
Семёнов Максим Дмитриевич,сержант,3,54
Новиков Максим Кириллович,рядовой,9,44
Степанов Константин Кириллович,полковник,9,42
Лебедев Иван Никитич,полковник,10,45
Новиков Павел Дмитриевич,капитан,12,24
Никитин Артём Ильич,прапорщик,11,23
Попов Илья Алексеевич,капитан,2,28
Иванов Егор Викторович,майор,10,48
Новиков Дмитрий Кириллович,прапорщик,12,36
Андреев Иван Максимович,майор,4,34
Захаров Олег Ильич,лейтенант,2,52
Соколов Олег Андреевич,прапорщик,3,22
Петров Алексей Никитич,капитан,12,54
Яковлев Михаил Викторович,рядовой,8,37
Андреев Роман Михайлович,капитан,9,49
Лебедев Максим Дмитриевич,лейтенант,12,38
Степанов Кирилл Александрович,рядовой,4,54
Козлов Александр Михайлович,капитан,1,29
Семёнов Евгений Викторович,прапорщик,3,55
Алексеев Олег Юрьевич,рядовой,8,40
Алексеев Никита Романович,майор,2,28
Фёдоров Егор Юрьевич,прапорщик,11,43
Зайцев Степан Дмитриевич,лейтенант,2,38
Михайлов Никита Сергеевич,полковник,7,50
Зайцев Александр Викторович,лейтенант,1,30
Егоров Матвей Юрьевич,майор,8,21
Васильев Кирилл Андреевич,прапорщик,8,49
Смирнов Александр Кириллович,майор,3,37
Павлов Александр Олегович,рядовой,4,25
Лебедев Сергей Андреевич,лейтенант,12,36
Егоров Юрий Михайлович,лейтенант,8,48
Соколов Иван Андреевич,лейтенант,4,56
Егоров Андрей Максимович,прапорщик,7,39
Яковлев Евгений Михайлович,полковник,1,36
Макаров Михаил Юрьевич,полковник,3,46
Павлов Денис Иванович,прапорщик,9,52
Кочергин Иван Романович,полковник,4,33
Козлов Роман Кириллович,полковник,7,20
Фёдоров Денис Павлович,лейтенант,11,59
Кузнецов Денис Дмитриевич,сержант,9,55
Фёдоров Сергей Викторович,рядовой,9,47
Иванов Андрей Олегович,полковник,11,27
Сидоров Денис Михайлович,прапорщик,10,43
Николаев Максим Романович,полковник,11,52
Кочергин Никита Юрьевич,полковник,9,20
Степанов Максим Кириллович,майор,11,36
Соколов Максим Олегович,рядовой,11,24
