fullName,rank,companyNumber,age
Смирнов Сергей Олегович,лейтенант,10,40
Макаров Михаил Алексеевич,капитан,12,31
Попов Роман Юрьевич,майор,1,24
Макаров Максим Павлович,лейтенант,9,25
Смирнов Егор Викторович,полковник,12,52
Алексеев Андрей Александрович,сержант,6,24
Фёдоров Артём Павлович,полковник,5,28
Алексеев Иван Кириллович,полковник,1,28
Попов Дмитрий Никитич,рядовой,8,39
Васильев Олег Александрович,прапорщик,11,18
Морозов Артём Максимович,капитан,9,35
Никитин Максим Дмитриевич,майор,6,19
Лебедев Никита Романович,рядовой,9,34
Егоров Никита Алексеевич,капитан,5,44
Яковлев Денис Викторович,рядовой,4,49
Егоров Кирилл Олегович,лейтенант,10,49
Петров Александр Кириллович,рядовой,11,46
Кочергин Кирилл Никитич,полковник,1,39
Яковлев Евгений Кириллович,прапорщик,6,18
Сидоров Денис Алексеевич,лейтенант,3,47
Николаев Константин Викторович,сержант,12,26
Павлов Алексей Александрович,рядовой,12,53
Яковлев Илья Андреевич,рядовой,6,24
Сидоров Алексей Максимович,полковник,4,34
Иванов Егор Ильич,полковник,7,52
Иванов Максим Дмитриевич,прапорщик,1,29
Новиков Дмитрий Павлович,прапорщик,2,22
Орлов Денис Михайлович,полковник,8,22
Макаров Максим Викторович,рядовой,11,43
Михайлов Степан Иванович,полковник,8,54
Алексеев Евгений Павлович,сержант,11,60
Сидоров Алексей Михайлович,полковник,1,46
Макаров Виктор Александрович,прапорщик,11,37
Павлов Виктор Максимович,сержант,9,60
Егоров Сергей Дмитриевич,рядовой,2,35
Зайцев Никита Олегович,лейтенант,12,43
Лебедев Иван Олегович,рядовой,10,39
Кузнецов Кирилл Павлович,майор,1,24
Семёнов Дмитрий Андреевич,полковник,2,46
Алексеев Михаил Романович,рядовой,8,47
Никитин Дмитрий Андреевич,сержант,11,31
Павлов Александр Михайлович,майор,6,32
Новиков Иван Алексеевич,лейтенант,8,60
Кузнецов Никита Ильич,майор,3,21
Степанов Матвей Алексеевич,капитан,5,51
Козлов Степан Юрьевич,полковник,4,41
Андреев Евгений Юрьевич,сержант,8,28
Степанов Константин Ильич,сержант,11,39
Андреев Денис Александрович,сержант,12,34
Иванов Константин Кириллович,капитан,9,43
Орлов Егор Ильич,майор,10,51
Новиков Роман Никитич,капитан,5,35
Кузнецов Виктор Викторович,сержант,10,53
Соколов Никита Павлович,полковник,11,40
Кузнецов Юрий Кириллович,капитан,2,53
Макаров Степан Олегович,майор,8,43
Попов Андрей Юрьевич,сержант,6,32
Зайцев Илья Никитич,рядовой,7,58
