fullName,rank,companyNumber,age
Семёнов Денис Александрович,рядовой,5,18
Козлов Илья Александрович,майор,5,38
Борисов Михаил Сергеевич,капитан,5,19
Никитин Илья Андреевич,сержант,2,52
Иванов Виктор Ильич,капитан,7,43
Никитин Алексей Дмитриевич,сержант,9,41
Яковлев Степан Павлович,майор,5,58
Андреев Александр Викторович,капитан,9,18
Кузнецов Роман Романович,сержант,10,39
Сидоров Роман Никитич,майор,7,56
Васильев Артём Кириллович,прапорщик,12,44
Кузнецов Артём Дмитриевич,сержант,10,47
Новиков Кирилл Александрович,капитан,9,21
Никитин Егор Юрьевич,рядовой,9,56
Павлов Денис Дмитриевич,капитан,3,20
Орлов Юрий Сергеевич,капитан,12,57
Сидоров Степан Никитич,полковник,4,23
Сидоров Артём Андреевич,полковник,7,42
Смирнов Сергей Романович,капитан,5,53
Фёдоров Степан Дмитриевич,прапорщик,3,43
Соколов Алексей Сергеевич,рядовой,10,59
Кочергин Дмитрий Никитич,лейтенант,11,28
Кузнецов Александр Романович,сержант,10,48
Орлов Александр Юрьевич,лейтенант,5,41
Андреев Кирилл Никитич,лейтенант,12,21
Соловьёв Степан Андреевич,майор,4,23
Лебедев Максим Никитич,лейтенант,12,22
Зайцев Константин Романович,майор,4,54
Михайлов Егор Юрьевич,полковник,7,44
Кузнецов Егор Алексеевич,сержант,6,54
Кочергин Александр Иванович,сержант,1,26
Макаров Роман Максимович,майор,9,37
Иванов Андрей Иванович,лейтенант,9,46
Иванов Артём Павлович,капитан,7,21
Фёдоров Дмитрий Павлович,сержант,1,43
Кочергин Илья Олегович,полковник,1,41
Петров Андрей Максимович,майор,11,45
Михайлов Александр Сергеевич,рядовой,4,55
Петров Павел Сергеевич,сержант,1,33
Николаев Александр Андреевич,прапорщик,3,19
Степанов Кирилл Романович,сержант,12,30
Никитин Иван Иванович,капитан,8,56
Морозов Илья Сергеевич,капитан,11,29
Кочергин Дмитрий Дмитриевич,капитан,12,52
Алексеев Дмитрий Андреевич,полковник,8,40
Яковлев Денис Никитич,майор,6,34
Захаров Кирилл Андреевич,рядовой,6,36
Макаров Степан Никитич,майор,5,39
Соколов Евгений Максимович,рядовой,9,19
Николаев Степан Сергеевич,майор,9,56
Кочергин Матвей Иванович,капитан,4,36
Борисов Михаил Романович,лейтенант,7,28
