fullName,rank,companyNumber,age
Павлов Илья Юрьевич,капитан,3,20
Яковлев Денис Павлович,капитан,7,49
Козлов Алексей Олегович,полковник,9,22
Соколов Роман Ильич,полковник,3,24
Андреев Сергей Кириллович,майор,2,27
Егоров Илья Иванович,прапорщик,12,31
Морозов Максим Викторович,майор,1,38
Сидоров Дмитрий Юрьевич,рядовой,1,54
Егоров Степан Викторович,лейтенант,2,54
Смирнов Максим Юрьевич,капитан,1,40
Соколов Максим Михайлович,полковник,5,49
Кузнецов Юрий Михайлович,рядовой,6,55
Андреев Евгений Сергеевич,рядовой,7,38
Орлов Никита Юрьевич,лейтенант,7,26
Андреев Михаил Ильич,майор,5,38
Соколов Олег Александрович,капитан,7,55
Козлов Михаил Викторович,полковник,10,48
Иванов Олег Алексеевич,сержант,4,47
Егоров Андрей Никитич,полковник,12,19
Андреев Александр Никитич,полковник,10,28
Никитин Артём Иванович,полковник,7,30
Яковлев Кирилл Павлович,прапорщик,10,20
Лебедев Алексей Романович,капитан,12,25
Соколов Дмитрий Максимович,полковник,9,48
Семёнов Михаил Романович,майор,11,27
Андреев Алексей Андреевич,прапорщик,1,41
Михайлов Матвей Иванович,сержант,12,44
Петров Никита Иванович,капитан,3,30
Егоров Алексей Иванович,рядовой,2,59
Смирнов Денис Павлович,рядовой,12,27
Семёнов Егор Кириллович,лейтенант,2,54
Лебедев Константин Никитич,сержант,7,29
Смирнов Кирилл Иванович,капитан,6,41
Васильев Павел Павлович,рядовой,3,36
Соколов Матвей Максимович,майор,3,45
Соколов Виктор Олегович,прапорщик,12,57
Козлов Роман Кириллович,сержант,6,27
Соловьёв Олег Сергеевич,майор,1,48
Борисов Андрей Викторович,лейтенант,6,31
Иванов Сергей Андреевич,капитан,8,35
Орлов Андрей Алексеевич,лейтенант,8,57
Кочергин Никита Кириллович,полковник,4,35
Захаров Артём Ильич,прапорщик,6,30
Соколов Юрий Михайлович,капитан,6,22
Попов Александр Викторович,лейтенант,7,48
Зайцев Артём Максимович,майор,2,19
Андреев Павел Александрович,лейтенант,6,27
Попов Евгений Павлович,капитан,6,58
Новиков Олег Юрьевич,сержант,5,20
Борисов Андрей Михайлович,прапорщик,7,54
Кузнецов Михаил Олегович,майор,4,43
Васильев Кирилл Олегович,капитан,4,49
Новиков Егор Ильич,полковник,3,57
Иванов Иван Дмитриевич,майор,4,30
Степанов Евгений Романович,прапорщик,4,59
Яковлев Михаил Алексеевич,сержант,3,49
Кузнецов Егор Павлович,капитан,6,18
Егоров Александр Сергеевич,сержант,3,43
Борисов Алексей Максимович,капитан,4,20
Андреев Павел Романович,рядовой,12,26
Яковлев Максим Викторович,капитан,2,31
Иванов Олег Михайлович,полковник,5,35
Захаров Степан Дмитриевич,прапорщик,2,34
Павлов Павел Юрьевич,рядовой,9,55
Михайлов Иван Олегович,лейтенант,2,29
Михайлов Егор Павлович,прапорщик,3,47
Николаев Павел Александрович,рядовой,10,42
Морозов Иван Ильич,прапорщик,4,23
Николаев Иван Олегович,полковник,8,34
Борисов Роман Павлович,прапорщик,4,56
Кочергин Денис Александрович,прапорщик,7,57
Борисов Александр Дмитриевич,майор,3,21
Фёдоров Юрий Олегович,капитан,9,29
Захаров Артём Павлович,рядовой,9,18
Кузнецов Кирилл Юрьевич,сержант,10,37
Кочергин Андрей Ильич,сержант,7,60
Егоров Дмитрий Дмитриевич,полковник,4,54
Сидоров Павел Ильич,сержант,9,21
Макаров Иван Викторович,майор,2,32
Морозов Артём Иванович,лейтенант,3,20
Попов Иван Олегович,майор,2,52
Петров Иван Юрьевич,майор,2,21
Зайцев Денис Кириллович,лейтенант,10,26
Лебедев Дмитрий Олегович,лейтенант,11,19
Попов Евгений Сергеевич,прапорщик,10,23
Фёдоров Роман Романович,капитан,2,50
Степанов Матвей Алексеевич,майор,1,40
Семёнов Павел Александрович,сержант,11,40
Иванов Андрей Алексеевич,майор,10,20
Васильев Олег Максимович,сержант,6,51
Кочергин Андрей Ильич,прапорщик,7,42
Макаров Евгений Павлович,прапорщик,2,34
Орлов Михаил Сергеевич,сержант,7,25
Лебедев Юрий Максимович,майор,12,26
Иванов Егор Ильич,сержант,9,21
