fullName,rank,companyNumber,age
Фёдоров Андрей Викторович,рядовой,8,33
Макаров Никита Ильич,рядовой,11,28
Иванов Александр Михайлович,прапорщик,6,24
Алексеев Степан Михайлович,капитан,6,46
Орлов Сергей Михайлович,лейтенант,9,35
Фёдоров Денис Олегович,капитан,7,40
Орлов Никита Сергеевич,сержант,1,36
Алексеев Константин Юрьевич,капитан,2,22
Степанов Иван Викторович,полковник,12,36
Орлов Виктор Павлович,сержант,1,25
Макаров Олег Иванович,сержант,9,43
Фёдоров Алексей Иванович,рядовой,12,34
Кочергин Павел Максимович,майор,3,32
Морозов Сергей Романович,майор,6,59
Захаров Михаил Александрович,рядовой,5,40
Андреев Андрей Андреевич,прапорщик,8,30
Зайцев Олег Иванович,лейтенант,9,22
Зайцев Никита Михайлович,сержант,6,27
Андреев Константин Павлович,майор,11,24
Захаров Никита Викторович,капитан,11,31
Морозов Юрий Иванович,сержант,11,39
Васильев Артём Павлович,лейтенант,5,21
Новиков Дмитрий Иванович,капитан,4,54
Егоров Егор Андреевич,рядовой,3,32
Новиков Степан Олегович,лейтенант,12,56
Степанов Павел Романович,майор,7,48
Васильев Олег Сергеевич,полковник,12,18
Соколов Алексей Иванович,капитан,1,21
Степанов Иван Юрьевич,сержант,8,47
Козлов Степан Андреевич,майор,11,37
Борисов Павел Алексеевич,сержант,9,59
Кочергин Роман Максимович,майор,4,42
Михайлов Юрий Викторович,прапорщик,1,34
Никитин Илья Викторович,майор,11,19
Смирнов Артём Дмитриевич,капитан,12,52
Орлов Артём Викторович,рядовой,2,24
Новиков Олег Дмитриевич,капитан,9,44
Макаров Олег Олегович,капитан,5,23
Петров Алексей Романович,сержант,6,40
Зайцев Степан Ильич,майор,3,18
Борисов Константин Иванович,лейтенант,12,19
Лебедев Иван Иванович,майор,10,28
Орлов Кирилл Ильич,сержант,3,50
Фёдоров Максим Никитич,прапорщик,7,47
Семёнов Юрий Кириллович,сержант,1,44
Николаев Денис Максимович,прапорщик,1,30
Орлов Максим Максимович,прапорщик,9,56
Павлов Егор Александрович,сержант,10,28
Сидоров Константин Павлович,майор,7,60
Алексеев Виктор Романович,лейтенант,5,33
Фёдоров Денис Викторович,полковник,6,27
Егоров Илья Сергеевич,полковник,12,20
Степанов Алексей Кириллович,рядовой,4,27
Яковлев Алексей Юрьевич,рядовой,5,37
Павлов Матвей Олегович,майор,4,50
Никитин Роман Сергеевич,полковник,12,26
Морозов Алексей Никитич,полковник,12,18
Новиков Павел Алексеевич,прапорщик,11,23
Попов Алексей Иванович,лейтенант,6,52
Андреев Алексей Михайлович,майор,10,22
Кузнецов Егор Ильич,капитан,4,22
Зайцев Андрей Романович,майор,4,39
Алексеев Матвей Юрьевич,полковник,2,38
Михайлов Михаил Максимович,рядовой,6,48
Новиков Кирилл Андреевич,сержант,8,47
Иванов Иван Дмитриевич,полковник,9,54
Семёнов Константин Андреевич,рядовой,5,44
Андреев Иван Сергеевич,полковник,12,19
Попов Артём Андреевич,сержант,3,48
Зайцев Кирилл Никитич,сержант,6,49
Семёнов Сергей Дмитриевич,полковник,5,19
Егоров Андрей Дмитриевич,майор,11,18
Егоров Юрий Максимович,рядовой,10,30
Егоров Павел Иванович,полковник,2,53
Орлов Степан Ильич,рядовой,9,20
Михайлов Алексей Михайлович,лейтенант,8,42
Михайлов Степан Сергеевич,прапорщик,10,25
Степанов Денис Олегович,прапорщик,2,26
Новиков Александр Павлович,полковник,3,42
Степанов Матвей Алексеевич,капитан,11,48
Андреев Кирилл Викторович,капитан,12,48
Кочергин Никита Романович,лейтенант,10,30
Макаров Евгений Кириллович,полковник,9,43
Соколов Иван Павлович,полковник,7,60
Соловьёв Никита Сергеевич,майор,2,22
Сидоров Алексей Викторович,майор,6,28
Никитин Александр Дмитриевич,рядовой,10,57
Попов Юрий Олегович,прапорщик,1,55
Яковлев Сергей Юрьевич,лейтенант,11,27
Борисов Илья Павлович,сержант,1,60
Фёдоров Артём Павлович,майор,7,22
Михайлов Дмитрий Михайлович,сержант,10,28
Васильев Дмитрий Александрович,рядовой,10,47
Никитин Илья Романович,капитан,12,47
Смирнов Олег Андреевич,прапорщик,9,46
Кузнецов Денис Андреевич,капитан,1,43
Фёдоров Артём Андреевич,майор,4,41
Семёнов Алексей Олегович,майор,11,29
Орлов Дмитрий Павлович,сержант,3,26
Петров Олег Викторович,прапорщик,7,36
Егоров Александр Сергеевич,капитан,3,39
Фёдоров Никита Юрьевич,сержант,10,60
Иванов Евгений Романович,полковник,6,36
Макаров Егор Максимович,майор,2,24
Фёдоров Кирилл Романович,полковник,1,29
Лебедев Илья Максимович,сержант,7,43
Яковлев Артём Дмитриевич,прапорщик,9,36
Яковлев Михаил Никитич,прапорщик,2,35
Морозов Евгений Олегович,прапорщик,8,29
Соколов Олег Юрьевич,сержант,2,40
Лебедев Иван Олегович,прапорщик,12,32
Никитин Иван Сергеевич,полковник,9,47
Макаров Алексей Михайлович,лейтенант,11,20
Николаев Александр Михайлович,полковник,6,34
Кузнецов Илья Викторович,полковник,8,44
Новиков Артём Олегович,лейтенант,6,31
Сидоров Виктор Сергеевич,лейтенант,11,36
Павлов Евгений Дмитриевич,лейтенант,3,27
Степанов Олег Иванович,прапорщик,1,56
Фёдоров Евгений Михайлович,майор,10,29
Макаров Степан Михайлович,капитан,8,41
Сидоров Иван Михайлович,рядовой,3,46
Степанов Виктор Павлович,полковник,7,48
Новиков Александр Андреевич,лейтенант,2,25
Соколов Сергей Михайлович,рядовой,5,24
Степанов Юрий Максимович,сержант,7,59
Соловьёв Юрий Кириллович,сержант,12,56
Захаров Егор Викторович,майор,3,25
Морозов Артём Иванович,полковник,4,40
Морозов Константин Алексеевич,прапорщик,1,39
Фёдоров Павел Ильич,сержант,6,29
Сидоров Максим Максимович,майор,8,39
Сидоров Дмитрий Романович,полковник,7,51
Семёнов Матвей Дмитриевич,прапорщик,8,20
Егоров Артём Андреевич,лейтенант,6,25
Орлов Максим Никитич,капитан,10,47
Михайлов Александр Романович,прапорщик,12,38
Алексеев Кирилл Иванович,прапорщик,7,58
Морозов Илья Иванович,рядовой,5,33
Соловьёв Олег Андреевич,прапорщик,1,22
Алексеев Роман Андреевич,прапорщик,8,34
Лебедев Павел Михайлович,майор,10,46
Захаров Павел Викторович,рядовой,12,32
Морозов Виктор Юрьевич,рядовой,12,49
Иванов Кирилл Алексеевич,сержант,5,20
Павлов Алексей Кириллович,сержант,5,43
Захаров Артём Сергеевич,майор,4,59
Андреев Константин Павлович,лейтенант,7,55
Андреев Матвей Павлович,рядовой,4,54
Соколов Максим Викторович,капитан,2,48
Морозов Юрий Дмитриевич,сержант,2,21
Соловьёв Михаил Павлович,сержант,6,38
Захаров Павел Максимович,майор,1,28
