fullName,rank,companyNumber,age
Макаров Андрей Кириллович,полковник,4,30
Соколов Иван Александрович,лейтенант,9,31
Новиков Дмитрий Алексеевич,рядовой,1,60
Яковлев Олег Александрович,майор,12,54
Зайцев Олег Викторович,полковник,5,39
Семёнов Андрей Михайлович,сержант,8,37
Зайцев Егор Максимович,капитан,9,30
Андреев Олег Михайлович,лейтенант,3,19
Иванов Павел Кириллович,рядовой,7,45
Захаров Матвей Максимович,лейтенант,1,49
Егоров Виктор Иванович,сержант,11,54
Петров Артём Кириллович,полковник,3,33
Смирнов Егор Дмитриевич,полковник,3,22
Орлов Илья Дмитриевич,сержант,4,38
Новиков Константин Иванович,капитан,8,54
Макаров Роман Сергеевич,рядовой,10,48
Иванов Максим Максимович,сержант,1,54
Сидоров Роман Ильич,прапорщик,12,20
Соколов Олег Андреевич,полковник,8,48
Степанов Виктор Викторович,полковник,5,49
Михайлов Роман Юрьевич,сержант,6,40
Кузнецов Виктор Алексеевич,рядовой,2,31
Андреев Михаил Дмитриевич,полковник,9,32
Новиков Кирилл Павлович,лейтенант,3,48
Павлов Илья Иванович,рядовой,2,48
Иванов Павел Никитич,полковник,6,52
Козлов Артём Александрович,рядовой,10,39
Николаев Егор Романович,сержант,4,44
Семёнов Максим Павлович,сержант,7,38
Соловьёв Павел Андреевич,лейтенант,9,48
Макаров Артём Сергеевич,рядовой,12,38
Морозов Константин Иванович,прапорщик,11,25
Степанов Степан Дмитриевич,сержант,1,37
Зайцев Олег Романович,сержант,1,46
Сидоров Матвей Викторович,майор,9,25
Соловьёв Матвей Романович,сержант,10,39
Павлов Олег Павлович,полковник,4,29
Егоров Роман Алексеевич,майор,8,55
Никитин Олег Александрович,лейтенант,12,26
Михайлов Сергей Никитич,лейтенант,9,36
Яковлев Андрей Романович,лейтенант,11,35
Борисов Константин Викторович,майор,6,52
Козлов Александр Кириллович,сержант,6,59
Новиков Евгений Иванович,капитан,11,25
Морозов Степан Александрович,рядовой,2,42
Кузнецов Сергей Викторович,капитан,9,53
Смирнов Иван Романович,рядовой,3,52
Орлов Никита Юрьевич,майор,3,49
Степанов Кирилл Викторович,лейтенант,10,20
Смирнов Роман Максимович,капитан,10,30
Андреев Евгений Дмитриевич,майор,12,55
Алексеев Константин Романович,сержант,5,37
Кузнецов Сергей Никитич,прапорщик,3,20
Кузнецов Егор Олегович,полковник,2,46
Соловьёв Степан Павлович,майор,6,29
Егоров Андрей Андреевич,сержант,3,53
Захаров Артём Максимович,сержант,6,18
Андреев Илья Александрович,полковник,5,55
Сидоров Евгений Никитич,прапорщик,5,34
Егоров Михаил Андреевич,сержант,6,30
Егоров Сергей Александрович,майор,2,53
Алексеев Матвей Юрьевич,прапорщик,3,57
Кузнецов Илья Ильич,сержант,12,57
Попов Илья Павлович,полковник,1,32
Кузнецов Кирилл Кириллович,лейтенант,4,58
Кузнецов Роман Юрьевич,рядовой,4,32
Петров Степан Викторович,капитан,1,55
Сидоров Иван Михайлович,майор,11,54
Егоров Иван Иванович,сержант,7,54
Козлов Денис Иванович,прапорщик,6,34
Кочергин Сергей Никитич,сержант,6,22
Егоров Иван Александрович,майор,3,50
Захаров Александр Никитич,рядовой,7,49
Яковлев Кирилл Иванович,лейтенант,1,48
Кузнецов Евгений Максимович,рядовой,1,59
Кузнецов Алексей Иванович,капитан,5,41
Яковлев Павел Александрович,лейтенант,6,21
Козлов Александр Никитич,прапорщик,8,50
Алексеев Павел Алексеевич,полковник,2,50
Соколов Андрей Ильич,прапорщик,8,20
Зайцев Дмитрий Сергеевич,лейтенант,5,35
Кузнецов Никита Ильич,полковник,6,37
Новиков Евгений Алексеевич,сержант,2,34
Семёнов Михаил Викторович,сержант,4,19
Макаров Максим Михайлович,полковник,7,43
Фёдоров Александр Иванович,лейтенант,2,59
Орлов Илья Романович,рядовой,1,60
Козлов Юрий Павлович,рядовой,9,60
Борисов Константин Викторович,рядовой,11,25
Михайлов Максим Алексеевич,капитан,9,18
Алексеев Алексей Павлович,лейтенант,1,57
Морозов Александр Олегович,капитан,9,33
Фёдоров Роман Романович,майор,5,46
Попов Олег Андреевич,прапорщик,8,55
Смирнов Сергей Сергеевич,полковник,12,37
Михайлов Виктор Олегович,майор,4,32
Николаев Дмитрий Викторович,рядовой,8,33
Яковлев Роман Романович,полковник,11,45
Козлов Константин Иванович,капитан,9,43
Попов Роман Александрович,сержант,8,58
Иванов Павел Дмитриевич,капитан,7,31
Соловьёв Алексей Андреевич,лейтенант,8,22
Егоров Дмитрий Никитич,рядовой,10,33
Соловьёв Кирилл Олегович,лейтенант,1,42
Захаров Артём Викторович,майор,10,20
Новиков Константин Павлович,полковник,2,37
Борисов Алексей Александрович,рядовой,5,21
Степанов Михаил Максимович,прапорщик,10,30
Павлов Александр Юрьевич,сержант,1,35
Морозов Максим Викторович,сержант,8,42
Васильев Сергей Иванович,капитан,8,20
Степанов Кирилл Алексеевич,сержант,3,34
Иванов Сергей Михайлович,лейтенант,5,21
Зайцев Виктор Андреевич,прапорщик,9,31
Соловьёв Денис Александрович,лейтенант,9,60
Яковлев Павел Юрьевич,сержант,1,58
Соколов Никита Романович,рядовой,5,45
Захаров Евгений Александрович,лейтенант,12,59
Морозов Александр Алексеевич,прапорщик,11,55
Васильев Александр Андреевич,капитан,11,35
Никитин Максим Алексеевич,прапорщик,6,32
Соловьёв Константин Дмитриевич,полковник,5,33
Иванов Роман Максимович,полковник,10,21
Андреев Егор Андреевич,рядовой,5,52
Степанов Дмитрий Викторович,капитан,7,51
Егоров Илья Никитич,сержант,10,43
Иванов Никита Максимович,сержант,10,49
Васильев Андрей Михайлович,сержант,8,21
Фёдоров Алексей Романович,прапорщик,4,52
Михайлов Андрей Андреевич,майор,1,47
Андреев Никита Алексеевич,майор,10,29
Михайлов Сергей Сергеевич,капитан,8,58
Макаров Дмитрий Олегович,прапорщик,4,41
Захаров Сергей Алексеевич,сержант,10,22
Лебедев Михаил Романович,прапорщик,3,23
Павлов Андрей Романович,прапорщик,5,58
Смирнов Дмитрий Никитич,сержант,12,26
Новиков Иван Александрович,прапорщик,10,36
Петров Илья Романович,сержант,9,30
Петров Степан Алексеевич,сержант,11,51
Морозов Денис Викторович,прапорщик,12,49
Семёнов Иван Романович,капитан,12,39
Козлов Константин Алексеевич,сержант,11,60
Петров Роман Романович,капитан,5,36
Фёдоров Егор Михайлович,майор,8,30
Захаров Александр Максимович,лейтенант,3,33
Васильев Иван Никитич,капитан,1,31
Орлов Егор Михайлович,майор,1,40
Алексеев Виктор Максимович,прапорщик,10,44
Смирнов Илья Никитич,сержант,12,33
Семёнов Степан Михайлович,капитан,10,44
Петров Юрий Ильич,полковник,9,59
Яковлев Иван Иванович,рядовой,10,51
Кузнецов Иван Алексеевич,майор,4,29
Козлов Роман Алексеевич,прапорщик,3,50
Николаев Никита Михайлович,рядовой,4,19
Орлов Иван Юрьевич,полковник,10,35
Соколов Иван Максимович,рядовой,4,34
Никитин Константин Михайлович,майор,11,55
Васильев Илья Романович,майор,2,53
Михайлов Алексей Алексеевич,лейтенант,9,39
Иванов Дмитрий Павлович,прапорщик,11,37
Семёнов Евгений Андреевич,капитан,10,41
Михайлов Роман Иванович,майор,5,53
Попов Илья Олегович,капитан,3,55
Иванов Евгений Никитич,капитан,1,20
Попов Илья Иванович,майор,6,42
Козлов Евгений Никитич,полковник,3,26
Макаров Олег Иванович,капитан,9,30
Семёнов Евгений Никитич,полковник,8,26
Степанов Константин Иванович,сержант,11,46
Михайлов Дмитрий Романович,лейтенант,7,36
Новиков Илья Юрьевич,прапорщик,3,58
Борисов Юрий Дмитриевич,лейтенант,1,22
Кузнецов Степан Андреевич,майор,6,48
Орлов Евгений Павлович,сержант,7,26
Смирнов Евгений Сергеевич,майор,7,49
Павлов Павел Романович,полковник,10,18
Михайлов Александр Ильич,рядовой,4,28
Егоров Алексей Алексеевич,сержант,1,18
Соловьёв Александр Викторович,майор,7,32
Никитин Евгений Андреевич,майор,6,35
Михайлов Виктор Олегович,полковник,6,57
Новиков Михаил Павлович,полковник,8,41
Козлов Денис Александрович,рядовой,12,38
Зайцев Александр Алексеевич,прапорщик,11,48
Смирнов Иван Кириллович,прапорщик,8,39
Лебедев Артём Павлович,сержант,12,37
Морозов Константин Кириллович,лейтенант,1,41
Морозов Сергей Никитич,майор,7,50
Петров Александр Кириллович,полковник,4,54
Иванов Алексей Ильич,капитан,12,30
Михайлов Виктор Александрович,майор,9,52
Морозов Никита Романович,майор,5,55
Макаров Михаил Дмитриевич,лейтенант,11,21
Новиков Михаил Андреевич,рядовой,5,56
Смирнов Илья Иванович,лейтенант,7,43
Орлов Сергей Кириллович,майор,5,43
Лебедев Матвей Олегович,сержант,6,25
Петров Кирилл Сергеевич,лейтенант,2,26
Соловьёв Дмитрий Сергеевич,прапорщик,2,25
Кочергин Юрий Ильич,лейтенант,6,31
Иванов Павел Андреевич,полковник,10,41
Новиков Константин Кириллович,прапорщик,1,37
Борисов Максим Ильич,капитан,6,28
Михайлов Юрий Романович,капитан,4,28
Козлов Степан Никитич,сержант,6,30
Захаров Евгений Андреевич,майор,12,41
Михайлов Юрий Олегович,сержант,2,20
Никитин Дмитрий Ильич,рядовой,6,60
Лебедев Дмитрий Юрьевич,лейтенант,8,34
Павлов Матвей Олегович,полковник,11,52
Новиков Павел Павлович,капитан,12,20
Попов Константин Романович,лейтенант,3,30
Павлов Константин Романович,рядовой,6,26
Смирнов Егор Викторович,капитан,12,29
Николаев Денис Викторович,майор,2,29
Павлов Александр Андреевич,майор,12,34
Сидоров Матвей Дмитриевич,майор,2,55
Смирнов Максим Романович,полковник,8,21
Васильев Роман Максимович,прапорщик,3,23
Морозов Егор Никитич,полковник,5,23
Фёдоров Артём Юрьевич,полковник,10,47
Новиков Степан Викторович,майор,4,39
Соловьёв Никита Олегович,сержант,9,19
Степанов Иван Юрьевич,лейтенант,7,47
Попов Роман Олегович,майор,8,46
Смирнов Юрий Михайлович,прапорщик,11,30
Смирнов Роман Викторович,полковник,4,59
Соловьёв Артём Александрович,полковник,9,42
Соловьёв Сергей Александрович,рядовой,3,21
Степанов Никита Александрович,майор,5,52
Орлов Роман Романович,майор,9,42
Семёнов Юрий Иванович,майор,4,56
Петров Никита Павлович,лейтенант,6,39
Иванов Алексей Сергеевич,сержант,3,60
Иванов Роман Андреевич,рядовой,12,46
Захаров Артём Ильич,лейтенант,2,40
Петров Илья Дмитриевич,лейтенант,1,55
Степанов Иван Викторович,сержант,3,20
Зайцев Михаил Никитич,сержант,6,21
Зайцев Никита Александрович,сержант,5,29
Соколов Александр Иванович,капитан,6,29
Михайлов Михаил Иванович,прапорщик,9,18
Фёдоров Степан Александрович,прапорщик,11,33
Михайлов Павел Максимович,рядовой,10,25
Кочергин Дмитрий Андреевич,рядовой,6,21
Семёнов Никита Дмитриевич,лейтенант,11,20
Петров Степан Павлович,сержант,9,58
Петров Андрей Дмитриевич,прапорщик,3,56
Иванов Константин Никитич,полковник,5,53
Михайлов Егор Викторович,прапорщик,12,26
Борисов Матвей Иванович,майор,5,21
Захаров Александр Алексеевич,сержант,9,25
Захаров Артём Павлович,полковник,3,50
Морозов Александр Михайлович,капитан,1,46
Семёнов Роман Иванович,майор,1,33
Кочергин Артём Викторович,лейтенант,12,19
Морозов Егор Ильич,лейтенант,9,47
Морозов Денис Олегович,лейтенант,7,28
Семёнов Павел Дмитриевич,сержант,12,47
Андреев Константин Викторович,лейтенант,3,42
Лебедев Алексей Андреевич,лейтенант,9,26
Новиков Роман Романович,капитан,4,28
Петров Артём Андреевич,сержант,5,41
Петров Артём Иванович,майор,6,37
Морозов Егор Олегович,сержант,7,27
Сидоров Михаил Сергеевич,майор,9,49
Яковлев Егор Алексеевич,полковник,9,31
Степанов Сергей Викторович,лейтенант,2,38
