fullName,rank,companyNumber,age
Лебедев Кирилл Романович,капитан,8,26
Михайлов Артём Викторович,рядовой,3,57
Морозов Максим Никитич,прапорщик,3,20
Фёдоров Виктор Александрович,майор,3,58
Егоров Роман Александрович,полковник,7,20
Новиков Степан Александрович,сержант,3,34
Иванов Егор Иванович,полковник,5,48
Михайлов Иван Павлович,майор,10,39
Петров Юрий Александрович,прапорщик,2,58
Егоров Павел Романович,лейтенант,7,34
Васильев Дмитрий Сергеевич,лейтенант,6,58
Зайцев Матвей Олегович,полковник,3,32
Егоров Степан Юрьевич,капитан,9,50
Лебедев Роман Иванович,лейтенант,12,57
Степанов Илья Максимович,сержант,7,60
Петров Егор Андреевич,сержант,10,19
Борисов Максим Сергеевич,полковник,12,30
Павлов Роман Александрович,прапорщик,8,55
Михайлов Виктор Викторович,рядовой,10,57
Иванов Артём Александрович,сержант,6,25
Никитин Кирилл Романович,майор,4,53
Попов Юрий Никитич,прапорщик,2,55
Андреев Сергей Михайлович,лейтенант,10,21
Морозов Илья Никитич,лейтенант,3,53
Соколов Павел Иванович,рядовой,12,44
Семёнов Артём Дмитриевич,полковник,10,39
Макаров Илья Андреевич,майор,12,43
Семёнов Александр Михайлович,полковник,9,51
Кочергин Олег Олегович,полковник,6,42
Андреев Виктор Андреевич,капитан,3,41
Никитин Виктор Алексеевич,полковник,3,51
Борисов Алексей Александрович,полковник,2,51
Васильев Андрей Кириллович,прапорщик,4,20
Алексеев Евгений Романович,лейтенант,9,37
Орлов Егор Юрьевич,лейтенант,11,49
Егоров Александр Павлович,прапорщик,6,53
Соколов Денис Михайлович,майор,5,54
Фёдоров Павел Юрьевич,прапорщик,3,23
Соколов Матвей Ильич,рядовой,8,38
Борисов Матвей Романович,капитан,11,28
Яковлев Евгений Юрьевич,прапорщик,9,47
Михайлов Максим Максимович,майор,11,36
Егоров Роман Алексеевич,лейтенант,8,38
Никитин Сергей Сергеевич,полковник,10,57
Семёнов Егор Михайлович,прапорщик,4,35
Степанов Егор Иванович,полковник,6,22
Никитин Матвей Олегович,прапорщик,2,57
Кочергин Иван Олегович,сержант,12,18
Яковлев Дмитрий Ильич,прапорщик,12,50
Зайцев Алексей Дмитриевич,полковник,2,43
Захаров Артём Дмитриевич,рядовой,12,38
Козлов Денис Андреевич,сержант,5,27
Кузнецов Евгений Михайлович,полковник,9,31
Новиков Виктор Алексеевич,лейтенант,7,44
Павлов Дмитрий Михайлович,лейтенант,11,21
Сидоров Олег Дмитриевич,прапорщик,1,31
Васильев Михаил Александрович,рядовой,6,32
Лебедев Илья Иванович,полковник,9,43
Кочергин Денис Сергеевич,прапорщик,6,34
Михайлов Егор Александрович,прапорщик,4,55
Кузнецов Роман Дмитриевич,капитан,7,49
Соловьёв Кирилл Павлович,майор,12,26
Семёнов Андрей Дмитриевич,майор,6,31
Кочергин Юрий Никитич,капитан,10,22
Смирнов Константин Андреевич,майор,9,40
Алексеев Иван Андреевич,полковник,9,41
Макаров Дмитрий Алексеевич,рядовой,6,38
Макаров Олег Ильич,капитан,4,19
Орлов Денис Викторович,прапорщик,6,53
Кузнецов Максим Алексеевич,лейтенант,3,44
Михайлов Артём Иванович,лейтенант,8,59
Егоров Кирилл Никитич,майор,7,18
Лебедев Степан Александрович,полковник,8,39
Сидоров Виктор Сергеевич,капитан,9,22
Лебедев Денис Иванович,прапорщик,2,27
