fullName,rank,companyNumber,age
Кочергин Егор Романович,майор,10,21
Захаров Олег Романович,рядовой,6,24
Павлов Виктор Павлович,прапорщик,5,60
Яковлев Константин Андреевич,прапорщик,2,55
Орлов Андрей Иванович,прапорщик,11,60
Кочергин Андрей Максимович,прапорщик,9,42
Николаев Никита Андреевич,майор,12,51
Сидоров Олег Олегович,капитан,6,19
Морозов Михаил Алексеевич,сержант,6,49
Васильев Илья Андреевич,сержант,2,36
Соловьёв Сергей Дмитриевич,майор,6,57
Кузнецов Константин Павлович,сержант,3,29
Зайцев Юрий Алексеевич,майор,8,20
Алексеев Матвей Кириллович,лейтенант,10,36
Никитин Иван Кириллович,капитан,4,37
Захаров Денис Ильич,прапорщик,11,54
Лебедев Иван Никитич,полковник,7,50
Егоров Егор Алексеевич,полковник,4,56
Кузнецов Кирилл Дмитриевич,майор,8,41
Павлов Сергей Сергеевич,прапорщик,2,28
Михайлов Иван Андреевич,полковник,7,23
Яковлев Илья Викторович,прапорщик,1,44
Петров Роман Иванович,сержант,7,23
Морозов Илья Александрович,прапорщик,2,59
Фёдоров Андрей Андреевич,рядовой,5,48
Андреев Андрей Юрьевич,лейтенант,10,18
Борисов Максим Александрович,прапорщик,4,27
Павлов Константин Олегович,рядовой,5,33
Новиков Сергей Дмитриевич,сержант,7,58
Захаров Константин Викторович,рядовой,2,49
Степанов Степан Александрович,майор,9,54
Соколов Юрий Андреевич,прапорщик,7,18
Степанов Матвей Кириллович,капитан,7,29
Орлов Виктор Максимович,капитан,6,22
Егоров Степан Александрович,лейтенант,8,20
Николаев Роман Иванович,прапорщик,12,19
Морозов Максим Иванович,сержант,12,60
Николаев Сергей Романович,сержант,1,40
Павлов Никита Алексеевич,полковник,11,47
Андреев Денис Алексеевич,полковник,3,22
Андреев Иван Дмитриевич,прапорщик,4,20
Захаров Артём Дмитриевич,прапорщик,5,50
Кочергин Степан Юрьевич,прапорщик,1,59
Васильев Михаил Иванович,полковник,1,59
Фёдоров Кирилл Сергеевич,полковник,6,45
Борисов Роман Викторович,лейтенант,6,29
Семёнов Юрий Юрьевич,прапорщик,9,35
Захаров Максим Олегович,рядовой,7,56
Зайцев Алексей Никитич,прапорщик,2,23
Фёдоров Виктор Никитич,прапорщик,8,56
Андреев Егор Алексеевич,майор,8,40
Лебедев Дмитрий Иванович,капитан,7,35
Николаев Дмитрий Максимович,майор,11,43
Морозов Евгений Алексеевич,рядовой,3,56
Орлов Иван Дмитриевич,сержант,2,33
Никитин Олег Иванович,прапорщик,7,54
Петров Константин Андреевич,майор,8,41
Морозов Иван Максимович,капитан,3,51
Морозов Роман Романович,майор,5,33
Смирнов Александр Алексеевич,лейтенант,9,42
Яковлев Степан Сергеевич,прапорщик,5,46
Васильев Константин Никитич,майор,8,30
Смирнов Андрей Максимович,лейтенант,3,46
Сидоров Виктор Романович,майор,6,22
Павлов Степан Никитич,прапорщик,3,58
Попов Матвей Кириллович,рядовой,4,26
Соколов Денис Александрович,прапорщик,9,54
Морозов Иван Андреевич,капитан,2,22
Новиков Роман Юрьевич,капитан,7,44
Зайцев Павел Максимович,сержант,6,59
Сидоров Иван Викторович,майор,9,40
Кузнецов Степан Алексеевич,полковник,3,45
Егоров Дмитрий Сергеевич,капитан,3,37
Попов Алексей Романович,майор,4,40
Егоров Михаил Максимович,прапорщик,4,58
Павлов Кирилл Андреевич,майор,5,57
Павлов Максим Алексеевич,капитан,10,27
Попов Виктор Романович,полковник,10,20
Зайцев Александр Максимович,рядовой,11,54
Михайлов Олег Ильич,полковник,10,44
Степанов Олег Александрович,лейтенант,11,52
Новиков Олег Никитич,лейтенант,4,43
Новиков Иван Максимович,майор,1,28
Лебедев Егор Юрьевич,лейтенант,4,39
Степанов Андрей Романович,полковник,12,38
Макаров Матвей Павлович,сержант,6,50
Павлов Сергей Романович,сержант,8,25
Михайлов Иван Кириллович,сержант,2,21
Новиков Роман Олегович,сержант,3,38
Яковлев Павел Романович,сержант,3,49
Егоров Иван Юрьевич,прапорщик,8,19
Сидоров Роман Викторович,сержант,4,55
Морозов Дмитрий Дмитриевич,прапорщик,8,56
Борисов Олег Юрьевич,прапорщик,9,18
Соловьёв Сергей Олегович,сержант,5,41
Никитин Роман Иванович,рядовой,7,21
Козлов Степан Ильич,прапорщик,9,36
Сидоров Роман Викторович,полковник,9,35
Зайцев Константин Сергеевич,сержант,2,43
Морозов Никита Иванович,полковник,3,30
