fullName,rank,companyNumber,age
Иванов Степан Олегович,рядовой,1,51
Макаров Кирилл Никитич,рядовой,9,45
Захаров Алексей Сергеевич,рядовой,9,27
Соколов Артём Михайлович,полковник,6,35
Захаров Роман Максимович,прапорщик,7,47
Козлов Илья Кириллович,прапорщик,11,23
Николаев Олег Дмитриевич,рядовой,7,42
Кочергин Степан Юрьевич,рядовой,11,18
Андреев Алексей Максимович,лейтенант,7,59
Захаров Никита Сергеевич,капитан,1,32
Васильев Юрий Юрьевич,прапорщик,1,22
Орлов Кирилл Дмитриевич,сержант,6,19
Васильев Павел Андреевич,полковник,12,43
Яковлев Максим Никитич,сержант,10,33
Козлов Роман Романович,лейтенант,12,26
Захаров Юрий Максимович,капитан,12,40
Петров Сергей Олегович,сержант,2,39
Степанов Константин Павлович,полковник,6,19
Николаев Кирилл Викторович,лейтенант,4,40
Павлов Роман Олегович,сержант,11,55
Орлов Роман Максимович,полковник,10,36
Захаров Илья Максимович,рядовой,5,27
Кочергин Юрий Андреевич,майор,7,38
Морозов Сергей Максимович,рядовой,5,46
Морозов Кирилл Сергеевич,сержант,2,29
Алексеев Иван Олегович,рядовой,1,23
Морозов Степан Максимович,капитан,10,38
Соловьёв Роман Александрович,прапорщик,7,42
Никитин Максим Кириллович,капитан,9,28
Орлов Роман Алексеевич,сержант,5,37
Михайлов Денис Андреевич,рядовой,3,45
Михайлов Егор Никитич,лейтенант,2,41
Михайлов Илья Юрьевич,капитан,10,30
Лебедев Сергей Андреевич,прапорщик,1,43
Фёдоров Константин Павлович,полковник,6,46
Фёдоров Егор Андреевич,прапорщик,6,56
Андреев Артём Юрьевич,прапорщик,3,43
Фёдоров Михаил Юрьевич,капитан,4,38
Кочергин Кирилл Павлович,прапорщик,2,54
Васильев Павел Алексеевич,майор,9,19
Макаров Иван Ильич,лейтенант,5,22
Зайцев Егор Юрьевич,сержант,11,37
Соколов Кирилл Андреевич,майор,7,42
Сидоров Иван Юрьевич,капитан,7,52
Егоров Юрий Олегович,капитан,1,41
Андреев Степан Максимович,рядовой,4,60
Орлов Матвей Алексеевич,майор,10,20
Козлов Олег Павлович,полковник,6,45
Смирнов Александр Сергеевич,прапорщик,4,50
Макаров Евгений Кириллович,лейтенант,6,43
