fullName,rank,companyNumber,age
Никитин Дмитрий Сергеевич,майор,3,37
Яковлев Алексей Юрьевич,лейтенант,12,45
Иванов Сергей Андреевич,сержант,6,45
Соловьёв Алексей Сергеевич,сержант,2,37
Кузнецов Олег Александрович,лейтенант,2,55
Фёдоров Максим Олегович,сержант,6,30
Петров Кирилл Павлович,сержант,9,52
Макаров Михаил Михайлович,прапорщик,5,32
Михайлов Михаил Юрьевич,капитан,9,19
Орлов Кирилл Сергеевич,майор,11,46
Михайлов Олег Алексеевич,лейтенант,6,54
Васильев Артём Ильич,полковник,5,48
Попов Юрий Иванович,рядовой,9,60
Макаров Александр Олегович,рядовой,5,49
Алексеев Артём Максимович,полковник,2,54
Алексеев Артём Юрьевич,капитан,10,37
Захаров Александр Павлович,майор,10,35
Соколов Иван Никитич,полковник,10,54
Степанов Константин Кириллович,майор,12,26
Иванов Михаил Алексеевич,майор,2,38
Петров Алексей Кириллович,капитан,12,33
Павлов Александр Никитич,полковник,5,18
Петров Дмитрий Алексеевич,прапорщик,11,20
Захаров Павел Дмитриевич,майор,8,36
Захаров Артём Максимович,лейтенант,1,26
Фёдоров Артём Никитич,капитан,6,57
Попов Максим Максимович,прапорщик,8,29
Яковлев Степан Михайлович,полковник,4,27
Захаров Олег Михайлович,майор,11,44
Павлов Матвей Сергеевич,рядовой,8,60
Кузнецов Иван Ильич,лейтенант,8,46
Зайцев Алексей Михайлович,прапорщик,10,45
Николаев Артём Олегович,лейтенант,11,58
Семёнов Кирилл Павлович,капитан,1,60
Новиков Иван Александрович,сержант,6,32
Степанов Павел Павлович,прапорщик,10,24
Андреев Илья Кириллович,рядовой,7,45
Петров Сергей Юрьевич,прапорщик,1,44
Егоров Степан Павлович,сержант,11,51
Макаров Денис Павлович,майор,12,24
Андреев Юрий Иванович,майор,5,40
Новиков Олег Кириллович,рядовой,4,44
Васильев Евгений Алексеевич,рядовой,1,43
Захаров Иван Алексеевич,рядовой,10,23
Соловьёв Александр Юрьевич,капитан,12,53
Васильев Артём Иванович,рядовой,4,23
Новиков Алексей Юрьевич,лейтенант,10,21
Смирнов Константин Иванович,полковник,12,28
Михайлов Степан Никитич,полковник,7,46
Борисов Егор Сергеевич,майор,8,34
Яковлев Виктор Сергеевич,лейтенант,9,36
Фёдоров Сергей Алексеевич,прапорщик,12,51
Кочергин Матвей Алексеевич,капитан,11,23
Иванов Максим Романович,прапорщик,2,22
Степанов Евгений Павлович,майор,1,41
Васильев Егор Андреевич,лейтенант,8,38
Борисов Константин Иванович,капитан,7,21
Орлов Александр Дмитриевич,лейтенант,4,52
Соловьёв Дмитрий Ильич,рядовой,10,18
Кочергин Матвей Павлович,полковник,3,26
Новиков Андрей Олегович,рядовой,5,54
Лебедев Егор Павлович,майор,1,53
Козлов Дмитрий Иванович,сержант,3,43
Смирнов Виктор Дмитриевич,сержант,8,25
Яковлев Виктор Максимович,капитан,12,22
Лебедев Егор Павлович,рядовой,7,58
Новиков Роман Ильич,капитан,6,49
Васильев Евгений Дмитриевич,рядовой,1,53
Смирнов Олег Олегович,прапорщик,1,49
Лебедев Артём Романович,капитан,3,49
Лебедев Константин Ильич,рядовой,3,36
Новиков Андрей Андреевич,майор,5,24
Кочергин Егор Никитич,майор,1,58
Козлов Дмитрий Михайлович,рядовой,5,35
Соколов Александр Андреевич,прапорщик,6,30
Никитин Денис Павлович,лейтенант,6,51
Кочергин Алексей Кириллович,майор,6,49
Семёнов Юрий Павлович,сержант,6,46
Борисов Олег Олегович,лейтенант,5,38
Попов Артём Никитич,майор,9,57
Сидоров Олег Александрович,майор,2,54
