fullName,rank,companyNumber,age
Фёдоров Виктор Максимович,майор,12,35
Фёдоров Степан Павлович,прапорщик,4,44
Новиков Александр Романович,сержант,5,45
Иванов Виктор Юрьевич,полковник,12,59
Макаров Алексей Ильич,сержант,11,25
Михайлов Дмитрий Кириллович,рядовой,4,25
Кочергин Константин Юрьевич,лейтенант,4,20
Орлов Алексей Александрович,майор,6,36
Егоров Сергей Юрьевич,сержант,4,59
Семёнов Алексей Михайлович,рядовой,11,39
Попов Евгений Иванович,лейтенант,9,59
Попов Андрей Никитич,рядовой,3,21
Васильев Егор Павлович,капитан,7,30
Смирнов Олег Алексеевич,майор,9,32
Смирнов Олег Алексеевич,полковник,12,18
Андреев Михаил Романович,прапорщик,7,25
Алексеев Павел Александрович,майор,12,28
Михайлов Матвей Дмитриевич,полковник,11,41
Зайцев Андрей Михайлович,лейтенант,6,39
Соловьёв Юрий Никитич,майор,10,58
Фёдоров Никита Ильич,рядовой,10,31
Николаев Евгений Михайлович,полковник,11,38
Попов Иван Кириллович,сержант,12,44
Иванов Юрий Дмитриевич,лейтенант,1,45
Кочергин Павел Павлович,сержант,2,45
Попов Иван Кириллович,майор,11,53
Михайлов Денис Кириллович,полковник,2,31
Степанов Егор Михайлович,полковник,4,43
Соколов Андрей Алексеевич,капитан,5,60
Степанов Виктор Павлович,лейтенант,6,43
Макаров Павел Павлович,майор,1,18
Алексеев Роман Юрьевич,полковник,9,33
Кузнецов Роман Дмитриевич,сержант,4,38
Морозов Юрий Михайлович,капитан,8,37
Орлов Андрей Юрьевич,сержант,4,40
Кочергин Александр Никитич,лейтенант,4,49
Семёнов Иван Иванович,майор,3,23
Орлов Константин Кириллович,полковник,6,52
Андреев Матвей Александрович,рядовой,12,49
Николаев Степан Алексеевич,сержант,10,33
Кочергин Денис Дмитриевич,полковник,12,59
Захаров Михаил Алексеевич,прапорщик,1,36
Смирнов Павел Александрович,прапорщик,11,58
Алексеев Роман Романович,лейтенант,8,35
Андреев Роман Павлович,рядовой,7,41
Алексеев Роман Иванович,прапорщик,11,30
Семёнов Кирилл Павлович,полковник,5,37
Макаров Иван Никитич,лейтенант,9,34
Фёдоров Михаил Иванович,сержант,3,45
Новиков Дмитрий Андреевич,сержант,2,31
Фёдоров Алексей Викторович,майор,3,33
Соловьёв Александр Олегович,рядовой,4,30
Лебедев Евгений Александрович,рядовой,9,37
Захаров Константин Максимович,прапорщик,7,22
Алексеев Константин Романович,прапорщик,8,40
Орлов Виктор Юрьевич,полковник,10,57
Семёнов Михаил Александрович,капитан,9,37
Андреев Егор Павлович,сержант,2,57
Степанов Павел Максимович,майор,10,19
Алексеев Степан Викторович,сержант,10,54
Лебедев Дмитрий Романович,сержант,3,60
Сидоров Константин Алексеевич,сержант,11,32
Егоров Евгений Андреевич,полковник,5,39
Морозов Михаил Юрьевич,рядовой,8,53
Козлов Илья Никитич,сержант,3,53
Сидоров Роман Олегович,майор,6,52
Никитин Сергей Сергеевич,рядовой,2,50
Андреев Роман Александрович,капитан,7,41
Кузнецов Дмитрий Никитич,полковник,4,57
Соколов Виктор Сергеевич,майор,1,59
Кузнецов Артём Кириллович,прапорщик,12,50
Лебедев Константин Максимович,рядовой,10,22
Кузнецов Константин Викторович,капитан,11,20
Егоров Павел Юрьевич,сержант,12,55
Борисов Дмитрий Иванович,рядовой,5,41
Павлов Виктор Павлович,рядовой,2,57
Никитин Максим Алексеевич,сержант,11,48
Егоров Михаил Романович,рядовой,2,57
Лебедев Михаил Ильич,прапорщик,2,31
Макаров Дмитрий Кириллович,полковник,1,29
Захаров Константин Иванович,полковник,7,37
Павлов Алексей Максимович,майор,1,52
Андреев Иван Алексеевич,лейтенант,11,33
Михайлов Сергей Павлович,майор,5,40
Сидоров Виктор Алексеевич,полковник,9,47
Павлов Юрий Никитич,лейтенант,11,37
Макаров Артём Сергеевич,майор,9,30
Сидоров Сергей Алексеевич,сержант,10,56
Орлов Виктор Юрьевич,рядовой,3,38
Соколов Алексей Александрович,полковник,11,55
Михайлов Константин Алексеевич,полковник,5,49
Козлов Юрий Ильич,лейтенант,5,27
Попов Михаил Кириллович,рядовой,5,25
Иванов Евгений Максимович,полковник,5,48
Семёнов Олег Викторович,прапорщик,4,28
Кузнецов Егор Романович,майор,8,56
Никитин Роман Романович,майор,5,51
Васильев Юрий Андреевич,капитан,9,21
Лебедев Максим Сергеевич,сержант,8,24
Васильев Евгений Сергеевич,лейтенант,5,52
Яковлев Илья Ильич,прапорщик,4,19
Лебедев Андрей Павлович,капитан,5,58
Алексеев Кирилл Юрьевич,прапорщик,11,35
Соколов Сергей Дмитриевич,капитан,7,27
Фёдоров Никита Дмитриевич,рядовой,11,54
Андреев Алексей Максимович,лейтенант,6,18
Борисов Денис Михайлович,сержант,6,39
Лебедев Олег Андреевич,сержант,1,44
Захаров Виктор Викторович,сержант,8,29
Яковлев Максим Олегович,майор,6,54
Яковлев Максим Олегович,рядовой,4,57
Орлов Андрей Иванович,лейтенант,3,52
Макаров Степан Романович,прапорщик,7,40
Сидоров Дмитрий Александрович,прапорщик,3,33
Петров Дмитрий Максимович,прапорщик,2,51
Егоров Матвей Андреевич,рядовой,9,25
Егоров Павел Олегович,сержант,2,52
Петров Матвей Максимович,полковник,4,34
Сидоров Андрей Максимович,полковник,11,52
Сидоров Максим Ильич,капитан,6,60
Кочергин Алексей Алексеевич,сержант,9,20
Степанов Александр Никитич,капитан,3,44
Егоров Александр Дмитриевич,прапорщик,11,31
Николаев Денис Никитич,полковник,3,30
Егоров Егор Максимович,полковник,9,41
Лебедев Иван Алексеевич,прапорщик,6,53
Лебедев Дмитрий Михайлович,майор,11,59
Макаров Артём Кириллович,лейтенант,3,27
Зайцев Сергей Юрьевич,майор,10,25
Лебедев Роман Александрович,майор,10,28
Андреев Илья Алексеевич,капитан,1,19
Семёнов Илья Олегович,сержант,7,46
Егоров Сергей Романович,сержант,7,25
Сидоров Максим Олегович,лейтенант,8,39
Яковлев Артём Дмитриевич,полковник,10,22
Яковлев Кирилл Михайлович,капитан,4,19
Кузнецов Виктор Юрьевич,лейтенант,5,22
Борисов Александр Иванович,лейтенант,5,52
Яковлев Олег Михайлович,сержант,2,25
Козлов Степан Юрьевич,прапорщик,11,35
Фёдоров Егор Сергеевич,полковник,1,48
Васильев Степан Олегович,полковник,9,38
Захаров Алексей Дмитриевич,капитан,5,54
Орлов Степан Александрович,капитан,1,44
Макаров Михаил Сергеевич,рядовой,4,35
Михайлов Артём Алексеевич,полковник,4,58
Михайлов Павел Олегович,капитан,2,24
Степанов Алексей Никитич,сержант,1,26
Соловьёв Илья Павлович,полковник,11,60
Николаев Денис Алексеевич,сержант,8,27
Лебедев Виктор Юрьевич,сержант,11,29
Павлов Егор Кириллович,полковник,9,38
Соколов Кирилл Олегович,рядовой,8,22
Семёнов Александр Максимович,капитан,9,36
