fullName,rank,companyNumber,age
Никитин Никита Юрьевич,майор,2,58
Андреев Артём Максимович,капитан,3,33
Зайцев Иван Максимович,сержант,3,45
Кочергин Денис Алексеевич,рядовой,3,56
Николаев Матвей Алексеевич,прапорщик,2,40
Егоров Илья Алексеевич,капитан,2,40
Лебедев Михаил Юрьевич,капитан,7,26
Зайцев Евгений Михайлович,лейтенант,1,43
Зайцев Максим Олегович,полковник,9,46
Лебедев Илья Павлович,майор,4,23
Макаров Илья Александрович,сержант,5,28
Кочергин Олег Максимович,майор,12,28
Васильев Павел Викторович,лейтенант,8,30
Иванов Олег Никитич,рядовой,5,35
Соловьёв Александр Олегович,полковник,4,26
Козлов Максим Олегович,полковник,8,28
Кузнецов Степан Сергеевич,сержант,1,50
Захаров Юрий Иванович,прапорщик,11,37
Васильев Артём Ильич,прапорщик,9,41
Лебедев Виктор Романович,майор,1,42
Макаров Александр Ильич,прапорщик,2,26
Петров Артём Юрьевич,капитан,11,21
Лебедев Евгений Сергеевич,лейтенант,4,31
Михайлов Кирилл Алексеевич,сержант,10,20
Зайцев Константин Дмитриевич,полковник,9,48
Попов Егор Павлович,рядовой,5,21
Макаров Максим Кириллович,полковник,12,38
Семёнов Евгений Викторович,майор,9,45
Кузнецов Андрей Олегович,майор,8,50
Кузнецов Матвей Максимович,капитан,9,26
Михайлов Кирилл Ильич,полковник,7,60
Николаев Максим Михайлович,полковник,3,55
Андреев Илья Кириллович,майор,4,44
Петров Андрей Алексеевич,полковник,1,37
Васильев Кирилл Сергеевич,капитан,8,48
Михайлов Константин Романович,рядовой,6,46
Степанов Денис Алексеевич,капитан,11,36
Петров Роман Викторович,рядовой,6,23
Борисов Виктор Андреевич,капитан,5,20
Петров Артём Павлович,капитан,8,54
Петров Илья Максимович,полковник,1,44
Новиков Михаил Ильич,капитан,9,53
Борисов Дмитрий Максимович,лейтенант,3,34
Никитин Павел Юрьевич,капитан,6,20
Павлов Дмитрий Ильич,майор,8,49
Семёнов Константин Романович,рядовой,10,57
Алексеев Егор Викторович,прапорщик,5,52
Степанов Дмитрий Алексеевич,майор,12,51
Степанов Егор Викторович,майор,6,20
Борисов Андрей Андреевич,капитан,2,52
Никитин Михаил Иванович,сержант,2,19
Фёдоров Александр Андреевич,сержант,5,57
Семёнов Егор Ильич,майор,1,57
Николаев Олег Дмитриевич,капитан,12,27
Сидоров Алексей Максимович,майор,10,28
Алексеев Андрей Александрович,прапорщик,5,26
Орлов Сергей Ильич,лейтенант,4,57
Сидоров Павел Сергеевич,рядовой,8,33
