fullName,rank,companyNumber,age
Николаев Максим Кириллович,лейтенант,8,39
Алексеев Павел Ильич,майор,6,20
Сидоров Егор Викторович,лейтенант,2,20
Лебедев Роман Александрович,рядовой,12,47
Захаров Павел Юрьевич,прапорщик,8,48
Михайлов Денис Романович,капитан,11,26
Соколов Дмитрий Иванович,майор,2,41
Петров Никита Юрьевич,рядовой,12,58
Макаров Егор Сергеевич,капитан,5,32
Николаев Никита Никитич,рядовой,3,25
Николаев Артём Александрович,рядовой,3,26
Иванов Никита Александрович,сержант,2,24
Кочергин Александр Александрович,рядовой,1,46
Орлов Алексей Юрьевич,майор,5,38
Соловьёв Евгений Александрович,полковник,3,55
Андреев Виктор Юрьевич,майор,2,24
Новиков Дмитрий Юрьевич,рядовой,1,18
Борисов Матвей Павлович,лейтенант,7,25
Васильев Роман Андреевич,сержант,8,20
Алексеев Роман Викторович,майор,11,28
Павлов Илья Сергеевич,прапорщик,10,18
Павлов Александр Максимович,рядовой,3,21
Сидоров Егор Юрьевич,майор,2,25
Соколов Матвей Александрович,капитан,8,36
Орлов Алексей Михайлович,капитан,7,44
Степанов Павел Юрьевич,капитан,3,22
Соколов Матвей Кириллович,сержант,2,41
Кузнецов Егор Александрович,полковник,1,58
Павлов Алексей Андреевич,капитан,2,57
Морозов Константин Михайлович,полковник,2,26
Семёнов Никита Никитич,прапорщик,10,32
Захаров Олег Викторович,лейтенант,12,49
Морозов Юрий Никитич,рядовой,8,54
Козлов Денис Михайлович,полковник,11,22
Орлов Сергей Сергеевич,сержант,7,49
Николаев Виктор Олегович,полковник,2,34
Павлов Константин Олегович,капитан,1,52
Николаев Сергей Романович,сержант,4,58
Соколов Алексей Романович,полковник,7,36
Никитин Михаил Михайлович,полковник,8,43
Макаров Матвей Павлович,сержант,3,44
Соловьёв Михаил Максимович,майор,6,57
Яковлев Денис Дмитриевич,рядовой,7,57
Васильев Евгений Викторович,капитан,6,46
Сидоров Артём Александрович,прапорщик,11,23
Алексеев Виктор Кириллович,майор,4,40
Степанов Степан Сергеевич,сержант,9,29
Алексеев Павел Юрьевич,полковник,11,48
Смирнов Александр Дмитриевич,рядовой,8,20
Попов Алексей Андреевич,полковник,4,40
Соловьёв Степан Ильич,прапорщик,7,26
Иванов Кирилл Андреевич,рядовой,1,30
Степанов Евгений Максимович,лейтенант,6,34
Соловьёв Константин Дмитриевич,полковник,8,49
Егоров Роман Романович,майор,4,56
Никитин Илья Романович,прапорщик,11,26
Васильев Михаил Сергеевич,сержант,8,48
Васильев Евгений Юрьевич,капитан,6,28
Морозов Олег Олегович,полковник,6,43
Иванов Павел Сергеевич,полковник,10,39
Павлов Артём Викторович,сержант,2,36
Семёнов Юрий Сергеевич,капитан,2,22
Попов Степан Сергеевич,лейтенант,7,26
Борисов Роман Олегович,майор,10,48
Кузнецов Олег Кириллович,сержант,4,45
Соколов Константин Алексеевич,рядовой,4,52
Николаев Кирилл Юрьевич,лейтенант,4,55
Лебедев Александр Павлович,майор,11,26
Фёдоров Кирилл Андреевич,капитан,2,40
Петров Павел Юрьевич,прапорщик,12,24
Борисов Денис Юрьевич,полковник,1,21
Соколов Павел Иванович,сержант,3,40
Кузнецов Денис Никитич,полковник,1,52
