fullName,rank,companyNumber,age
Фёдоров Михаил Дмитриевич,полковник,8,55
Смирнов Илья Викторович,рядовой,6,48
Николаев Сергей Сергеевич,полковник,4,28
Соловьёв Иван Алексеевич,полковник,4,38
Яковлев Егор Олегович,сержант,11,38
Лебедев Степан Ильич,сержант,12,22
Никитин Роман Никитич,прапорщик,6,43
Фёдоров Никита Андреевич,рядовой,2,30
Васильев Алексей Александрович,прапорщик,8,31
Лебедев Сергей Михайлович,рядовой,3,20
Борисов Денис Сергеевич,сержант,8,48
Семёнов Сергей Максимович,рядовой,2,45
Михайлов Олег Павлович,рядовой,9,27
Зайцев Виктор Андреевич,полковник,2,57
Попов Иван Андреевич,лейтенант,6,60
Зайцев Иван Романович,полковник,6,29
Степанов Илья Алексеевич,лейтенант,7,49
Соколов Артём Дмитриевич,сержант,3,54
Васильев Александр Никитич,капитан,6,23
Орлов Максим Максимович,лейтенант,1,51
Макаров Евгений Павлович,майор,3,25
Алексеев Михаил Михайлович,полковник,3,19
Соловьёв Андрей Викторович,полковник,9,22
Егоров Юрий Кириллович,сержант,6,29
Новиков Михаил Иванович,сержант,2,49
Борисов Алексей Олегович,капитан,3,23
Морозов Олег Романович,лейтенант,8,59
Сидоров Павел Андреевич,рядовой,2,29
Михайлов Евгений Никитич,полковник,5,25
Лебедев Максим Иванович,прапорщик,5,30
Соловьёв Павел Павлович,рядовой,9,55
Иванов Денис Ильич,рядовой,6,27
Соколов Кирилл Ильич,майор,11,59
Захаров Денис Андреевич,лейтенант,10,56
Морозов Сергей Сергеевич,сержант,3,18
Фёдоров Евгений Романович,сержант,8,34
Захаров Евгений Иванович,капитан,1,34
Егоров Алексей Викторович,лейтенант,11,36
Кузнецов Артём Ильич,лейтенант,10,31
Козлов Александр Сергеевич,прапорщик,12,47
Попов Александр Александрович,капитан,1,57
Сидоров Андрей Иванович,лейтенант,4,49
Николаев Степан Алексеевич,рядовой,1,39
Кочергин Иван Кириллович,сержант,9,20
Алексеев Роман Романович,сержант,6,44
Макаров Денис Александрович,прапорщик,12,41
Васильев Михаил Ильич,прапорщик,4,41
Кочергин Никита Дмитриевич,сержант,7,48
Сидоров Никита Кириллович,майор,5,38
Фёдоров Денис Михайлович,рядовой,5,34
Козлов Константин Алексеевич,лейтенант,2,22
Петров Виктор Ильич,лейтенант,10,21
Егоров Иван Дмитриевич,прапорщик,2,60
Никитин Евгений Олегович,прапорщик,7,47
Васильев Степан Иванович,полковник,7,37
Орлов Евгений Дмитриевич,майор,1,25
Орлов Андрей Романович,майор,4,57
Яковлев Дмитрий Романович,сержант,3,25
Борисов Матвей Павлович,сержант,7,19
Захаров Михаил Александрович,майор,12,26
Новиков Матвей Максимович,полковник,8,23
Козлов Михаил Михайлович,полковник,6,26
Егоров Илья Максимович,прапорщик,4,33
Егоров Константин Олегович,рядовой,2,60
Петров Матвей Алексеевич,капитан,3,29
Лебедев Виктор Романович,сержант,5,54
Андреев Никита Юрьевич,прапорщик,7,47
Соловьёв Михаил Никитич,майор,4,43
Васильев Алексей Алексеевич,полковник,6,19
Соколов Андрей Никитич,лейтенант,8,48
Егоров Юрий Сергеевич,лейтенант,11,60
Макаров Илья Андреевич,сержант,7,41
Семёнов Максим Максимович,прапорщик,2,50
Семёнов Артём Никитич,майор,12,49
Лебедев Иван Никитич,сержант,7,38
Козлов Иван Никитич,сержант,7,29
Петров Максим Юрьевич,полковник,2,25
Сидоров Кирилл Алексеевич,сержант,1,53
Сидоров Степан Кириллович,майор,11,46
Кузнецов Роман Дмитриевич,майор,11,32
Макаров Михаил Павлович,полковник,4,25
Лебедев Евгений Александрович,сержант,4,43
Зайцев Денис Кириллович,майор,10,45
Захаров Илья Олегович,капитан,10,45
Степанов Сергей Викторович,капитан,8,20
Иванов Сергей Викторович,майор,5,39
Васильев Степан Кириллович,сержант,3,23
Степанов Денис Никитич,рядовой,3,50
Кузнецов Илья Максимович,лейтенант,5,33
Иванов Илья Иванович,майор,10,21
Сидоров Степан Максимович,капитан,2,19
Попов Сергей Дмитриевич,прапорщик,1,29
Фёдоров Илья Максимович,сержант,11,18
Соловьёв Михаил Никитич,лейтенант,11,54
Лебедев Константин Иванович,полковник,11,39
Степанов Илья Павлович,майор,11,43
Фёдоров Кирилл Иванович,прапорщик,3,22
Зайцев Евгений Александрович,капитан,12,38
Борисов Павел Романович,прапорщик,5,51
Алексеев Илья Никитич,капитан,8,22
Егоров Илья Алексеевич,капитан,6,20
Кочергин Виктор Александрович,капитан,12,24
Борисов Дмитрий Никитич,полковник,6,29
Борисов Юрий Юрьевич,лейтенант,2,56
Макаров Юрий Александрович,сержант,5,27
Яковлев Денис Михайлович,сержант,5,23
Макаров Евгений Михайлович,сержант,5,31
Яковлев Никита Александрович,полковник,5,50
Смирнов Михаил Иванович,сержант,10,43
Борисов Евгений Ильич,рядовой,9,41
Козлов Алексей Михайлович,капитан,11,33
Михайлов Иван Кириллович,лейтенант,3,38
Никитин Иван Викторович,сержант,1,45
Соколов Степан Иванович,прапорщик,11,42
Сидоров Виктор Дмитриевич,капитан,1,42
Соколов Олег Никитич,сержант,12,39
Павлов Денис Юрьевич,лейтенант,3,42
Попов Никита Юрьевич,лейтенант,3,26
Козлов Денис Алексеевич,прапорщик,9,56
Зайцев Максим Андреевич,прапорщик,6,41
Соколов Юрий Викторович,сержант,5,27
Петров Дмитрий Алексеевич,майор,12,56
Степанов Егор Иванович,сержант,9,18
Семёнов Дмитрий Юрьевич,майор,11,47
Сидоров Евгений Максимович,прапорщик,9,38
Павлов Юрий Алексеевич,сержант,8,55
Андреев Артём Иванович,лейтенант,3,39
Морозов Павел Максимович,лейтенант,6,37
Васильев Кирилл Олегович,лейтенант,1,57
Зайцев Виктор Юрьевич,сержант,9,56
Васильев Олег Сергеевич,майор,2,27
Захаров Евгений Максимович,рядовой,1,25
Павлов Дмитрий Максимович,сержант,11,50
Николаев Олег Дмитриевич,прапорщик,11,27
Иванов Егор Ильич,прапорщик,8,26
Орлов Кирилл Кириллович,прапорщик,5,20
Михайлов Юрий Александрович,сержант,2,46
Зайцев Иван Алексеевич,рядовой,8,36
Соловьёв Михаил Юрьевич,сержант,11,26
Семёнов Егор Михайлович,сержант,10,22
Смирнов Денис Алексеевич,сержант,9,32
Никитин Иван Романович,рядовой,10,52
Андреев Юрий Андреевич,полковник,11,59
Николаев Евгений Викторович,рядовой,5,51
Фёдоров Константин Иванович,капитан,4,51
Козлов Денис Юрьевич,сержант,7,24
Степанов Егор Юрьевич,майор,2,43
Егоров Иван Юрьевич,прапорщик,5,25
Сидоров Евгений Никитич,майор,8,43
Попов Павел Викторович,майор,5,54
Зайцев Кирилл Викторович,майор,10,23
Кочергин Сергей Юрьевич,полковник,2,18
Попов Юрий Викторович,лейтенант,11,33
Борисов Александр Дмитриевич,рядовой,11,40
Семёнов Илья Александрович,прапорщик,6,27
Васильев Максим Сергеевич,сержант,5,60
Васильев Денис Романович,полковник,8,36
Алексеев Денис Павлович,лейтенант,6,37
Кузнецов Дмитрий Павлович,лейтенант,7,36
Морозов Дмитрий Викторович,рядовой,8,30
Смирнов Евгений Максимович,прапорщик,5,28
Сидоров Александр Алексеевич,майор,1,55
Макаров Дмитрий Максимович,лейтенант,8,36
Зайцев Михаил Ильич,лейтенант,12,23
Степанов Илья Романович,сержант,9,38
