fullName,rank,companyNumber,age
Морозов Иван Никитич,прапорщик,9,53
Соловьёв Павел Ильич,лейтенант,10,37
Андреев Егор Павлович,рядовой,7,37
Козлов Илья Романович,сержант,2,21
Иванов Андрей Сергеевич,сержант,7,48
Фёдоров Роман Олегович,капитан,2,30
Попов Алексей Дмитриевич,капитан,2,53
Степанов Олег Павлович,лейтенант,8,30
Лебедев Сергей Алексеевич,полковник,2,41
Захаров Илья Александрович,лейтенант,10,42
Яковлев Денис Никитич,прапорщик,6,49
Степанов Михаил Алексеевич,майор,11,27
Алексеев Илья Юрьевич,майор,2,53
Соколов Дмитрий Андреевич,майор,8,56
Орлов Олег Алексеевич,полковник,5,49
Соколов Егор Ильич,рядовой,5,38
Кочергин Матвей Олегович,майор,10,47
Семёнов Егор Кириллович,полковник,1,47
Павлов Михаил Сергеевич,майор,6,27
Петров Иван Иванович,капитан,7,41
Иванов Александр Олегович,капитан,7,52
Зайцев Алексей Александрович,лейтенант,10,39
Никитин Константин Дмитриевич,капитан,8,26
Алексеев Денис Викторович,полковник,5,53
Семёнов Павел Михайлович,полковник,8,44
Никитин Юрий Олегович,лейтенант,8,55
Иванов Олег Романович,лейтенант,3,31
Сидоров Матвей Олегович,полковник,8,26
Захаров Егор Иванович,прапорщик,7,31
Иванов Денис Кириллович,лейтенант,10,32
Попов Роман Михайлович,полковник,4,33
Борисов Илья Кириллович,рядовой,3,26
Егоров Виктор Максимович,сержант,1,18
Новиков Кирилл Павлович,капитан,11,59
Морозов Виктор Викторович,рядовой,8,30
Васильев Кирилл Сергеевич,сержант,2,59
Кочергин Олег Дмитриевич,майор,9,34
Кочергин Максим Кириллович,прапорщик,9,31
Соловьёв Евгений Максимович,капитан,11,55
Борисов Михаил Михайлович,майор,2,32
Павлов Роман Кириллович,прапорщик,4,45
Зайцев Константин Павлович,капитан,10,37
Лебедев Дмитрий Кириллович,капитан,2,45
Лебедев Роман Сергеевич,сержант,8,56
Никитин Евгений Павлович,майор,3,42
Иванов Павел Михайлович,лейтенант,12,48
Семёнов Евгений Андреевич,полковник,8,46
Борисов Матвей Романович,майор,2,54
Кочергин Иван Сергеевич,прапорщик,4,19
Зайцев Максим Викторович,лейтенант,10,25
