fullName,rank,companyNumber,age
Новиков Виктор Павлович,полковник,8,56
Васильев Никита Олегович,полковник,6,25
Егоров Егор Михайлович,рядовой,1,39
Павлов Илья Иванович,лейтенант,4,59
Степанов Константин Михайлович,майор,6,38
Иванов Виктор Дмитриевич,майор,5,53
Борисов Евгений Ильич,прапорщик,2,19
Михайлов Юрий Дмитриевич,капитан,10,54
Захаров Андрей Максимович,прапорщик,7,44
Соловьёв Кирилл Алексеевич,лейтенант,4,27
Морозов Андрей Кириллович,лейтенант,1,49
Орлов Иван Викторович,лейтенант,11,39
Иванов Денис Никитич,полковник,4,27
Петров Александр Сергеевич,лейтенант,7,48
Козлов Денис Викторович,рядовой,1,28
Алексеев Роман Андреевич,прапорщик,11,28
Макаров Евгений Максимович,полковник,11,32
Лебедев Артём Олегович,полковник,1,30
Кочергин Алексей Дмитриевич,капитан,3,60
Зайцев Матвей Иванович,рядовой,1,34
Фёдоров Максим Павлович,капитан,6,26
Соколов Иван Викторович,лейтенант,5,19
Павлов Юрий Дмитриевич,майор,5,32
Морозов Артём Олегович,капитан,9,24
Сидоров Максим Михайлович,лейтенант,7,29
Лебедев Михаил Юрьевич,сержант,7,48
Фёдоров Виктор Никитич,лейтенант,3,42
Макаров Кирилл Юрьевич,рядовой,6,18
Кузнецов Сергей Алексеевич,полковник,12,43
Егоров Илья Андреевич,майор,12,54
Николаев Артём Михайлович,майор,3,39
Никитин Александр Никитич,прапорщик,9,34
Васильев Виктор Ильич,сержант,11,40
Кочергин Константин Павлович,лейтенант,2,30
Захаров Павел Алексеевич,капитан,12,34
Козлов Роман Дмитриевич,майор,6,25
Петров Алексей Андреевич,сержант,3,43
Кочергин Роман Дмитриевич,рядовой,4,34
Кузнецов Роман Иванович,лейтенант,1,47
Козлов Олег Дмитриевич,рядовой,2,33
Павлов Илья Павлович,лейтенант,2,34
Фёдоров Алексей Михайлович,прапорщик,11,51
Соколов Денис Иванович,капитан,4,56
Соловьёв Никита Олегович,сержант,10,53
Морозов Андрей Дмитриевич,лейтенант,4,26
Смирнов Евгений Иванович,прапорщик,9,26
Макаров Денис Максимович,лейтенант,2,45
Фёдоров Сергей Михайлович,прапорщик,1,25
Николаев Денис Никитич,полковник,1,41
Зайцев Максим Ильич,полковник,1,20
Егоров Сергей Дмитриевич,рядовой,10,60
Морозов Денис Никитич,капитан,12,59
Андреев Кирилл Иванович,рядовой,12,53
Макаров Максим Ильич,рядовой,12,34
Новиков Константин Михайлович,лейтенант,8,19
Никитин Роман Александрович,лейтенант,4,49
Никитин Степан Павлович,прапорщик,5,30
Соколов Степан Александрович,полковник,2,46
Сидоров Дмитрий Ильич,лейтенант,5,35
Борисов Дмитрий Андреевич,капитан,5,25
Козлов Сергей Юрьевич,сержант,3,52
Яковлев Кирилл Александрович,лейтенант,3,49
Морозов Денис Дмитриевич,сержант,6,37
Сидоров Виктор Романович,прапорщик,12,58
Попов Максим Павлович,лейтенант,3,48
Павлов Алексей Михайлович,майор,10,24
Попов Олег Викторович,рядовой,6,33
Смирнов Константин Максимович,рядовой,7,54
Егоров Иван Алексеевич,сержант,8,38
Семёнов Дмитрий Павлович,сержант,12,26
Фёдоров Дмитрий Максимович,лейтенант,5,51
Соколов Евгений Дмитриевич,капитан,1,19
Степанов Юрий Ильич,капитан,8,50
Егоров Константин Юрьевич,лейтенант,10,45
Орлов Павел Викторович,майор,6,53
Соколов Степан Андреевич,лейтенант,10,47
Кузнецов Алексей Викторович,полковник,3,42
Павлов Илья Дмитриевич,капитан,8,44
Фёдоров Денис Олегович,прапорщик,3,22
Захаров Роман Романович,лейтенант,10,34
Васильев Андрей Андреевич,полковник,8,38
Соловьёв Роман Андреевич,сержант,6,53
Сидоров Дмитрий Александрович,майор,9,18
Иванов Никита Андреевич,лейтенант,6,34
Зайцев Артём Викторович,капитан,3,36
Орлов Константин Александрович,капитан,2,35
Степанов Евгений Сергеевич,капитан,11,40
Лебедев Алексей Романович,полковник,1,54
Яковлев Дмитрий Иванович,полковник,9,27
Соловьёв Андрей Романович,полковник,12,56
Захаров Иван Романович,полковник,5,51
Петров Евгений Никитич,капитан,12,49
Орлов Матвей Павлович,прапорщик,8,18
Алексеев Павел Алексеевич,полковник,5,55
Лебедев Максим Романович,майор,11,20
Николаев Алексей Ильич,капитан,2,30
Кузнецов Михаил Никитич,рядовой,8,36
Павлов Виктор Юрьевич,лейтенант,4,53
Попов Илья Кириллович,капитан,7,36
Васильев Виктор Юрьевич,рядовой,6,29
Лебедев Иван Алексеевич,капитан,8,46
