fullName,rank,companyNumber,age
Кузнецов Никита Кириллович,сержант,1,43
Лебедев Константин Максимович,сержант,7,36
Захаров Роман Андреевич,сержант,6,23
Семёнов Павел Дмитриевич,капитан,7,34
Сидоров Роман Олегович,полковник,12,26
Никитин Андрей Юрьевич,капитан,4,49
Кочергин Олег Ильич,капитан,10,51
Соколов Илья Максимович,прапорщик,7,38
Орлов Павел Максимович,рядовой,11,44
Алексеев Матвей Иванович,сержант,6,40
Степанов Олег Александрович,полковник,5,28
Морозов Константин Викторович,капитан,3,46
Петров Илья Ильич,майор,6,27
Никитин Максим Сергеевич,майор,1,33
Степанов Андрей Никитич,рядовой,6,25
Новиков Иван Юрьевич,рядовой,6,31
Макаров Степан Ильич,сержант,9,51
Никитин Кирилл Юрьевич,капитан,12,27
Андреев Юрий Александрович,лейтенант,10,60
Егоров Дмитрий Михайлович,сержант,1,36
Васильев Юрий Михайлович,рядовой,8,59
Иванов Максим Павлович,майор,5,60
Соловьёв Виктор Иванович,полковник,2,19
Новиков Олег Павлович,сержант,7,50
Андреев Сергей Романович,лейтенант,10,52
Сидоров Алексей Ильич,капитан,8,53
Яковлев Юрий Александрович,рядовой,4,51
Новиков Никита Юрьевич,лейтенант,12,28
Иванов Матвей Иванович,прапорщик,11,37
Соколов Евгений Михайлович,полковник,1,58
Михайлов Роман Александрович,капитан,5,32
Кузнецов Никита Павлович,майор,3,23
Макаров Роман Кириллович,лейтенант,4,54
Кузнецов Егор Никитич,капитан,6,46
Павлов Андрей Ильич,майор,3,55
Павлов Виктор Ильич,полковник,3,37
Андреев Юрий Андреевич,лейтенант,3,59
Яковлев Павел Алексеевич,прапорщик,2,53
Павлов Сергей Алексеевич,прапорщик,3,19
Никитин Никита Олегович,лейтенант,5,46
Макаров Олег Михайлович,сержант,4,24
Кузнецов Алексей Александрович,полковник,10,57
Михайлов Константин Кириллович,капитан,4,32
Орлов Александр Иванович,рядовой,12,48
Кузнецов Евгений Юрьевич,майор,11,41
Попов Роман Юрьевич,лейтенант,3,28
Васильев Илья Дмитриевич,лейтенант,1,35
Алексеев Илья Ильич,полковник,4,22
Попов Иван Юрьевич,майор,6,47
Борисов Илья Олегович,лейтенант,1,56
Макаров Роман Романович,лейтенант,10,54
Степанов Степан Дмитриевич,капитан,2,46
Лебедев Дмитрий Кириллович,капитан,9,43
Макаров Дмитрий Павлович,капитан,11,21
Васильев Михаил Викторович,лейтенант,5,36
Лебедев Алексей Олегович,прапорщик,10,21
Андреев Евгений Андреевич,лейтенант,11,46
Сидоров Евгений Сергеевич,сержант,10,52
Кузнецов Роман Олегович,прапорщик,8,19
Попов Иван Ильич,лейтенант,2,34
Фёдоров Юрий Алексеевич,майор,12,25
Сидоров Сергей Викторович,майор,6,23
Егоров Юрий Павлович,майор,9,57
Попов Роман Павлович,рядовой,3,39
Козлов Виктор Андреевич,сержант,3,29
Никитин Юрий Дмитриевич,лейтенант,5,37
Макаров Иван Никитич,майор,3,25
Борисов Андрей Ильич,рядовой,10,34
