fullName,rank,companyNumber,age
Соловьёв Александр Кириллович,рядовой,5,33
Сидоров Денис Никитич,сержант,2,33
Степанов Сергей Кириллович,полковник,7,56
Степанов Денис Романович,прапорщик,9,32
Степанов Артём Юрьевич,лейтенант,8,26
Макаров Иван Сергеевич,прапорщик,5,27
Попов Кирилл Сергеевич,сержант,6,18
Андреев Артём Ильич,прапорщик,2,29
Новиков Денис Андреевич,сержант,4,47
Яковлев Андрей Дмитриевич,лейтенант,5,22
Степанов Денис Иванович,сержант,8,21
Орлов Дмитрий Олегович,сержант,3,33
Степанов Константин Юрьевич,лейтенант,4,32
Морозов Алексей Сергеевич,рядовой,9,39
Яковлев Евгений Ильич,майор,8,41
Морозов Виктор Алексеевич,лейтенант,4,28
Сидоров Евгений Михайлович,полковник,6,24
Макаров Дмитрий Иванович,полковник,9,54
Андреев Юрий Максимович,капитан,2,24
Захаров Константин Михайлович,сержант,9,25
Семёнов Юрий Кириллович,прапорщик,3,59
Иванов Егор Михайлович,сержант,4,60
Яковлев Павел Романович,прапорщик,4,37
Васильев Артём Никитич,капитан,11,47
Андреев Сергей Викторович,сержант,11,18
Михайлов Дмитрий Ильич,сержант,5,27
Михайлов Артём Дмитриевич,полковник,1,57
Николаев Максим Викторович,сержант,2,42
Васильев Илья Андреевич,прапорщик,11,32
Иванов Виктор Юрьевич,полковник,3,37
Михайлов Денис Кириллович,полковник,10,19
Яковлев Денис Сергеевич,сержант,2,28
Морозов Денис Олегович,капитан,2,21
Кузнецов Михаил Сергеевич,капитан,9,60
Попов Денис Алексеевич,прапорщик,5,59
Степанов Матвей Алексеевич,рядовой,8,42
Козлов Павел Максимович,прапорщик,3,52
Васильев Максим Максимович,полковник,10,47
Семёнов Евгений Иванович,рядовой,7,43
Морозов Дмитрий Сергеевич,капитан,1,21
Морозов Кирилл Никитич,рядовой,3,47
Лебедев Роман Дмитриевич,рядовой,11,26
Соколов Сергей Павлович,сержант,6,48
Морозов Максим Александрович,рядовой,1,31
Кочергин Егор Иванович,лейтенант,5,33
Козлов Денис Кириллович,капитан,5,46
Николаев Максим Михайлович,полковник,6,50
Сидоров Роман Кириллович,полковник,1,29
Смирнов Алексей Максимович,капитан,3,30
Алексеев Артём Юрьевич,сержант,6,25
Сидоров Андрей Дмитриевич,майор,4,23
Петров Андрей Павлович,сержант,4,46
Иванов Матвей Дмитриевич,лейтенант,8,36
Павлов Алексей Иванович,сержант,3,54
Попов Никита Никитич,полковник,7,39
Зайцев Юрий Михайлович,лейтенант,7,32
Захаров Максим Олегович,капитан,2,37
Морозов Матвей Дмитриевич,сержант,7,39
Соколов Матвей Никитич,сержант,4,46
Попов Кирилл Олегович,лейтенант,8,42
Макаров Андрей Алексеевич,лейтенант,12,48
Кочергин Максим Юрьевич,прапорщик,11,46
Козлов Александр Михайлович,полковник,6,39
Попов Андрей Никитич,майор,3,20
Морозов Константин Олегович,прапорщик,3,41
Новиков Константин Викторович,капитан,1,42
Михайлов Илья Юрьевич,рядовой,10,59
Яковлев Роман Дмитриевич,майор,11,30
Новиков Евгений Юрьевич,сержант,2,24
Алексеев Дмитрий Сергеевич,прапорщик,7,39
Соколов Павел Иванович,сержант,2,24
Никитин Олег Романович,прапорщик,3,34
Иванов Максим Иванович,рядовой,11,34
Васильев Олег Викторович,капитан,1,51
Алексеев Степан Александрович,капитан,9,33
Фёдоров Евгений Иванович,прапорщик,9,59
Соколов Егор Михайлович,прапорщик,5,58
Павлов Иван Иванович,полковник,10,46
Козлов Павел Юрьевич,прапорщик,3,40
Макаров Михаил Алексеевич,майор,10,59
Петров Михаил Ильич,лейтенант,9,28
Захаров Денис Романович,лейтенант,9,34
Козлов Денис Романович,рядовой,12,46
Егоров Олег Олегович,полковник,8,29
Никитин Никита Кириллович,рядовой,9,24
Фёдоров Евгений Александрович,капитан,7,46
Егоров Виктор Михайлович,прапорщик,2,24
Соловьёв Константин Кириллович,майор,3,36
Алексеев Денис Максимович,майор,12,59
Козлов Константин Андреевич,лейтенант,6,28
Васильев Иван Сергеевич,рядовой,1,27
Макаров Константин Иванович,полковник,10,59
Кочергин Артём Романович,рядовой,9,49
Морозов Иван Дмитриевич,прапорщик,4,29
Петров Павел Кириллович,лейтенант,2,32
Орлов Олег Александрович,рядовой,5,37
Захаров Егор Михайлович,полковник,2,57
Семёнов Алексей Никитич,рядовой,11,21
Васильев Егор Юрьевич,прапорщик,9,18
Кочергин Павел Кириллович,сержант,12,51
Борисов Павел Михайлович,рядовой,2,23
Лебедев Максим Ильич,рядовой,4,49
Иванов Константин Викторович,рядовой,9,34
Алексеев Иван Дмитриевич,капитан,8,48
Захаров Юрий Кириллович,лейтенант,4,58
Смирнов Егор Андреевич,лейтенант,6,57
Попов Денис Никитич,лейтенант,1,23
Петров Александр Павлович,майор,10,59
Зайцев Иван Юрьевич,прапорщик,1,18
Степанов Юрий Викторович,рядовой,2,50
Васильев Андрей Иванович,майор,11,43
Кочергин Максим Александрович,лейтенант,2,18
Егоров Никита Кириллович,полковник,8,20
Иванов Денис Дмитриевич,полковник,1,24
Иванов Андрей Андреевич,сержант,12,25
Попов Юрий Павлович,капитан,4,57
Петров Никита Сергеевич,полковник,12,20
Смирнов Максим Максимович,майор,7,54
Васильев Кирилл Сергеевич,рядовой,7,47
Алексеев Константин Юрьевич,полковник,2,20
Зайцев Сергей Никитич,капитан,5,23
Сидоров Егор Кириллович,полковник,3,53
Кузнецов Андрей Иванович,рядовой,10,42
Михайлов Андрей Романович,капитан,11,42
Смирнов Егор Викторович,сержант,2,22
Борисов Денис Александрович,полковник,3,38
Михайлов Михаил Павлович,прапорщик,6,20
Попов Юрий Михайлович,майор,3,23
Соловьёв Евгений Андреевич,прапорщик,5,58
Егоров Дмитрий Романович,майор,8,40
Степанов Никита Александрович,сержант,5,27
Михайлов Олег Андреевич,лейтенант,4,33
Морозов Алексей Кириллович,рядовой,11,47
Николаев Никита Никитич,капитан,8,49
Смирнов Виктор Ильич,сержант,1,27
Иванов Роман Максимович,майор,4,57
Захаров Олег Андреевич,рядовой,4,24
Никитин Евгений Олегович,лейтенант,7,47
Михайлов Михаил Алексеевич,сержант,9,49
Павлов Александр Юрьевич,сержант,10,21
Петров Михаил Олегович,сержант,1,55
Яковлев Роман Олегович,лейтенант,8,45
Попов Павел Павлович,рядовой,11,28
Захаров Юрий Олегович,майор,5,57
Степанов Максим Дмитриевич,прапорщик,12,49
Смирнов Егор Никитич,полковник,10,38
Соловьёв Кирилл Романович,майор,9,34
Макаров Михаил Олегович,прапорщик,8,47
Андреев Сергей Кириллович,майор,11,46
Смирнов Матвей Ильич,прапорщик,3,47
Егоров Павел Ильич,майор,3,51
Яковлев Иван Ильич,сержант,3,47
Никитин Роман Олегович,прапорщик,5,52
Николаев Михаил Андреевич,лейтенант,5,56
Никитин Михаил Олегович,майор,5,39
Николаев Кирилл Дмитриевич,сержант,12,19
Макаров Александр Андреевич,майор,2,37
Соколов Роман Олегович,прапорщик,10,36
Морозов Артём Алексеевич,сержант,3,33
Новиков Никита Кириллович,сержант,6,42
Алексеев Евгений Алексеевич,сержант,9,56
Макаров Егор Иванович,полковник,8,60
Морозов Михаил Андреевич,майор,1,32
Зайцев Юрий Александрович,рядовой,4,32
Захаров Олег Викторович,майор,7,22
Захаров Константин Максимович,прапорщик,11,47
Семёнов Александр Сергеевич,прапорщик,2,25
Яковлев Максим Иванович,майор,9,24
Николаев Роман Андреевич,сержант,2,40
Соколов Константин Михайлович,сержант,9,22
Смирнов Матвей Викторович,майор,7,39
Петров Павел Максимович,лейтенант,4,56
Лебедев Олег Иванович,рядовой,6,46
Зайцев Константин Андреевич,рядовой,6,22
Петров Олег Максимович,рядовой,1,59
Козлов Кирилл Никитич,сержант,1,20
Кузнецов Иван Юрьевич,сержант,3,18
Орлов Роман Романович,лейтенант,10,36
Кузнецов Иван Олегович,майор,4,53
Иванов Олег Алексеевич,лейтенант,4,28
Соловьёв Роман Викторович,лейтенант,12,32
Андреев Олег Сергеевич,рядовой,5,33
Сидоров Дмитрий Викторович,прапорщик,4,56
Егоров Денис Максимович,прапорщик,2,35
Соловьёв Алексей Олегович,майор,5,26
Козлов Илья Александрович,полковник,7,60
Захаров Кирилл Павлович,рядовой,5,30
Егоров Артём Максимович,лейтенант,8,37
Андреев Андрей Романович,прапорщик,1,40
Павлов Михаил Юрьевич,прапорщик,4,53
Захаров Павел Никитич,лейтенант,6,26
Захаров Евгений Юрьевич,полковник,3,59
Новиков Никита Викторович,капитан,9,55
Павлов Алексей Алексеевич,полковник,5,39
Морозов Юрий Никитич,рядовой,12,59
Михайлов Андрей Сергеевич,рядовой,1,25
Новиков Олег Павлович,рядовой,2,48
Лебедев Евгений Романович,полковник,5,41
Васильев Павел Дмитриевич,майор,6,46
Андреев Константин Павлович,лейтенант,3,45
Степанов Алексей Ильич,сержант,10,39
Захаров Илья Александрович,рядовой,12,60
Николаев Андрей Иванович,майор,6,30
Степанов Никита Алексеевич,полковник,11,41
Кочергин Юрий Ильич,лейтенант,8,60
Макаров Артём Сергеевич,сержант,6,28
Новиков Матвей Юрьевич,полковник,1,25
Соколов Сергей Сергеевич,рядовой,8,40
Смирнов Денис Кириллович,майор,4,41
Павлов Артём Олегович,сержант,5,54
Николаев Алексей Сергеевич,прапорщик,2,39
Алексеев Павел Никитич,прапорщик,4,53
Семёнов Степан Юрьевич,рядовой,8,22
Соколов Никита Ильич,прапорщик,12,60
Егоров Виктор Максимович,рядовой,6,35
Павлов Алексей Романович,лейтенант,3,48
Васильев Константин Олегович,полковник,5,30
Орлов Артём Сергеевич,лейтенант,2,27
Иванов Олег Андреевич,капитан,7,60
Павлов Виктор Юрьевич,капитан,5,27
