fullName,rank,companyNumber,age
Яковлев Юрий Никитич,лейтенант,8,23
Васильев Илья Дмитриевич,прапорщик,8,55
Новиков Алексей Михайлович,сержант,7,20
Петров Роман Павлович,майор,11,42
Васильев Юрий Никитич,прапорщик,3,33
Лебедев Евгений Максимович,прапорщик,6,50
Соколов Андрей Андреевич,майор,2,23
Лебедев Юрий Павлович,сержант,6,47
Алексеев Сергей Олегович,сержант,2,22
Борисов Никита Ильич,майор,4,47
Фёдоров Виктор Никитич,капитан,11,41
Егоров Максим Сергеевич,рядовой,1,50
Семёнов Михаил Кириллович,капитан,10,33
Козлов Максим Максимович,лейтенант,10,24
Васильев Никита Ильич,майор,11,54
Козлов Евгений Михайлович,прапорщик,3,37
Михайлов Степан Никитич,прапорщик,9,44
Никитин Алексей Викторович,лейтенант,4,26
Орлов Роман Никитич,рядовой,10,21
Орлов Артём Андреевич,сержант,7,52
Попов Матвей Никитич,майор,12,33
Сидоров Матвей Сергеевич,прапорщик,9,33
Кузнецов Матвей Александрович,капитан,8,42
Иванов Андрей Олегович,рядовой,7,59
Соколов Иван Олегович,лейтенант,5,33
Иванов Матвей Андреевич,полковник,11,56
Соловьёв Сергей Максимович,рядовой,1,28
Козлов Матвей Максимович,лейтенант,6,33
Кочергин Александр Викторович,капитан,7,34
Иванов Александр Андреевич,полковник,9,23
Морозов Матвей Сергеевич,полковник,1,59
Сидоров Евгений Павлович,майор,12,55
Смирнов Никита Андреевич,лейтенант,4,20
Яковлев Роман Андреевич,капитан,6,34
Михайлов Алексей Иванович,майор,11,27
Смирнов Михаил Павлович,лейтенант,7,51
Михайлов Сергей Романович,рядовой,9,19
Егоров Кирилл Олегович,капитан,6,25
Новиков Матвей Михайлович,капитан,5,41
Кузнецов Иван Алексеевич,капитан,11,22
Козлов Константин Максимович,лейтенант,12,40
Орлов Михаил Викторович,прапорщик,12,57
Морозов Дмитрий Максимович,сержант,4,48
Попов Евгений Андреевич,прапорщик,7,25
Васильев Виктор Максимович,рядовой,8,47
Егоров Денис Михайлович,рядовой,8,52
Захаров Артём Дмитриевич,капитан,4,50
Лебедев Александр Дмитриевич,капитан,11,39
Козлов Денис Никитич,прапорщик,9,60
Никитин Константин Сергеевич,прапорщик,5,51
Васильев Максим Александрович,прапорщик,9,22
Макаров Артём Ильич,сержант,6,20
Сидоров Никита Дмитриевич,капитан,8,53
Павлов Юрий Олегович,лейтенант,10,28
Сидоров Сергей Михайлович,прапорщик,3,56
Павлов Матвей Викторович,сержант,11,56
Соловьёв Егор Александрович,капитан,6,26
Смирнов Алексей Романович,капитан,10,23
Лебедев Константин Никитич,прапорщик,12,35
Павлов Никита Михайлович,сержант,10,59
Никитин Кирилл Кириллович,полковник,6,52
Иванов Андрей Романович,полковник,9,27
Фёдоров Евгений Александрович,прапорщик,9,23
Соколов Кирилл Дмитриевич,прапорщик,11,43
Васильев Алексей Михайлович,полковник,6,32
Козлов Олег Алексеевич,полковник,3,59
Семёнов Максим Максимович,рядовой,12,42
Захаров Максим Алексеевич,майор,2,51
Соловьёв Андрей Александрович,сержант,8,56
Никитин Олег Никитич,капитан,1,39
Соколов Дмитрий Иванович,майор,6,35
Смирнов Максим Олегович,сержант,3,50
Попов Матвей Андреевич,капитан,3,34
Андреев Алексей Михайлович,капитан,5,40
Павлов Олег Алексеевич,майор,10,58
Степанов Дмитрий Максимович,прапорщик,5,30
Алексеев Егор Максимович,капитан,1,20
Сидоров Денис Александрович,рядовой,8,19
Васильев Михаил Максимович,полковник,8,59
Андреев Иван Викторович,прапорщик,10,18
Новиков Павел Максимович,капитан,4,50
Орлов Степан Ильич,майор,6,55
Михайлов Дмитрий Иванович,прапорщик,8,52
Яковлев Виктор Сергеевич,капитан,11,21
Борисов Виктор Романович,полковник,5,43
Соколов Константин Викторович,сержант,1,24
Макаров Никита Романович,капитан,3,47
Орлов Олег Александрович,рядовой,11,45
Андреев Дмитрий Никитич,сержант,12,33
Смирнов Олег Максимович,сержант,4,26
Алексеев Алексей Ильич,полковник,4,58
Зайцев Иван Александрович,рядовой,11,36
Фёдоров Матвей Викторович,майор,6,54
Макаров Евгений Александрович,капитан,7,37
Борисов Иван Андреевич,рядовой,5,52
Николаев Кирилл Дмитриевич,полковник,12,44
Зайцев Павел Павлович,полковник,3,25
Алексеев Александр Викторович,майор,7,36
Алексеев Виктор Андреевич,рядовой,3,18
Алексеев Матвей Александрович,рядовой,5,50
Соколов Виктор Ильич,сержант,10,35
Андреев Егор Михайлович,прапорщик,10,38
Алексеев Степан Андреевич,прапорщик,9,48
Соколов Александр Дмитриевич,рядовой,2,39
Соколов Степан Алексеевич,лейтенант,12,52
Козлов Юрий Иванович,майор,3,23
Попов Константин Михайлович,полковник,3,32
