fullName,rank,companyNumber,age
Козлов Максим Романович,полковник,12,19
Степанов Юрий Олегович,полковник,1,36
Смирнов Илья Алексеевич,капитан,4,24
Никитин Сергей Алексеевич,прапорщик,9,46
Козлов Дмитрий Дмитриевич,рядовой,10,58
Зайцев Егор Павлович,лейтенант,8,52
Борисов Андрей Александрович,сержант,7,19
Орлов Олег Александрович,майор,10,43
Павлов Денис Ильич,рядовой,7,55
Фёдоров Егор Викторович,рядовой,7,35
Попов Илья Сергеевич,полковник,11,49
Михайлов Дмитрий Викторович,полковник,8,44
Борисов Матвей Андреевич,лейтенант,3,18
Никитин Илья Андреевич,прапорщик,4,28
Андреев Илья Павлович,капитан,6,45
Соловьёв Олег Юрьевич,прапорщик,2,18
Семёнов Алексей Викторович,полковник,5,39
Попов Сергей Павлович,майор,10,60
Морозов Степан Александрович,капитан,12,33
Михайлов Кирилл Александрович,полковник,7,55
Сидоров Артём Олегович,прапорщик,10,31
Борисов Олег Никитич,капитан,9,47
Зайцев Дмитрий Александрович,рядовой,9,19
Козлов Илья Павлович,полковник,3,25
Борисов Артём Ильич,рядовой,8,30
Яковлев Михаил Алексеевич,капитан,11,37
Михайлов Кирилл Алексеевич,капитан,9,45
Соловьёв Андрей Кириллович,лейтенант,9,31
Смирнов Алексей Сергеевич,капитан,11,19
Сидоров Павел Максимович,прапорщик,2,54
Васильев Сергей Максимович,капитан,5,56
Зайцев Матвей Андреевич,капитан,3,42
Новиков Павел Дмитриевич,полковник,1,36
Лебедев Юрий Максимович,майор,2,47
Яковлев Роман Викторович,капитан,1,32
Попов Юрий Кириллович,капитан,10,36
Попов Александр Викторович,капитан,10,41
Сидоров Илья Сергеевич,сержант,3,48
Новиков Евгений Иванович,лейтенант,11,30
Зайцев Юрий Олегович,полковник,12,23
Макаров Максим Иванович,полковник,11,21
Николаев Юрий Кириллович,лейтенант,11,48
Морозов Михаил Романович,рядовой,11,42
Захаров Константин Иванович,майор,12,55
Макаров Дмитрий Ильич,лейтенант,12,34
Смирнов Роман Павлович,прапорщик,10,41
Егоров Юрий Кириллович,сержант,4,36
Семёнов Алексей Кириллович,полковник,8,33
Петров Иван Максимович,майор,3,40
Соколов Илья Алексеевич,рядовой,7,33
Захаров Матвей Алексеевич,капитан,12,42
Новиков Дмитрий Максимович,прапорщик,9,24
Сидоров Никита Викторович,майор,12,50
Кузнецов Денис Ильич,майор,8,26
Васильев Сергей Кириллович,лейтенант,4,55
Павлов Роман Викторович,капитан,3,40
Морозов Юрий Юрьевич,майор,3,49
Семёнов Олег Юрьевич,лейтенант,8,23
Морозов Роман Михайлович,майор,4,30
Макаров Андрей Иванович,рядовой,1,25
Морозов Денис Михайлович,рядовой,6,26
