fullName,rank,companyNumber,age
Степанов Евгений Павлович,капитан,1,20
Петров Андрей Романович,полковник,8,51
Лебедев Андрей Андреевич,прапорщик,10,38
Попов Роман Никитич,капитан,6,50
Зайцев Евгений Юрьевич,майор,10,37
Семёнов Александр Иванович,прапорщик,11,25
Алексеев Павел Никитич,полковник,12,58
Иванов Константин Юрьевич,прапорщик,11,55
Козлов Илья Дмитриевич,капитан,8,28
Егоров Олег Павлович,сержант,11,33
Петров Павел Сергеевич,сержант,1,46
Фёдоров Егор Андреевич,лейтенант,12,31
Алексеев Евгений Юрьевич,полковник,12,21
Андреев Андрей Ильич,капитан,6,60
Семёнов Евгений Павлович,прапорщик,3,47
Яковлев Степан Романович,капитан,6,59
Захаров Юрий Михайлович,капитан,8,30
Соколов Кирилл Никитич,сержант,5,36
Андреев Артём Юрьевич,прапорщик,8,40
Павлов Кирилл Никитич,рядовой,10,52
Кочергин Роман Иванович,полковник,3,36
Петров Михаил Максимович,прапорщик,8,59
Михайлов Денис Ильич,сержант,9,35
Яковлев Степан Михайлович,сержант,2,57
Макаров Павел Кириллович,сержант,1,60
Борисов Евгений Кириллович,майор,4,21
Смирнов Егор Романович,майор,8,24
Орлов Андрей Александрович,капитан,3,44
Николаев Денис Юрьевич,майор,4,36
Фёдоров Михаил Дмитриевич,полковник,2,59
Козлов Илья Дмитриевич,сержант,7,29
Яковлев Дмитрий Павлович,полковник,8,29
Яковлев Михаил Дмитриевич,рядовой,5,54
Степанов Сергей Романович,прапорщик,8,59
Павлов Евгений Юрьевич,сержант,9,47
Михайлов Артём Сергеевич,прапорщик,3,47
Николаев Кирилл Алексеевич,рядовой,12,39
Захаров Михаил Ильич,сержант,10,58
Борисов Роман Олегович,капитан,6,23
Кочергин Виктор Сергеевич,сержант,3,48
Фёдоров Илья Александрович,прапорщик,7,33
Лебедев Кирилл Романович,прапорщик,10,54
Иванов Кирилл Иванович,майор,4,21
Орлов Сергей Викторович,прапорщик,3,43
Орлов Евгений Никитич,майор,2,58
Яковлев Михаил Иванович,капитан,4,32
Кузнецов Денис Андреевич,лейтенант,12,56
Морозов Егор Юрьевич,полковник,9,60
Зайцев Артём Кириллович,майор,10,23
Егоров Иван Иванович,рядовой,10,25
Петров Степан Ильич,капитан,9,27
Попов Никита Викторович,рядовой,11,31
Андреев Павел Юрьевич,рядовой,9,46
Захаров Дмитрий Викторович,сержант,9,44
Лебедев Павел Дмитриевич,капитан,8,37
Макаров Александр Павлович,прапорщик,1,31
Козлов Максим Дмитриевич,лейтенант,6,22
Павлов Дмитрий Максимович,лейтенант,1,36
Алексеев Алексей Андреевич,полковник,11,59
Алексеев Матвей Павлович,лейтенант,7,42
Сидоров Виктор Андреевич,майор,6,25
Попов Степан Павлович,капитан,3,32
Зайцев Александр Александрович,прапорщик,8,52
Алексеев Степан Павлович,полковник,4,33
Лебедев Матвей Андреевич,прапорщик,4,25
Петров Виктор Олегович,капитан,1,33
Васильев Максим Сергеевич,капитан,1,46
Степанов Виктор Дмитриевич,сержант,12,20
Кочергин Иван Кириллович,капитан,4,21
Кузнецов Евгений Никитич,сержант,12,54
Фёдоров Павел Романович,сержант,5,27
Орлов Евгений Кириллович,лейтенант,5,35
Петров Степан Алексеевич,майор,11,45
Павлов Денис Дмитриевич,прапорщик,11,60
Кочергин Евгений Романович,майор,7,44
Кузнецов Михаил Павлович,сержант,9,48
Соколов Илья Никитич,полковник,12,27
Захаров Иван Дмитриевич,капитан,7,44
Павлов Евгений Андреевич,лейтенант,4,34
Васильев Никита Максимович,лейтенант,6,23
Павлов Артём Дмитриевич,прапорщик,7,56
Степанов Дмитрий Максимович,сержант,10,60
Павлов Артём Юрьевич,сержант,6,37
Яковлев Александр Ильич,сержант,12,25
Макаров Денис Кириллович,майор,10,31
Кочергин Илья Романович,полковник,5,42
Лебедев Степан Иванович,прапорщик,5,41
Егоров Денис Викторович,рядовой,12,48
Никитин Никита Ильич,прапорщик,6,44
Петров Павел Кириллович,майор,3,19
Михайлов Степан Олегович,прапорщик,3,30
Фёдоров Илья Павлович,капитан,4,49
Павлов Олег Романович,прапорщик,8,59
Макаров Денис Викторович,сержант,12,40
Попов Андрей Юрьевич,сержант,9,59
Петров Евгений Дмитриевич,полковник,2,60
Петров Александр Олегович,сержант,11,32
Сидоров Юрий Андреевич,рядовой,4,50
Лебедев Матвей Дмитриевич,капитан,11,60
Яковлев Константин Юрьевич,майор,8,19
