fullName,rank,companyNumber,age
Михайлов Степан Александрович,капитан,2,29
Макаров Денис Андреевич,полковник,8,35
Алексеев Александр Дмитриевич,рядовой,2,23
Морозов Егор Олегович,сержант,11,25
Макаров Максим Александрович,майор,9,35
Павлов Матвей Романович,лейтенант,12,56
Николаев Артём Кириллович,полковник,9,24
Борисов Андрей Михайлович,рядовой,2,36
Семёнов Роман Павлович,капитан,7,35
Павлов Кирилл Олегович,рядовой,6,57
Смирнов Александр Сергеевич,прапорщик,6,28
Яковлев Павел Викторович,майор,2,47
Орлов Артём Александрович,прапорщик,4,24
Яковлев Максим Ильич,капитан,8,38
Иванов Павел Ильич,рядовой,11,18
Макаров Егор Сергеевич,лейтенант,4,39
Андреев Матвей Юрьевич,рядовой,8,48
Лебедев Алексей Сергеевич,лейтенант,7,36
Петров Максим Павлович,сержант,6,54
Фёдоров Артём Михайлович,прапорщик,5,47
Степанов Денис Андреевич,капитан,12,19
Егоров Константин Ильич,лейтенант,3,38
Козлов Матвей Олегович,рядовой,7,52
Степанов Степан Ильич,полковник,8,60
Фёдоров Александр Сергеевич,прапорщик,9,25
Никитин Виктор Дмитриевич,сержант,8,19
Никитин Виктор Кириллович,лейтенант,5,43
Морозов Юрий Юрьевич,лейтенант,2,58
Захаров Дмитрий Иванович,сержант,8,29
Васильев Виктор Юрьевич,полковник,6,37
Яковлев Артём Романович,прапорщик,8,48
Павлов Виктор Дмитриевич,рядовой,6,29
Алексеев Виктор Александрович,лейтенант,5,52
Кочергин Павел Ильич,прапорщик,9,51
Васильев Павел Юрьевич,майор,9,35
Лебедев Константин Сергеевич,майор,11,43
Борисов Роман Романович,капитан,11,23
Новиков Михаил Михайлович,прапорщик,1,32
Попов Юрий Ильич,рядовой,3,34
Николаев Евгений Сергеевич,полковник,5,28
Семёнов Кирилл Андреевич,майор,6,50
Козлов Сергей Иванович,полковник,10,42
Фёдоров Михаил Романович,майор,9,27
Захаров Денис Ильич,лейтенант,12,29
Иванов Кирилл Сергеевич,лейтенант,9,55
Васильев Константин Михайлович,сержант,5,25
Егоров Никита Александрович,прапорщик,9,55
Соловьёв Дмитрий Александрович,лейтенант,1,43
Семёнов Александр Юрьевич,лейтенант,3,35
Иванов Евгений Андреевич,капитан,4,31
Николаев Дмитрий Александрович,майор,10,29
Семёнов Артём Кириллович,капитан,6,27
Павлов Константин Алексеевич,полковник,6,49
Иванов Андрей Павлович,майор,8,28
Сидоров Степан Алексеевич,прапорщик,8,22
Захаров Матвей Викторович,лейтенант,4,25
Семёнов Никита Кириллович,полковник,7,32
Степанов Иван Павлович,майор,10,20
Соколов Роман Сергеевич,полковник,9,35
Соколов Константин Олегович,капитан,3,28
Захаров Павел Ильич,сержант,7,55
Сидоров Павел Романович,лейтенант,2,48
Павлов Артём Александрович,рядовой,12,30
Иванов Олег Иванович,лейтенант,5,34
Сидоров Никита Павлович,капитан,10,49
Соловьёв Михаил Андреевич,майор,9,47
Фёдоров Олег Ильич,майор,11,30
Никитин Сергей Кириллович,майор,10,19
Макаров Андрей Максимович,прапорщик,12,49
Соколов Олег Андреевич,рядовой,9,31
Андреев Егор Сергеевич,полковник,12,42
Андреев Алексей Андреевич,капитан,8,55
Новиков Денис Кириллович,рядовой,2,18
Козлов Евгений Андреевич,рядовой,5,51
Зайцев Сергей Олегович,рядовой,2,30
Соколов Егор Алексеевич,капитан,9,41
Семёнов Олег Дмитриевич,рядовой,6,52
Макаров Константин Олегович,лейтенант,2,54
Алексеев Матвей Алексеевич,майор,7,59
Соколов Юрий Александрович,сержант,11,44
Борисов Егор Дмитриевич,полковник,4,26
Николаев Виктор Викторович,майор,4,54
Макаров Павел Олегович,лейтенант,7,29
Козлов Александр Максимович,сержант,8,36
Сидоров Алексей Ильич,майор,10,22
Орлов Иван Иванович,майор,7,49
Васильев Никита Дмитриевич,майор,9,29
Кузнецов Юрий Александрович,полковник,12,35
Семёнов Виктор Кириллович,рядовой,2,55
Кузнецов Кирилл Александрович,полковник,8,35
Егоров Евгений Алексеевич,прапорщик,2,53
Васильев Олег Ильич,прапорщик,7,47
Кузнецов Александр Юрьевич,майор,11,22
Захаров Олег Александрович,рядовой,5,48
Соколов Кирилл Андреевич,лейтенант,3,29
Петров Евгений Иванович,капитан,11,18
Степанов Александр Сергеевич,прапорщик,2,47
Зайцев Михаил Олегович,сержант,3,19
Алексеев Степан Олегович,лейтенант,4,44
Михайлов Илья Михайлович,рядовой,6,28
Соколов Матвей Алексеевич,майор,1,26
Соловьёв Павел Дмитриевич,рядовой,7,43
Морозов Сергей Иванович,рядовой,8,34
Семёнов Иван Алексеевич,сержант,11,36
Васильев Виктор Олегович,лейтенант,11,44
Новиков Иван Никитич,майор,7,39
Захаров Олег Александрович,сержант,4,40
Иванов Кирилл Павлович,капитан,12,21
Андреев Сергей Романович,майор,3,46
Захаров Роман Иванович,рядовой,10,43
Петров Илья Дмитриевич,лейтенант,6,50
Фёдоров Егор Ильич,полковник,12,57
Николаев Егор Кириллович,сержант,3,55
Степанов Сергей Михайлович,майор,11,39
Андреев Денис Павлович,сержант,11,34
Васильев Илья Юрьевич,рядовой,3,33
Алексеев Илья Дмитриевич,лейтенант,2,56
Соколов Иван Викторович,майор,1,43
Смирнов Константин Юрьевич,полковник,9,21
Яковлев Олег Максимович,капитан,8,22
Алексеев Роман Ильич,прапорщик,11,23
Петров Никита Романович,лейтенант,8,28
Михайлов Андрей Викторович,полковник,5,26
Петров Олег Викторович,полковник,9,36
Попов Олег Викторович,рядовой,8,60
Сидоров Артём Викторович,полковник,6,43
Захаров Михаил Олегович,полковник,8,25
Михайлов Илья Олегович,прапорщик,9,54
Борисов Илья Павлович,рядовой,8,38
Борисов Константин Александрович,капитан,9,58
Семёнов Юрий Александрович,рядовой,3,41
Смирнов Евгений Алексеевич,капитан,2,43
Петров Алексей Романович,сержант,4,34
Новиков Максим Сергеевич,рядовой,3,29
Петров Максим Кириллович,капитан,3,22
Алексеев Александр Андреевич,сержант,9,57
Яковлев Артём Викторович,рядовой,12,56
Макаров Константин Юрьевич,сержант,7,33
Соколов Андрей Ильич,сержант,11,21
Борисов Александр Андреевич,полковник,4,28
Павлов Юрий Романович,сержант,2,27
Михайлов Александр Дмитриевич,лейтенант,3,26
Михайлов Сергей Юрьевич,прапорщик,12,51
Кочергин Дмитрий Александрович,лейтенант,5,55
Орлов Евгений Алексеевич,прапорщик,8,45
Степанов Александр Алексеевич,капитан,1,29
Лебедев Роман Александрович,полковник,5,38
Петров Виктор Алексеевич,рядовой,11,28
Никитин Егор Андреевич,лейтенант,9,28
Зайцев Виктор Юрьевич,сержант,12,39
Васильев Павел Ильич,майор,8,36
Фёдоров Илья Викторович,прапорщик,1,22
Макаров Алексей Павлович,капитан,5,57
Петров Степан Иванович,лейтенант,5,30
Кузнецов Олег Александрович,лейтенант,6,57
Соколов Сергей Андреевич,прапорщик,9,33
Никитин Степан Алексеевич,лейтенант,10,21
Кочергин Олег Романович,полковник,5,39
Лебедев Илья Михайлович,майор,9,39
Михайлов Сергей Ильич,полковник,3,32
Алексеев Роман Максимович,лейтенант,3,41
Попов Илья Дмитриевич,майор,11,53
Сидоров Константин Викторович,сержант,11,30
Андреев Олег Михайлович,капитан,5,39
Кузнецов Александр Михайлович,прапорщик,3,35
Кузнецов Олег Дмитриевич,прапорщик,3,44
Орлов Денис Ильич,капитан,11,50
Степанов Александр Викторович,полковник,7,25
Соколов Сергей Юрьевич,майор,7,32
Орлов Виктор Романович,прапорщик,12,20
Иванов Алексей Андреевич,рядовой,12,28
Борисов Юрий Олегович,полковник,8,53
Павлов Егор Иванович,рядовой,3,48
Макаров Александр Романович,лейтенант,1,28
Семёнов Артём Александрович,полковник,11,32
Егоров Алексей Дмитриевич,рядовой,1,60
Петров Артём Александрович,полковник,2,25
Петров Степан Дмитриевич,рядовой,10,29
Зайцев Степан Алексеевич,рядовой,1,30
Соловьёв Степан Юрьевич,капитан,2,39
Смирнов Михаил Сергеевич,лейтенант,9,55
Зайцев Алексей Олегович,прапорщик,5,21
Захаров Максим Павлович,сержант,12,36
Соловьёв Андрей Иванович,майор,6,41
Яковлев Илья Юрьевич,рядовой,10,48
Козлов Максим Романович,майор,5,28
Попов Юрий Дмитриевич,прапорщик,9,60
Васильев Андрей Кириллович,лейтенант,2,41
Яковлев Евгений Юрьевич,прапорщик,5,34
Захаров Константин Павлович,сержант,3,34
Соловьёв Андрей Никитич,лейтенант,7,21
Новиков Денис Алексеевич,капитан,5,50
Михайлов Андрей Алексеевич,рядовой,10,19
Иванов Сергей Никитич,сержант,2,20
Сидоров Егор Дмитриевич,капитан,8,19
Макаров Егор Викторович,майор,1,34
Макаров Илья Александрович,сержант,5,24
Борисов Константин Ильич,прапорщик,1,50
Андреев Александр Иванович,прапорщик,3,31
Соколов Матвей Юрьевич,прапорщик,2,40
Смирнов Степан Сергеевич,полковник,4,34
Попов Виктор Сергеевич,прапорщик,2,60
Михайлов Иван Кириллович,капитан,12,54
Иванов Никита Кириллович,лейтенант,10,59
Андреев Олег Сергеевич,майор,6,60
Борисов Никита Юрьевич,сержант,9,48
Кочергин Степан Никитич,майор,2,51
Никитин Сергей Олегович,сержант,12,53
Попов Роман Сергеевич,полковник,12,30
Соловьёв Роман Андреевич,прапорщик,4,58
Новиков Виктор Сергеевич,капитан,2,47
Орлов Олег Ильич,майор,10,38
Козлов Илья Андреевич,капитан,6,37
Михайлов Александр Романович,майор,6,35
Никитин Олег Павлович,сержант,11,26
Сидоров Степан Алексеевич,лейтенант,1,18
Соловьёв Роман Андреевич,лейтенант,9,44
Смирнов Дмитрий Никитич,прапорщик,8,44
Петров Олег Юрьевич,лейтенант,10,50
Зайцев Павел Павлович,майор,3,51
Алексеев Денис Никитич,сержант,4,30
Зайцев Юрий Романович,полковник,3,38
Никитин Степан Дмитриевич,прапорщик,10,59
Кочергин Юрий Алексеевич,прапорщик,3,40
Макаров Никита Александрович,полковник,4,25
Захаров Никита Кириллович,капитан,12,39
Захаров Артём Максимович,майор,4,22
Васильев Матвей Андреевич,рядовой,5,50
Фёдоров Виктор Юрьевич,прапорщик,2,46
Михайлов Илья Максимович,капитан,3,58
Алексеев Андрей Максимович,капитан,8,33
Смирнов Михаил Иванович,лейтенант,3,45
Николаев Матвей Никитич,сержант,6,50
Орлов Егор Павлович,рядовой,2,54
Орлов Кирилл Павлович,майор,2,25
Алексеев Александр Сергеевич,полковник,1,49
Новиков Виктор Романович,сержант,6,37
Николаев Степан Павлович,рядовой,11,39
Петров Евгений Иванович,прапорщик,2,23
Петров Олег Александрович,полковник,4,18
Кочергин Виктор Сергеевич,прапорщик,5,48
Сидоров Дмитрий Романович,лейтенант,9,47
Петров Илья Викторович,рядовой,4,25
Сидоров Павел Никитич,майор,3,47
Сидоров Дмитрий Дмитриевич,сержант,7,42
Алексеев Александр Олегович,сержант,3,53
Андреев Денис Максимович,полковник,6,55
Михайлов Юрий Романович,лейтенант,12,21
Кочергин Павел Романович,прапорщик,11,55
Козлов Сергей Романович,сержант,5,29
Семёнов Юрий Романович,майор,1,56
Иванов Сергей Павлович,полковник,11,24
Фёдоров Артём Павлович,прапорщик,5,32
Никитин Максим Павлович,сержант,4,18
Иванов Илья Александрович,рядовой,5,40
Никитин Олег Алексеевич,полковник,1,51
Никитин Алексей Ильич,прапорщик,1,57
Кочергин Евгений Кириллович,рядовой,2,36
Козлов Роман Ильич,майор,9,44
Семёнов Егор Михайлович,полковник,5,35
Сидоров Виктор Андреевич,рядовой,10,22
Семёнов Дмитрий Павлович,сержант,3,58
Смирнов Денис Никитич,сержант,7,18
Васильев Андрей Александрович,рядовой,12,31
Орлов Павел Александрович,сержант,10,25
Фёдоров Михаил Андреевич,прапорщик,10,37
Андреев Андрей Кириллович,полковник,10,53
Смирнов Сергей Андреевич,рядовой,1,39
Козлов Денис Александрович,рядовой,3,34
Орлов Кирилл Андреевич,майор,4,43
Иванов Юрий Андреевич,прапорщик,7,49
Соколов Алексей Алексеевич,капитан,2,46
Смирнов Алексей Кириллович,майор,3,21
Борисов Константин Романович,полковник,6,37
Иванов Константин Ильич,прапорщик,4,42
Андреев Евгений Олегович,капитан,2,35
Павлов Дмитрий Ильич,рядовой,7,44
Морозов Роман Ильич,рядовой,12,19
Макаров Олег Дмитриевич,сержант,9,48
Фёдоров Олег Романович,лейтенант,8,42
Борисов Максим Кириллович,прапорщик,3,53
Кузнецов Илья Ильич,прапорщик,5,33
Зайцев Александр Михайлович,лейтенант,2,37
Попов Денис Андреевич,майор,1,40
Сидоров Артём Иванович,прапорщик,2,36
Козлов Сергей Олегович,рядовой,11,23
Сидоров Андрей Михайлович,сержант,6,44
Николаев Максим Павлович,полковник,3,33
Никитин Андрей Павлович,майор,9,44
Кузнецов Матвей Максимович,полковник,4,47
Семёнов Андрей Юрьевич,лейтенант,11,56
Иванов Матвей Иванович,прапорщик,10,18
Соловьёв Евгений Никитич,майор,9,31
Смирнов Александр Ильич,полковник,5,37
Алексеев Константин Михайлович,сержант,1,46
Новиков Константин Алексеевич,рядовой,10,48
Никитин Олег Павлович,капитан,2,27
Лебедев Евгений Александрович,полковник,2,59
Попов Андрей Павлович,капитан,10,40
Сидоров Константин Дмитриевич,полковник,7,28
Степанов Михаил Никитич,сержант,1,41
Попов Александр Ильич,рядовой,7,39
Борисов Денис Сергеевич,полковник,3,53
Семёнов Матвей Ильич,сержант,11,36
Егоров Александр Александрович,рядовой,4,45
