fullName,rank,companyNumber,age
Борисов Кирилл Алексеевич,капитан,4,32
Андреев Артём Никитич,прапорщик,3,28
Кузнецов Денис Михайлович,полковник,6,58
Семёнов Артём Иванович,сержант,11,27
Макаров Максим Михайлович,сержант,7,45
Павлов Александр Александрович,рядовой,7,38
Павлов Егор Александрович,майор,3,32
Сидоров Сергей Дмитриевич,капитан,10,59
Козлов Матвей Юрьевич,сержант,9,48
Макаров Олег Павлович,сержант,6,46
Кочергин Илья Сергеевич,лейтенант,1,53
Егоров Максим Андреевич,лейтенант,10,52
Козлов Виктор Никитич,сержант,1,36
Орлов Константин Александрович,сержант,2,38
Егоров Андрей Андреевич,полковник,6,56
Никитин Алексей Александрович,капитан,10,29
Козлов Павел Павлович,полковник,4,26
Яковлев Александр Дмитриевич,сержант,9,23
Попов Илья Юрьевич,рядовой,3,48
Михайлов Максим Олегович,лейтенант,10,39
Васильев Олег Романович,сержант,2,21
Яковлев Денис Романович,прапорщик,12,57
Соловьёв Егор Андреевич,рядовой,2,59
Васильев Павел Александрович,лейтенант,8,48
Макаров Максим Михайлович,рядовой,9,19
Семёнов Иван Максимович,сержант,10,39
Борисов Иван Юрьевич,капитан,8,24
Соловьёв Константин Павлович,сержант,3,24
Морозов Никита Никитич,лейтенант,3,28
Соловьёв Иван Ильич,капитан,4,53
Захаров Михаил Кириллович,майор,1,32
Лебедев Иван Олегович,майор,1,60
Захаров Денис Михайлович,полковник,11,60
Иванов Константин Олегович,сержант,5,48
Смирнов Егор Максимович,рядовой,7,47
Кузнецов Алексей Олегович,сержант,11,47
Зайцев Кирилл Викторович,полковник,10,25
Андреев Виктор Павлович,капитан,11,38
Соколов Кирилл Павлович,лейтенант,2,36
Борисов Дмитрий Дмитриевич,прапорщик,3,52
Смирнов Матвей Юрьевич,капитан,12,59
Степанов Олег Максимович,лейтенант,2,33
Алексеев Юрий Олегович,полковник,5,26
Зайцев Кирилл Александрович,полковник,12,22
Соколов Евгений Никитич,сержант,7,24
Орлов Иван Павлович,полковник,3,42
Козлов Никита Павлович,капитан,12,22
Кочергин Алексей Дмитриевич,сержант,6,19
Попов Павел Иванович,рядовой,10,30
Кочергин Алексей Юрьевич,прапорщик,10,43
Семёнов Константин Кириллович,лейтенант,6,29
Кузнецов Олег Павлович,капитан,5,50
Никитин Илья Иванович,полковник,4,55
Андреев Роман Андреевич,лейтенант,11,29
Борисов Андрей Алексеевич,рядовой,7,46
Борисов Роман Викторович,рядовой,10,41
Новиков Константин Алексеевич,полковник,8,36
Яковлев Евгений Александрович,капитан,5,47
Семёнов Денис Кириллович,рядовой,8,47
Васильев Виктор Михайлович,майор,1,40
Попов Михаил Михайлович,сержант,5,24
Сидоров Андрей Александрович,полковник,8,41
Фёдоров Олег Ильич,рядовой,3,25
Николаев Константин Ильич,майор,3,49
Павлов Егор Олегович,рядовой,2,44
Попов Артём Михайлович,полковник,4,48
Новиков Артём Андреевич,лейтенант,6,54
Семёнов Артём Павлович,сержант,8,30
Васильев Павел Викторович,капитан,8,21
Никитин Юрий Александрович,капитан,12,48
Козлов Максим Максимович,сержант,5,22
Козлов Иван Никитич,полковник,12,24
Никитин Максим Андреевич,прапорщик,3,55
Семёнов Михаил Павлович,капитан,8,37
Егоров Юрий Кириллович,полковник,11,34
Козлов Кирилл Кириллович,прапорщик,2,45
Кочергин Виктор Кириллович,рядовой,12,55
Макаров Юрий Юрьевич,рядовой,8,50
Зайцев Илья Александрович,прапорщик,9,44
Козлов Евгений Никитич,рядовой,5,51
Захаров Артём Дмитриевич,капитан,6,33
Николаев Кирилл Сергеевич,сержант,6,49
Петров Павел Иванович,капитан,6,35
Орлов Иван Никитич,сержант,10,20
Егоров Егор Андреевич,лейтенант,9,28
Петров Михаил Викторович,рядовой,2,24
Кочергин Сергей Иванович,полковник,7,32
Козлов Иван Олегович,прапорщик,10,51
Николаев Михаил Ильич,рядовой,4,52
Андреев Евгений Иванович,капитан,2,56
Фёдоров Андрей Дмитриевич,капитан,9,31
Семёнов Максим Кириллович,прапорщик,11,33
Борисов Дмитрий Максимович,сержант,8,40
Андреев Матвей Максимович,полковник,7,27
Захаров Матвей Иванович,майор,12,51
Егоров Евгений Романович,лейтенант,7,37
Захаров Евгений Юрьевич,сержант,11,49
Орлов Виктор Олегович,капитан,12,43
Николаев Евгений Ильич,лейтенант,4,18
Смирнов Денис Максимович,капитан,9,19
Кочергин Михаил Олегович,майор,4,36
Морозов Илья Максимович,рядовой,2,25
Попов Дмитрий Павлович,майор,5,55
Фёдоров Матвей Кириллович,майор,11,32
Петров Юрий Павлович,полковник,12,51
Макаров Сергей Олегович,полковник,10,51
Попов Денис Викторович,капитан,8,47
Макаров Матвей Михайлович,майор,6,50
Андреев Александр Павлович,майор,6,28
Фёдоров Никита Александрович,майор,3,53
Алексеев Михаил Михайлович,лейтенант,7,26
Степанов Виктор Максимович,рядовой,9,38
Васильев Максим Кириллович,прапорщик,1,27
Андреев Максим Иванович,полковник,8,42
Лебедев Дмитрий Юрьевич,рядовой,7,37
Морозов Александр Романович,лейтенант,4,27
Иванов Виктор Максимович,полковник,5,21
Соколов Степан Михайлович,рядовой,10,56
Кочергин Илья Никитич,майор,3,33
Кузнецов Илья Максимович,рядовой,4,60
Смирнов Виктор Михайлович,майор,10,32
Козлов Дмитрий Ильич,капитан,7,22
Степанов Илья Алексеевич,прапорщик,4,53
Соколов Максим Юрьевич,рядовой,5,26
Михайлов Кирилл Ильич,лейтенант,12,46
Павлов Артём Юрьевич,лейтенант,2,33
Сидоров Кирилл Иванович,полковник,3,21
Борисов Сергей Романович,майор,7,31
Никитин Евгений Сергеевич,капитан,6,41
Кочергин Кирилл Андреевич,лейтенант,2,37
Никитин Степан Романович,полковник,9,24
