fullName,rank,companyNumber,age
Егоров Артём Ильич,прапорщик,12,39
Козлов Александр Иванович,лейтенант,2,36
Яковлев Андрей Сергеевич,майор,6,58
Кочергин Степан Никитич,майор,4,22
Кузнецов Александр Никитич,прапорщик,5,44
Попов Александр Кириллович,сержант,9,56
Попов Матвей Викторович,лейтенант,6,59
Соловьёв Виктор Романович,майор,6,57
Иванов Александр Юрьевич,рядовой,3,50
Яковлев Роман Павлович,майор,12,32
Яковлев Павел Александрович,капитан,8,55
Егоров Александр Романович,сержант,3,56
Козлов Андрей Дмитриевич,майор,10,34
Михайлов Дмитрий Иванович,капитан,5,52
Павлов Алексей Викторович,лейтенант,5,27
Яковлев Павел Иванович,полковник,1,42
Попов Юрий Андреевич,лейтенант,1,24
Борисов Евгений Максимович,майор,11,51
Егоров Илья Сергеевич,капитан,6,35
Николаев Дмитрий Павлович,полковник,8,50
Соловьёв Евгений Максимович,капитан,1,30
Егоров Андрей Ильич,сержант,3,50
Зайцев Степан Сергеевич,рядовой,2,28
Степанов Михаил Олегович,прапорщик,6,39
Фёдоров Степан Сергеевич,прапорщик,7,18
Захаров Виктор Иванович,рядовой,12,28
Васильев Денис Павлович,рядовой,7,38
Новиков Виктор Иванович,прапорщик,2,50
Смирнов Юрий Кириллович,лейтенант,1,35
Лебедев Виктор Михайлович,лейтенант,1,36
Зайцев Евгений Никитич,рядовой,6,48
Сидоров Максим Ильич,полковник,1,39
Попов Кирилл Максимович,капитан,1,46
Борисов Виктор Дмитриевич,капитан,6,36
Иванов Андрей Никитич,лейтенант,9,28
Павлов Юрий Иванович,полковник,8,23
Новиков Павел Кириллович,прапорщик,11,60
Смирнов Евгений Андреевич,майор,9,32
Михайлов Олег Юрьевич,лейтенант,8,56
Соколов Андрей Иванович,прапорщик,11,36
Васильев Александр Иванович,сержант,1,32
Орлов Илья Викторович,майор,11,33
Макаров Андрей Олегович,рядовой,3,39
Алексеев Степан Романович,сержант,1,22
Захаров Сергей Павлович,сержант,2,59
Морозов Михаил Романович,лейтенант,2,22
Павлов Александр Дмитриевич,капитан,1,19
Новиков Константин Павлович,сержант,6,23
Попов Юрий Алексеевич,полковник,5,48
Попов Юрий Ильич,капитан,5,59
Орлов Михаил Александрович,рядовой,4,33
Егоров Денис Александрович,майор,1,48
Кочергин Матвей Никитич,майор,12,35
Фёдоров Константин Андреевич,лейтенант,6,35
Михайлов Константин Ильич,капитан,11,38
Орлов Александр Максимович,прапорщик,4,60
Макаров Илья Максимович,рядовой,7,60
Фёдоров Александр Олегович,рядовой,8,26
Кочергин Роман Александрович,лейтенант,2,58
Кузнецов Юрий Викторович,полковник,2,25
Иванов Евгений Александрович,прапорщик,6,44
Козлов Юрий Викторович,сержант,7,34
Кузнецов Константин Павлович,рядовой,7,46
Павлов Виктор Кириллович,прапорщик,9,42
Петров Олег Максимович,капитан,5,26
Степанов Андрей Иванович,полковник,8,28
Михайлов Илья Дмитриевич,сержант,5,53
Яковлев Константин Андреевич,лейтенант,11,49
Михайлов Павел Ильич,майор,2,34
Морозов Дмитрий Олегович,майор,12,30
Петров Роман Викторович,лейтенант,12,25
Егоров Максим Кириллович,капитан,4,21
Морозов Константин Юрьевич,майор,1,31
Смирнов Матвей Михайлович,майор,10,49
Соколов Андрей Никитич,капитан,11,53
Козлов Сергей Максимович,полковник,10,55
Семёнов Михаил Романович,лейтенант,5,56
Борисов Константин Викторович,рядовой,8,60
Егоров Егор Юрьевич,рядовой,5,32
Яковлев Кирилл Михайлович,полковник,8,29
Николаев Илья Ильич,лейтенант,7,44
Иванов Алексей Павлович,прапорщик,4,54
Морозов Илья Александрович,майор,9,35
