fullName,rank,companyNumber,age
Борисов Олег Павлович,майор,11,20
Кочергин Олег Викторович,сержант,5,49
Алексеев Денис Максимович,полковник,5,54
Козлов Виктор Олегович,сержант,3,53
Козлов Матвей Максимович,майор,1,32
Егоров Никита Алексеевич,прапорщик,3,48
Кочергин Алексей Андреевич,рядовой,6,40
Козлов Роман Кириллович,майор,8,36
Васильев Павел Олегович,сержант,10,56
Михайлов Константин Романович,капитан,5,18
Васильев Степан Иванович,прапорщик,12,36
Алексеев Матвей Олегович,полковник,11,59
Морозов Артём Максимович,лейтенант,1,50
Семёнов Артём Дмитриевич,рядовой,3,23
Иванов Виктор Андреевич,майор,8,31
Кочергин Виктор Павлович,сержант,11,28
Морозов Роман Викторович,сержант,12,29
Попов Артём Никитич,капитан,8,35
Козлов Артём Максимович,лейтенант,11,43
Иванов Сергей Сергеевич,рядовой,10,18
Новиков Степан Олегович,лейтенант,12,19
Макаров Иван Ильич,полковник,12,27
Алексеев Михаил Никитич,полковник,8,53
Борисов Павел Ильич,майор,8,50
Морозов Константин Иванович,майор,5,23
Семёнов Егор Дмитриевич,полковник,10,60
Иванов Константин Ильич,лейтенант,2,44
Новиков Юрий Иванович,майор,9,24
Иванов Михаил Иванович,полковник,8,33
Андреев Кирилл Олегович,лейтенант,10,37
Михайлов Денис Ильич,майор,4,52
Лебедев Степан Дмитриевич,майор,12,38
Кузнецов Евгений Александрович,майор,6,42
Алексеев Матвей Максимович,капитан,4,46
Павлов Михаил Викторович,лейтенант,2,55
Егоров Степан Кириллович,лейтенант,5,33
Зайцев Кирилл Иванович,рядовой,10,43
Егоров Никита Ильич,капитан,1,43
Попов Никита Дмитриевич,сержант,4,20
Егоров Павел Павлович,прапорщик,7,56
Николаев Алексей Михайлович,сержант,5,32
Морозов Кирилл Павлович,капитан,6,29
Смирнов Алексей Сергеевич,майор,6,42
Петров Илья Викторович,рядовой,1,51
Павлов Дмитрий Ильич,прапорщик,5,44
Степанов Михаил Павлович,лейтенант,1,37
Козлов Дмитрий Ильич,лейтенант,7,34
Лебедев Кирилл Викторович,лейтенант,12,55
Смирнов Виктор Максимович,лейтенант,2,29
Попов Сергей Романович,рядовой,4,54
Зайцев Виктор Павлович,майор,6,40
Павлов Егор Максимович,майор,10,58
Петров Дмитрий Никитич,рядовой,6,51
Степанов Илья Ильич,сержант,6,26
Соловьёв Степан Олегович,майор,12,60
Кочергин Александр Сергеевич,полковник,4,50
Фёдоров Никита Александрович,полковник,1,28
Козлов Никита Юрьевич,сержант,9,18
Смирнов Александр Максимович,сержант,5,40
Соловьёв Иван Сергеевич,капитан,2,41
Павлов Дмитрий Павлович,майор,11,23
Степанов Михаил Сергеевич,сержант,7,58
Захаров Матвей Дмитриевич,прапорщик,6,25
Козлов Сергей Кириллович,полковник,10,44
Павлов Иван Максимович,капитан,7,60
Семёнов Максим Юрьевич,рядовой,9,18
Николаев Михаил Андреевич,капитан,4,28
Никитин Степан Иванович,рядовой,8,24
Степанов Егор Максимович,сержант,10,32
Васильев Андрей Максимович,полковник,4,35
Козлов Матвей Алексеевич,сержант,1,54
Соловьёв Кирилл Дмитриевич,майор,1,31
Семёнов Виктор Максимович,лейтенант,8,41
Егоров Степан Иванович,лейтенант,3,46
Михайлов Степан Александрович,лейтенант,7,24
Сидоров Юрий Алексеевич,лейтенант,12,26
Макаров Дмитрий Кириллович,рядовой,7,55
Зайцев Матвей Максимович,лейтенант,6,49
Орлов Максим Алексеевич,рядовой,2,53
Алексеев Дмитрий Максимович,капитан,2,25
Орлов Андрей Кириллович,полковник,11,57
Соловьёв Константин Кириллович,сержант,1,29
Фёдоров Матвей Юрьевич,капитан,12,26
Петров Егор Андреевич,сержант,2,36
Зайцев Виктор Романович,капитан,7,53
Орлов Юрий Сергеевич,полковник,1,55
Андреев Роман Сергеевич,капитан,7,53
Петров Михаил Иванович,рядовой,6,28
Сидоров Максим Андреевич,полковник,1,31
Захаров Егор Александрович,капитан,2,43
Захаров Кирилл Сергеевич,майор,9,18
Михайлов Кирилл Олегович,полковник,1,52
Андреев Максим Юрьевич,рядовой,5,20
Захаров Степан Кириллович,прапорщик,7,54
Фёдоров Кирилл Михайлович,капитан,6,19
Зайцев Роман Александрович,капитан,11,39
Зайцев Евгений Дмитриевич,лейтенант,3,47
Михайлов Никита Павлович,лейтенант,10,53
Соколов Виктор Иванович,капитан,11,20
Семёнов Кирилл Андреевич,капитан,5,23
Новиков Андрей Александрович,прапорщик,10,40
Лебедев Олег Викторович,лейтенант,3,38
Соловьёв Артём Никитич,лейтенант,7,42
Степанов Максим Иванович,сержант,1,24
Кочергин Михаил Юрьевич,сержант,9,58
Кочергин Сергей Юрьевич,прапорщик,11,42
Борисов Евгений Романович,капитан,1,26
Захаров Виктор Павлович,сержант,10,46
Кочергин Максим Сергеевич,полковник,7,42
Кузнецов Степан Павлович,лейтенант,1,30
Новиков Константин Андреевич,прапорщик,7,53
Степанов Олег Олегович,лейтенант,11,20
Смирнов Роман Иванович,лейтенант,3,49
Макаров Денис Никитич,рядовой,3,22
Борисов Матвей Юрьевич,сержант,4,23
Андреев Андрей Романович,сержант,5,29
Васильев Никита Андреевич,прапорщик,12,42
Зайцев Дмитрий Александрович,капитан,6,51
Зайцев Константин Никитич,капитан,7,22
Лебедев Алексей Сергеевич,прапорщик,1,39
Никитин Андрей Александрович,майор,6,32
Фёдоров Артём Максимович,сержант,12,25
Егоров Кирилл Иванович,лейтенант,1,39
Степанов Константин Кириллович,прапорщик,11,27
