fullName,rank,companyNumber,age
Яковлев Андрей Алексеевич,майор,10,43
Сидоров Виктор Никитич,капитан,10,25
Кузнецов Егор Максимович,лейтенант,8,44
Степанов Никита Михайлович,прапорщик,8,48
Павлов Александр Олегович,полковник,3,26
Соколов Кирилл Юрьевич,капитан,5,22
Сидоров Виктор Ильич,майор,7,26
Андреев Максим Андреевич,рядовой,8,50
Алексеев Илья Сергеевич,прапорщик,7,56
Соколов Андрей Дмитриевич,прапорщик,3,57
Никитин Константин Дмитриевич,полковник,12,35
Николаев Дмитрий Ильич,лейтенант,2,51
Козлов Степан Романович,майор,4,22
Васильев Кирилл Романович,капитан,9,53
Лебедев Евгений Никитич,капитан,5,25
Новиков Иван Иванович,прапорщик,9,20
Орлов Алексей Михайлович,прапорщик,8,22
Борисов Олег Павлович,рядовой,12,47
Егоров Андрей Викторович,прапорщик,2,41
Макаров Егор Михайлович,капитан,7,60
Фёдоров Матвей Михайлович,прапорщик,10,40
Соловьёв Максим Олегович,лейтенант,12,56
Морозов Илья Михайлович,лейтенант,11,41
Петров Денис Дмитриевич,сержант,2,36
Михайлов Константин Романович,полковник,11,45
Алексеев Олег Ильич,полковник,3,57
Андреев Виктор Михайлович,капитан,3,42
Козлов Юрий Никитич,рядовой,8,22
Попов Денис Александрович,рядовой,6,42
Попов Роман Павлович,капитан,9,59
Алексеев Иван Александрович,полковник,6,43
Козлов Андрей Михайлович,рядовой,10,56
Кузнецов Никита Юрьевич,рядовой,11,53
Захаров Алексей Сергеевич,майор,12,57
Борисов Сергей Михайлович,капитан,3,41
Михайлов Сергей Юрьевич,майор,8,45
Макаров Михаил Кириллович,капитан,8,25
Павлов Егор Сергеевич,сержант,6,31
Николаев Роман Павлович,капитан,11,23
Петров Алексей Кириллович,сержант,4,36
Васильев Александр Кириллович,рядовой,2,28
Никитин Кирилл Романович,майор,11,45
Михайлов Андрей Никитич,лейтенант,1,38
Борисов Алексей Иванович,полковник,10,59
Кочергин Юрий Иванович,сержант,10,37
Соколов Михаил Ильич,прапорщик,11,46
Семёнов Роман Юрьевич,капитан,1,27
Попов Роман Викторович,майор,2,26
Попов Евгений Андреевич,сержант,9,31
Павлов Павел Викторович,прапорщик,3,43
Соколов Дмитрий Дмитриевич,сержант,7,27
Соколов Юрий Ильич,лейтенант,10,57
Андреев Степан Сергеевич,капитан,5,28
Соколов Павел Александрович,майор,4,59
Семёнов Юрий Дмитриевич,капитан,11,28
Кочергин Степан Кириллович,капитан,10,54
Смирнов Алексей Никитич,рядовой,10,48
Петров Максим Павлович,майор,10,46
Кузнецов Егор Кириллович,капитан,1,26
Васильев Илья Андреевич,сержант,7,41
Козлов Виктор Андреевич,прапорщик,11,36
Павлов Юрий Михайлович,рядовой,5,48
Степанов Виктор Андреевич,майор,12,41
Петров Сергей Максимович,капитан,10,18
Морозов Егор Романович,полковник,9,55
Зайцев Никита Ильич,прапорщик,12,30
Алексеев Юрий Михайлович,рядовой,10,36
Семёнов Константин Ильич,лейтенант,4,60
Морозов Андрей Андреевич,сержант,4,50
Соловьёв Олег Павлович,прапорщик,11,35
Павлов Денис Никитич,прапорщик,4,27
Захаров Алексей Алексеевич,прапорщик,12,53
Петров Матвей Алексеевич,лейтенант,11,33
Борисов Олег Павлович,капитан,8,24
Яковлев Дмитрий Максимович,майор,12,54
Петров Олег Кириллович,лейтенант,8,24
Семёнов Матвей Кириллович,сержант,4,56
Егоров Кирилл Сергеевич,капитан,12,33
Алексеев Максим Викторович,полковник,4,34
Михайлов Константин Дмитриевич,прапорщик,3,56
Новиков Павел Алексеевич,майор,7,57
Алексеев Роман Павлович,рядовой,12,54
Соколов Роман Викторович,прапорщик,10,24
Захаров Максим Максимович,полковник,7,48
Фёдоров Максим Ильич,сержант,11,25
Фёдоров Илья Олегович,рядовой,3,60
Иванов Евгений Дмитриевич,прапорщик,6,32
Сидоров Дмитрий Романович,сержант,10,34
Павлов Александр Никитич,сержант,12,21
Зайцев Егор Никитич,лейтенант,4,30
Соловьёв Александр Павлович,прапорщик,2,60
Михайлов Дмитрий Алексеевич,майор,2,24
Васильев Юрий Алексеевич,полковник,9,43
Смирнов Виктор Юрьевич,майор,1,25
Андреев Константин Романович,сержант,9,59
Соловьёв Матвей Александрович,лейтенант,11,60
Фёдоров Дмитрий Сергеевич,прапорщик,5,47
Морозов Максим Сергеевич,сержант,7,23
Макаров Денис Михайлович,рядовой,6,37
Соколов Артём Романович,полковник,8,55
Андреев Егор Алексеевич,сержант,8,20
Козлов Олег Дмитриевич,сержант,6,52
Соловьёв Артём Михайлович,лейтенант,10,53
Васильев Михаил Павлович,капитан,2,40
Лебедев Степан Дмитриевич,лейтенант,11,24
Кузнецов Иван Никитич,майор,2,48
Алексеев Роман Андреевич,лейтенант,12,38
Новиков Сергей Максимович,капитан,2,50
Орлов Матвей Алексеевич,полковник,11,60
Попов Виктор Никитич,сержант,5,19
Борисов Иван Кириллович,сержант,9,43
Егоров Андрей Никитич,майор,7,29
Иванов Александр Юрьевич,сержант,10,50
Николаев Денис Дмитриевич,капитан,7,24
Смирнов Илья Андреевич,капитан,9,43
Смирнов Дмитрий Юрьевич,лейтенант,6,44
Зайцев Егор Андреевич,лейтенант,11,53
Лебедев Сергей Кириллович,капитан,10,25
Яковлев Роман Никитич,полковник,1,31
Степанов Михаил Викторович,сержант,10,43
Захаров Артём Алексеевич,майор,2,21
Степанов Павел Сергеевич,полковник,8,21
Петров Матвей Алексеевич,лейтенант,4,59
Семёнов Андрей Никитич,рядовой,3,46
Яковлев Матвей Никитич,лейтенант,7,58
Степанов Максим Кириллович,лейтенант,7,54
Степанов Евгений Дмитриевич,капитан,7,45
Яковлев Павел Сергеевич,прапорщик,8,19
Борисов Константин Кириллович,лейтенант,6,41
Михайлов Илья Никитич,рядовой,11,29
Попов Александр Ильич,прапорщик,8,57
Петров Алексей Александрович,лейтенант,4,33
Зайцев Денис Олегович,прапорщик,12,38
Зайцев Дмитрий Максимович,прапорщик,6,21
Яковлев Юрий Иванович,лейтенант,6,46
Попов Роман Никитич,прапорщик,6,58
Кузнецов Сергей Алексеевич,капитан,10,47
Орлов Михаил Юрьевич,капитан,10,51
Петров Юрий Юрьевич,майор,2,53
Захаров Роман Никитич,полковник,1,31
Иванов Кирилл Романович,лейтенант,9,29
Сидоров Артём Алексеевич,полковник,8,40
Андреев Артём Алексеевич,сержант,11,46
Фёдоров Егор Сергеевич,прапорщик,12,57
Иванов Егор Михайлович,прапорщик,10,59
Никитин Егор Алексеевич,рядовой,9,26
Петров Роман Максимович,капитан,5,53
Васильев Алексей Юрьевич,сержант,1,60
Павлов Александр Олегович,полковник,10,45
Борисов Михаил Сергеевич,лейтенант,7,32
