fullName,rank,companyNumber,age
Смирнов Иван Михайлович,рядовой,1,22
Сидоров Павел Михайлович,полковник,8,19
Борисов Денис Андреевич,майор,11,18
Яковлев Дмитрий Павлович,прапорщик,3,39
Борисов Роман Александрович,капитан,12,49
Семёнов Егор Павлович,полковник,12,22
Павлов Илья Александрович,лейтенант,12,48
Смирнов Павел Иванович,прапорщик,11,37
Кочергин Дмитрий Максимович,прапорщик,9,39
Сидоров Иван Никитич,майор,4,29
Павлов Дмитрий Павлович,майор,4,37
Андреев Роман Сергеевич,майор,12,40
Семёнов Максим Викторович,майор,4,26
Петров Артём Александрович,майор,10,33
Семёнов Роман Максимович,полковник,9,59
Новиков Денис Викторович,рядовой,1,39
Петров Никита Дмитриевич,лейтенант,2,31
Захаров Олег Викторович,майор,9,27
Макаров Павел Кириллович,рядовой,1,27
Семёнов Олег Александрович,лейтенант,10,20
Соколов Юрий Андреевич,рядовой,3,58
Петров Михаил Сергеевич,лейтенант,10,28
Зайцев Павел Максимович,полковник,2,25
Семёнов Константин Кириллович,рядовой,4,45
Фёдоров Виктор Павлович,прапорщик,2,54
Павлов Андрей Романович,полковник,4,20
Козлов Алексей Романович,рядовой,2,35
Кузнецов Егор Алексеевич,майор,6,53
Попов Иван Кириллович,капитан,1,26
Смирнов Олег Павлович,полковник,3,19
Борисов Денис Максимович,рядовой,1,29
Яковлев Максим Никитич,лейтенант,12,48
Андреев Андрей Ильич,сержант,11,35
Егоров Иван Олегович,сержант,3,57
Андреев Дмитрий Алексеевич,майор,8,57
Сидоров Олег Никитич,прапорщик,7,18
Павлов Илья Ильич,рядовой,9,24
Степанов Матвей Кириллович,лейтенант,11,60
Васильев Кирилл Дмитриевич,сержант,2,27
Орлов Денис Юрьевич,сержант,3,60
Яковлев Дмитрий Дмитриевич,майор,6,36
Васильев Егор Михайлович,прапорщик,10,47
Петров Сергей Дмитриевич,капитан,3,28
Захаров Александр Юрьевич,капитан,2,22
Борисов Илья Викторович,капитан,10,38
Алексеев Артём Романович,сержант,2,38
Соколов Сергей Кириллович,майор,7,30
Кочергин Илья Максимович,лейтенант,10,49
Петров Егор Андреевич,сержант,10,47
Попов Роман Иванович,сержант,8,30
Николаев Матвей Михайлович,сержант,6,26
Петров Юрий Дмитриевич,прапорщик,3,25
Соловьёв Иван Викторович,лейтенант,3,39
Соколов Михаил Алексеевич,полковник,11,57
Борисов Алексей Кириллович,рядовой,7,51
Семёнов Артём Юрьевич,полковник,8,35
Иванов Егор Кириллович,сержант,6,45
Козлов Илья Андреевич,капитан,1,44
Петров Дмитрий Юрьевич,майор,9,20
Алексеев Евгений Павлович,лейтенант,12,24
Лебедев Денис Кириллович,рядовой,9,18
Андреев Егор Ильич,сержант,6,36
Соколов Олег Максимович,рядовой,8,60
Новиков Алексей Викторович,полковник,10,55
Иванов Иван Викторович,полковник,3,43
Попов Матвей Викторович,майор,11,18
Соловьёв Олег Максимович,лейтенант,12,39
Егоров Дмитрий Никитич,лейтенант,5,57
Павлов Павел Ильич,полковник,11,23
Степанов Никита Дмитриевич,капитан,11,41
Борисов Дмитрий Сергеевич,лейтенант,6,47
Степанов Дмитрий Иванович,прапорщик,3,59
Павлов Юрий Максимович,капитан,12,31
Кузнецов Никита Кириллович,капитан,2,59
