fullName,rank,companyNumber,age
Петров Егор Романович,сержант,6,47
Семёнов Андрей Павлович,прапорщик,8,29
Петров Илья Алексеевич,прапорщик,5,56
Егоров Степан Иванович,прапорщик,8,60
Зайцев Константин Никитич,прапорщик,11,35
Иванов Иван Дмитриевич,прапорщик,5,19
Соколов Сергей Михайлович,прапорщик,10,57
Егоров Юрий Кириллович,лейтенант,6,37
Семёнов Илья Иванович,рядовой,3,22
Козлов Дмитрий Никитич,сержант,7,34
Алексеев Андрей Кириллович,полковник,8,51
Козлов Илья Кириллович,полковник,6,18
Орлов Егор Юрьевич,полковник,9,56
Орлов Никита Алексеевич,лейтенант,6,30
Павлов Дмитрий Иванович,полковник,12,55
Иванов Егор Викторович,прапорщик,6,27
Лебедев Александр Алексеевич,рядовой,2,37
Михайлов Степан Михайлович,сержант,6,53
Макаров Степан Иванович,сержант,12,51
Макаров Олег Кириллович,рядовой,5,52
Павлов Сергей Александрович,рядовой,8,25
Морозов Алексей Олегович,лейтенант,4,29
Кузнецов Константин Никитич,капитан,2,58
Попов Михаил Александрович,лейтенант,8,52
Павлов Дмитрий Романович,сержант,1,57
Макаров Алексей Кириллович,капитан,8,33
Зайцев Максим Максимович,майор,2,37
Соколов Денис Максимович,капитан,10,56
Семёнов Олег Сергеевич,сержант,5,34
Михайлов Кирилл Олегович,прапорщик,8,26
Михайлов Иван Юрьевич,прапорщик,9,18
Смирнов Андрей Алексеевич,лейтенант,3,60
Лебедев Артём Юрьевич,полковник,5,43
Смирнов Роман Михайлович,полковник,2,37
Андреев Илья Викторович,прапорщик,6,22
Иванов Артём Александрович,капитан,1,56
Кузнецов Степан Михайлович,прапорщик,3,23
Иванов Юрий Алексеевич,прапорщик,4,27
Яковлев Сергей Никитич,капитан,5,42
Степанов Олег Сергеевич,рядовой,10,46
Кочергин Андрей Ильич,капитан,1,50
Яковлев Александр Ильич,сержант,1,25
Павлов Михаил Андреевич,капитан,5,48
Козлов Матвей Иванович,рядовой,3,37
Кузнецов Степан Сергеевич,полковник,11,53
Николаев Дмитрий Ильич,рядовой,12,32
Борисов Денис Алексеевич,полковник,11,32
Николаев Степан Иванович,рядовой,9,52
Захаров Михаил Ильич,полковник,1,57
Смирнов Дмитрий Юрьевич,прапорщик,8,31
Лебедев Алексей Юрьевич,майор,10,36
Попов Юрий Алексеевич,капитан,2,36
Сидоров Степан Олегович,майор,9,26
Павлов Степан Ильич,майор,3,31
Козлов Сергей Алексеевич,рядовой,1,21
Алексеев Михаил Алексеевич,сержант,11,42
Кочергин Олег Михайлович,прапорщик,2,49
Степанов Артём Олегович,полковник,11,57
Новиков Никита Олегович,майор,4,36
Яковлев Кирилл Александрович,рядовой,6,49
Фёдоров Александр Александрович,капитан,5,18
Соловьёв Алексей Алексеевич,прапорщик,8,60
Лебедев Андрей Максимович,сержант,2,41
Борисов Максим Александрович,лейтенант,4,46
Фёдоров Кирилл Кириллович,лейтенант,11,59
Сидоров Олег Дмитриевич,лейтенант,9,41
Кузнецов Егор Ильич,прапорщик,11,60
Новиков Никита Александрович,полковник,5,55
Макаров Матвей Максимович,капитан,9,40
Новиков Михаил Андреевич,капитан,11,29
Сидоров Павел Иванович,сержант,2,26
Морозов Михаил Сергеевич,рядовой,10,18
Кочергин Никита Романович,сержант,10,31
Морозов Кирилл Олегович,полковник,8,22
Фёдоров Денис Кириллович,полковник,2,44
Кузнецов Павел Романович,рядовой,5,48
Лебедев Илья Алексеевич,полковник,9,26
Смирнов Сергей Иванович,прапорщик,12,59
Орлов Максим Кириллович,рядовой,7,37
Смирнов Степан Михайлович,рядовой,9,57
Яковлев Константин Викторович,сержант,7,50
Сидоров Олег Юрьевич,майор,5,46
Новиков Андрей Иванович,капитан,7,20
Попов Роман Олегович,лейтенант,1,19
Егоров Илья Иванович,сержант,5,18
Никитин Евгений Никитич,рядовой,9,56
Павлов Юрий Романович,полковник,2,21
Соловьёв Никита Андреевич,сержант,8,39
Кочергин Виктор Александрович,капитан,12,42
Лебедев Александр Романович,рядовой,11,33
Иванов Кирилл Сергеевич,прапорщик,11,51
Николаев Константин Викторович,сержант,7,23
Семёнов Алексей Михайлович,прапорщик,12,23
Фёдоров Никита Андреевич,полковник,2,55
Петров Юрий Александрович,полковник,4,48
Петров Егор Иванович,сержант,8,35
Сидоров Александр Александрович,рядовой,9,59
Орлов Дмитрий Михайлович,майор,10,53
Васильев Александр Юрьевич,полковник,8,48
Яковлев Юрий Романович,капитан,2,21
Андреев Роман Дмитриевич,рядовой,11,34
Захаров Сергей Юрьевич,полковник,1,56
Макаров Илья Андреевич,полковник,1,24
Кочергин Юрий Максимович,рядовой,8,36
Андреев Александр Павлович,рядовой,2,21
Козлов Роман Алексеевич,лейтенант,6,41
Орлов Алексей Сергеевич,прапорщик,4,26
Павлов Максим Ильич,капитан,2,38
Попов Матвей Павлович,прапорщик,11,48
Михайлов Дмитрий Павлович,майор,10,44
Николаев Юрий Сергеевич,полковник,4,52
Иванов Сергей Юрьевич,прапорщик,9,39
Егоров Максим Александрович,лейтенант,3,25
Михайлов Михаил Андреевич,полковник,1,34
Орлов Виктор Александрович,лейтенант,9,54
Павлов Сергей Кириллович,майор,1,54
Попов Артём Юрьевич,полковник,3,54
Васильев Иван Павлович,капитан,10,53
Козлов Никита Олегович,сержант,8,26
Васильев Степан Никитич,лейтенант,8,43
Кочергин Евгений Кириллович,майор,6,48
Кузнецов Максим Андреевич,рядовой,12,56
Кочергин Виктор Никитич,лейтенант,2,41
Орлов Юрий Юрьевич,капитан,8,24
Попов Сергей Иванович,полковник,5,18
Попов Александр Михайлович,капитан,10,26
Васильев Роман Кириллович,рядовой,10,44
Петров Денис Ильич,полковник,8,24
Зайцев Максим Никитич,рядовой,7,55
Николаев Юрий Ильич,полковник,4,25
Морозов Иван Иванович,рядовой,2,35
Семёнов Максим Дмитриевич,сержант,8,44
Егоров Сергей Никитич,лейтенант,5,45
Попов Кирилл Олегович,рядовой,2,46
Кузнецов Дмитрий Алексеевич,прапорщик,7,50
Морозов Роман Викторович,майор,9,38
Кочергин Евгений Максимович,прапорщик,6,37
Макаров Павел Сергеевич,лейтенант,8,35
Иванов Олег Сергеевич,лейтенант,8,29
Кочергин Константин Сергеевич,полковник,11,35
