fullName,rank,companyNumber,age
Васильев Евгений Михайлович,капитан,1,49
Фёдоров Алексей Дмитриевич,майор,4,37
Михайлов Иван Олегович,прапорщик,1,35
Макаров Виктор Викторович,майор,2,39
Павлов Дмитрий Андреевич,полковник,10,18
Макаров Павел Александрович,прапорщик,7,30
Борисов Денис Павлович,лейтенант,1,35
Андреев Роман Романович,прапорщик,9,45
Алексеев Юрий Романович,сержант,6,34
Павлов Артём Юрьевич,прапорщик,5,23
Яковлев Иван Максимович,полковник,11,38
Соловьёв Евгений Сергеевич,рядовой,3,24
Соколов Максим Алексеевич,прапорщик,2,27
Козлов Илья Максимович,полковник,2,18
Макаров Александр Романович,полковник,10,22
Кузнецов Павел Викторович,майор,6,60
Смирнов Константин Сергеевич,рядовой,12,26
Васильев Максим Алексеевич,рядовой,12,23
Иванов Егор Кириллович,сержант,1,23
Кочергин Никита Ильич,лейтенант,4,49
Степанов Юрий Алексеевич,лейтенант,5,55
Соловьёв Дмитрий Викторович,сержант,9,18
Сидоров Алексей Ильич,прапорщик,3,52
Козлов Артём Сергеевич,майор,2,30
Попов Никита Кириллович,сержант,7,58
Зайцев Павел Никитич,капитан,7,50
Николаев Михаил Ильич,лейтенант,5,40
Макаров Илья Александрович,майор,11,34
Новиков Алексей Максимович,рядовой,2,49
Морозов Дмитрий Олегович,рядовой,11,46
Иванов Виктор Максимович,прапорщик,10,41
Андреев Виктор Максимович,капитан,5,38
Лебедев Матвей Юрьевич,прапорщик,8,37
Никитин Денис Романович,капитан,12,30
Соколов Павел Алексеевич,рядовой,12,40
Алексеев Иван Викторович,прапорщик,7,47
Соловьёв Иван Викторович,сержант,3,42
Алексеев Александр Андреевич,полковник,6,42
Соловьёв Олег Андреевич,лейтенант,6,18
Алексеев Виктор Алексеевич,сержант,10,29
Васильев Сергей Александрович,лейтенант,8,27
Михайлов Никита Ильич,рядовой,8,43
Попов Михаил Михайлович,сержант,4,49
Степанов Денис Олегович,лейтенант,3,49
Орлов Дмитрий Иванович,рядовой,2,38
Андреев Денис Никитич,сержант,4,51
Семёнов Артём Олегович,лейтенант,1,37
Николаев Алексей Романович,майор,5,57
Алексеев Константин Сергеевич,капитан,3,51
Новиков Никита Иванович,полковник,12,26
Морозов Павел Юрьевич,рядовой,1,46
Морозов Егор Кириллович,сержант,6,32
Яковлев Никита Юрьевич,полковник,5,53
Фёдоров Павел Романович,майор,4,26
Фёдоров Олег Кириллович,майор,10,57
