fullName,rank,companyNumber,age
Попов Матвей Кириллович,капитан,10,34
Лебедев Максим Юрьевич,полковник,9,43
Павлов Егор Максимович,рядовой,1,18
Морозов Кирилл Юрьевич,капитан,6,22
Егоров Егор Юрьевич,капитан,4,22
Яковлев Егор Сергеевич,рядовой,6,52
Фёдоров Степан Никитич,капитан,6,47
Николаев Евгений Никитич,майор,6,39
Иванов Матвей Сергеевич,рядовой,6,23
Михайлов Никита Юрьевич,лейтенант,9,21
Борисов Никита Дмитриевич,полковник,9,48
Борисов Андрей Максимович,полковник,4,42
Сидоров Андрей Ильич,сержант,6,30
Соловьёв Егор Юрьевич,майор,2,32
Соколов Павел Дмитриевич,капитан,9,51
Кочергин Никита Юрьевич,сержант,1,41
Иванов Никита Александрович,капитан,9,36
Попов Александр Никитич,рядовой,4,35
Петров Дмитрий Никитич,прапорщик,2,35
Сидоров Сергей Ильич,лейтенант,6,25
Борисов Виктор Олегович,сержант,2,25
Яковлев Кирилл Ильич,лейтенант,3,40
Петров Константин Дмитриевич,майор,1,56
Алексеев Денис Никитич,прапорщик,5,20
Соловьёв Роман Павлович,полковник,7,18
Семёнов Константин Алексеевич,майор,12,38
Зайцев Олег Андреевич,прапорщик,2,21
Соколов Степан Иванович,сержант,12,52
Морозов Матвей Алексеевич,рядовой,2,50
Степанов Илья Иванович,прапорщик,7,33
Никитин Степан Викторович,сержант,11,47
Попов Роман Викторович,полковник,7,33
Семёнов Максим Викторович,сержант,5,45
Сидоров Константин Дмитриевич,майор,3,58
Зайцев Егор Александрович,рядовой,11,23
Смирнов Дмитрий Кириллович,рядовой,5,23
Борисов Кирилл Александрович,прапорщик,2,20
Соколов Виктор Юрьевич,капитан,9,59
Сидоров Кирилл Олегович,сержант,6,27
Николаев Алексей Михайлович,лейтенант,5,31
Макаров Константин Алексеевич,капитан,3,24
Попов Павел Иванович,майор,8,36
Орлов Виктор Дмитриевич,лейтенант,1,55
Фёдоров Егор Романович,капитан,9,53
Орлов Кирилл Алексеевич,полковник,7,28
Степанов Евгений Павлович,рядовой,1,38
Николаев Денис Сергеевич,майор,3,23
Петров Степан Романович,прапорщик,4,44
Степанов Иван Ильич,майор,3,59
Яковлев Евгений Андреевич,капитан,12,46
Егоров Илья Кириллович,майор,6,52
Соловьёв Дмитрий Сергеевич,прапорщик,8,43
Макаров Сергей Кириллович,майор,4,53
Михайлов Александр Никитич,прапорщик,3,27
Петров Иван Андреевич,сержант,12,22
Смирнов Илья Ильич,майор,7,26
Соловьёв Кирилл Михайлович,полковник,2,34
Новиков Артём Александрович,рядовой,12,42
Лебедев Иван Андреевич,капитан,1,49
Никитин Никита Максимович,полковник,3,30
Соловьёв Павел Кириллович,прапорщик,11,47
