fullName,rank,companyNumber,age
Никитин Юрий Алексеевич,майор,6,46
Захаров Алексей Ильич,прапорщик,9,42
Алексеев Максим Никитич,прапорщик,8,32
Соловьёв Евгений Максимович,прапорщик,8,24
Лебедев Алексей Романович,капитан,5,57
Новиков Илья Андреевич,полковник,4,55
Павлов Павел Дмитриевич,капитан,6,46
Яковлев Андрей Романович,полковник,8,35
Егоров Андрей Андреевич,капитан,3,22
Егоров Олег Павлович,майор,11,51
Андреев Андрей Андреевич,капитан,4,25
Кузнецов Юрий Михайлович,сержант,12,56
Петров Сергей Романович,майор,9,30
Зайцев Степан Сергеевич,прапорщик,4,55
Васильев Михаил Олегович,лейтенант,2,60
Павлов Илья Максимович,капитан,5,48
Фёдоров Денис Юрьевич,полковник,9,60
Борисов Никита Максимович,сержант,2,22
Соколов Павел Никитич,рядовой,5,25
Сидоров Павел Юрьевич,майор,8,24
Кочергин Степан Дмитриевич,рядовой,7,37
Кузнецов Сергей Андреевич,рядовой,2,26
Михайлов Юрий Дмитриевич,прапорщик,6,19
Кочергин Дмитрий Максимович,майор,7,38
Алексеев Олег Максимович,сержант,8,21
Яковлев Матвей Никитич,рядовой,6,39
Новиков Олег Кириллович,полковник,10,55
Орлов Артём Алексеевич,прапорщик,6,43
Козлов Степан Михайлович,рядовой,6,19
Михайлов Егор Никитич,прапорщик,12,32
Фёдоров Виктор Викторович,сержант,11,58
Фёдоров Роман Олегович,майор,12,24
Кочергин Степан Романович,лейтенант,7,49
Иванов Евгений Андреевич,капитан,9,26
Васильев Александр Романович,рядовой,5,45
Васильев Роман Дмитриевич,полковник,6,53
Егоров Егор Романович,лейтенант,3,49
Кочергин Денис Александрович,капитан,2,38
Попов Юрий Максимович,рядовой,6,18
Семёнов Илья Андреевич,прапорщик,12,59
Козлов Иван Никитич,прапорщик,1,36
Морозов Андрей Павлович,прапорщик,9,21
Попов Павел Александрович,сержант,4,26
Никитин Роман Иванович,лейтенант,6,53
Михайлов Константин Викторович,рядовой,5,37
Михайлов Александр Кириллович,полковник,6,29
Степанов Никита Викторович,полковник,8,35
Макаров Никита Юрьевич,рядовой,9,41
Васильев Артём Дмитриевич,рядовой,9,28
Павлов Матвей Романович,капитан,7,50
Козлов Константин Иванович,капитан,9,34
Семёнов Алексей Ильич,рядовой,1,54
Никитин Виктор Павлович,майор,12,48
Макаров Егор Олегович,капитан,2,21
Кузнецов Денис Михайлович,прапорщик,1,42
Морозов Александр Ильич,сержант,4,49
Морозов Максим Никитич,прапорщик,4,59
Зайцев Максим Кириллович,лейтенант,2,37
Новиков Алексей Павлович,капитан,5,18
Кузнецов Иван Олегович,капитан,2,27
Никитин Роман Михайлович,капитан,1,43
Алексеев Александр Кириллович,рядовой,12,49
Фёдоров Андрей Кириллович,майор,12,36
Попов Денис Юрьевич,полковник,8,33
Васильев Денис Андреевич,сержант,4,26
Фёдоров Максим Алексеевич,капитан,6,34
Соловьёв Матвей Иванович,сержант,2,51
Никитин Павел Андреевич,полковник,12,47
Попов Сергей Дмитриевич,лейтенант,3,31
Смирнов Константин Романович,полковник,10,36
Яковлев Павел Олегович,капитан,11,18
Степанов Олег Кириллович,рядовой,1,60
Попов Алексей Дмитриевич,майор,11,55
Никитин Юрий Юрьевич,полковник,10,34
