fullName,rank,companyNumber,age
Михайлов Александр Андреевич,майор,3,27
Кочергин Павел Михайлович,рядовой,12,58
Морозов Юрий Кириллович,майор,10,44
Андреев Иван Алексеевич,лейтенант,6,47
Егоров Михаил Михайлович,лейтенант,9,32
Новиков Олег Максимович,прапорщик,7,38
Соловьёв Максим Максимович,рядовой,12,33
Сидоров Алексей Дмитриевич,рядовой,12,36
Павлов Денис Александрович,лейтенант,11,50
Яковлев Андрей Юрьевич,лейтенант,9,52
Андреев Сергей Павлович,рядовой,10,30
Яковлев Александр Олегович,майор,9,40
Соколов Виктор Дмитриевич,капитан,8,28
Орлов Евгений Кириллович,сержант,2,41
Зайцев Андрей Иванович,рядовой,7,49
Кочергин Алексей Иванович,рядовой,6,33
Зайцев Степан Сергеевич,прапорщик,5,48
Новиков Кирилл Ильич,рядовой,12,58
Козлов Роман Ильич,прапорщик,11,50
Зайцев Дмитрий Викторович,капитан,8,21
Морозов Александр Викторович,прапорщик,5,40
Смирнов Александр Иванович,майор,3,43
Морозов Александр Сергеевич,лейтенант,8,30
Сидоров Евгений Андреевич,лейтенант,2,49
Иванов Андрей Михайлович,сержант,8,43
Морозов Михаил Иванович,лейтенант,3,52
Захаров Кирилл Сергеевич,лейтенант,11,46
Попов Андрей Иванович,майор,7,18
Морозов Юрий Ильич,рядовой,4,36
Петров Андрей Павлович,лейтенант,12,39
Борисов Дмитрий Алексеевич,майор,4,48
Орлов Кирилл Сергеевич,лейтенант,8,53
Семёнов Виктор Андреевич,прапорщик,7,50
Макаров Роман Андреевич,рядовой,2,19
Кузнецов Андрей Иванович,капитан,1,33
Петров Виктор Романович,лейтенант,10,18
Алексеев Денис Никитич,прапорщик,8,23
Никитин Егор Кириллович,капитан,3,50
Попов Илья Михайлович,полковник,2,34
Андреев Илья Олегович,сержант,8,24
Андреев Евгений Алексеевич,сержант,10,58
Николаев Андрей Кириллович,рядовой,3,43
Петров Кирилл Ильич,сержант,7,19
Степанов Артём Максимович,полковник,1,42
Алексеев Евгений Никитич,майор,11,32
Соколов Никита Олегович,лейтенант,1,50
Алексеев Олег Дмитриевич,прапорщик,2,35
Морозов Кирилл Иванович,майор,7,33
Фёдоров Дмитрий Алексеевич,рядовой,1,21
Орлов Никита Ильич,прапорщик,8,35
Яковлев Константин Сергеевич,лейтенант,3,34
Семёнов Матвей Романович,прапорщик,2,24
Орлов Александр Андреевич,прапорщик,6,41
Макаров Павел Иванович,сержант,11,35
Васильев Павел Павлович,рядовой,2,26
Николаев Константин Сергеевич,рядовой,10,59
Зайцев Артём Ильич,майор,8,24
Сидоров Степан Романович,прапорщик,12,48
Никитин Артём Андреевич,рядовой,3,30
Алексеев Степан Михайлович,полковник,9,40
Борисов Матвей Викторович,майор,12,25
Яковлев Егор Максимович,лейтенант,7,51
Яковлев Евгений Александрович,сержант,10,35
Андреев Андрей Никитич,рядовой,10,21
Захаров Юрий Ильич,майор,7,49
Орлов Степан Максимович,сержант,8,50
Кочергин Степан Павлович,лейтенант,10,35
Васильев Алексей Александрович,сержант,10,31
Козлов Юрий Александрович,полковник,9,47
Егоров Юрий Михайлович,прапорщик,4,36
Андреев Кирилл Сергеевич,сержант,4,20
Павлов Илья Никитич,рядовой,11,27
Борисов Кирилл Андреевич,прапорщик,1,59
Соколов Артём Сергеевич,рядовой,11,40
Николаев Константин Иванович,прапорщик,2,53
Михайлов Андрей Олегович,капитан,5,38
Петров Олег Александрович,полковник,6,32
Макаров Кирилл Алексеевич,прапорщик,1,52
Орлов Павел Сергеевич,майор,12,42
Николаев Кирилл Ильич,полковник,8,32
Фёдоров Кирилл Ильич,капитан,11,43
Кузнецов Иван Кириллович,майор,12,45
Морозов Андрей Юрьевич,рядовой,8,29
Лебедев Алексей Алексеевич,сержант,10,49
Макаров Алексей Никитич,рядовой,5,28
Борисов Алексей Павлович,майор,10,30
Сидоров Андрей Максимович,лейтенант,4,47
Яковлев Олег Павлович,рядовой,12,51
Кузнецов Александр Сергеевич,лейтенант,7,19
Смирнов Александр Дмитриевич,сержант,4,23
Михайлов Андрей Александрович,полковник,1,24
Павлов Никита Максимович,сержант,3,48
Никитин Павел Викторович,полковник,3,37
Фёдоров Денис Андреевич,сержант,1,52
Андреев Кирилл Сергеевич,рядовой,1,24
Павлов Михаил Сергеевич,капитан,7,27
Иванов Илья Александрович,сержант,7,42
Кузнецов Матвей Никитич,сержант,11,42
Орлов Юрий Сергеевич,лейтенант,3,25
Соколов Сергей Никитич,прапорщик,2,57
Фёдоров Сергей Иванович,рядовой,1,56
Кузнецов Алексей Олегович,капитан,6,56
Попов Виктор Олегович,сержант,11,37
Степанов Михаил Иванович,рядовой,5,49
Орлов Матвей Михайлович,полковник,12,22
Захаров Александр Андреевич,полковник,11,27
Фёдоров Андрей Павлович,лейтенант,12,48
Зайцев Максим Сергеевич,капитан,7,35
Кузнецов Максим Романович,сержант,3,42
Морозов Никита Юрьевич,лейтенант,8,44
Степанов Олег Романович,сержант,11,33
Кочергин Егор Юрьевич,капитан,9,49
Павлов Степан Кириллович,лейтенант,2,55
Андреев Егор Кириллович,майор,2,33
Морозов Александр Ильич,полковник,1,41
Павлов Денис Андреевич,рядовой,1,40
Морозов Андрей Никитич,лейтенант,3,53
Яковлев Егор Кириллович,сержант,4,21
Макаров Андрей Сергеевич,майор,12,27
Кочергин Александр Олегович,прапорщик,1,24
Орлов Павел Максимович,лейтенант,10,28
Иванов Андрей Иванович,сержант,2,33
Сидоров Александр Олегович,сержант,3,48
Макаров Андрей Никитич,лейтенант,7,39
Лебедев Олег Александрович,прапорщик,2,27
Петров Олег Дмитриевич,капитан,3,50
Попов Александр Павлович,полковник,7,47
Павлов Юрий Михайлович,капитан,9,37
Андреев Илья Олегович,сержант,5,23
Егоров Роман Андреевич,майор,4,43
Степанов Дмитрий Кириллович,лейтенант,3,53
Степанов Максим Викторович,лейтенант,6,59
Николаев Роман Павлович,сержант,1,41
Николаев Егор Ильич,прапорщик,2,24
Сидоров Матвей Романович,рядовой,4,36
Попов Степан Сергеевич,рядовой,4,56
Иванов Михаил Ильич,капитан,4,58
Яковлев Дмитрий Кириллович,прапорщик,2,54
Козлов Дмитрий Юрьевич,рядовой,1,38
Сидоров Михаил Александрович,прапорщик,5,43
Егоров Артём Романович,полковник,7,40
Кузнецов Юрий Сергеевич,прапорщик,7,50
Смирнов Евгений Андреевич,рядовой,10,42
Семёнов Павел Дмитриевич,прапорщик,3,27
Орлов Иван Максимович,майор,2,32
Борисов Артём Андреевич,полковник,12,28
Егоров Евгений Романович,лейтенант,3,39
Новиков Матвей Олегович,рядовой,12,42
Соколов Артём Максимович,сержант,10,58
Семёнов Сергей Александрович,сержант,5,53
Соловьёв Максим Юрьевич,рядовой,8,38
Попов Михаил Алексеевич,рядовой,5,54
Морозов Матвей Максимович,рядовой,3,47
Михайлов Денис Михайлович,полковник,8,59
Яковлев Андрей Сергеевич,капитан,8,20
Морозов Михаил Павлович,лейтенант,10,26
Лебедев Матвей Романович,прапорщик,2,44
Егоров Иван Михайлович,майор,1,57
Николаев Дмитрий Кириллович,майор,9,18
Кузнецов Сергей Никитич,лейтенант,3,54
Кочергин Максим Кириллович,лейтенант,8,60
Сидоров Матвей Викторович,лейтенант,11,52
