fullName,rank,companyNumber,age
Николаев Сергей Александрович,майор,5,33
Соколов Андрей Сергеевич,майор,12,52
Сидоров Павел Олегович,рядовой,1,23
Васильев Илья Александрович,капитан,4,59
Андреев Степан Олегович,сержант,8,55
Михайлов Александр Алексеевич,майор,7,39
Михайлов Андрей Ильич,полковник,6,24
Сидоров Роман Сергеевич,прапорщик,6,56
Михайлов Дмитрий Викторович,капитан,2,42
Сидоров Степан Никитич,полковник,11,57
Борисов Матвей Ильич,майор,2,20
Орлов Илья Никитич,рядовой,4,24
Кочергин Кирилл Викторович,майор,6,28
Морозов Матвей Ильич,майор,5,59
Сидоров Константин Алексеевич,капитан,12,33
Попов Иван Павлович,прапорщик,11,53
Соколов Виктор Романович,полковник,1,32
Зайцев Дмитрий Романович,лейтенант,5,22
Васильев Павел Романович,сержант,11,49
Кочергин Олег Викторович,сержант,5,26
Соколов Степан Михайлович,майор,10,45
Борисов Павел Павлович,прапорщик,4,26
Егоров Денис Максимович,полковник,1,25
Кузнецов Олег Алексеевич,полковник,11,45
Степанов Максим Павлович,лейтенант,10,47
Егоров Кирилл Александрович,майор,12,25
Орлов Степан Михайлович,полковник,11,39
Смирнов Михаил Олегович,сержант,8,18
Макаров Кирилл Алексеевич,капитан,2,58
Новиков Олег Ильич,сержант,6,28
Павлов Евгений Александрович,капитан,6,49
Иванов Сергей Иванович,полковник,5,33
Петров Илья Максимович,рядовой,12,49
Зайцев Максим Андреевич,сержант,11,48
Павлов Алексей Михайлович,капитан,10,45
Васильев Степан Ильич,майор,5,43
Орлов Олег Иванович,лейтенант,9,46
Смирнов Илья Кириллович,рядовой,6,19
Козлов Степан Кириллович,капитан,4,18
Сидоров Юрий Дмитриевич,сержант,2,20
Соловьёв Никита Максимович,капитан,4,35
Орлов Денис Ильич,капитан,3,54
Козлов Денис Кириллович,полковник,8,44
Васильев Сергей Сергеевич,майор,7,40
Алексеев Егор Викторович,полковник,12,21
Орлов Олег Сергеевич,рядовой,7,39
Захаров Сергей Кириллович,сержант,4,52
Лебедев Андрей Олегович,сержант,5,47
Соколов Максим Викторович,полковник,9,24
Петров Олег Александрович,рядовой,4,28
Алексеев Денис Юрьевич,сержант,7,21
Попов Роман Александрович,лейтенант,5,47
Новиков Егор Юрьевич,сержант,4,36
Васильев Дмитрий Дмитриевич,майор,6,21
Петров Павел Юрьевич,капитан,9,28
Петров Евгений Максимович,полковник,3,22
Степанов Максим Кириллович,лейтенант,2,54
Соколов Павел Дмитриевич,капитан,2,44
Орлов Павел Романович,прапорщик,4,60
Андреев Никита Кириллович,прапорщик,7,26
Орлов Олег Никитич,лейтенант,6,22
Иванов Иван Сергеевич,рядовой,9,31
Егоров Кирилл Андреевич,прапорщик,2,33
Морозов Михаил Алексеевич,лейтенант,9,37
Степанов Олег Александрович,майор,9,37
Яковлев Виктор Сергеевич,сержант,5,25
Борисов Сергей Андреевич,прапорщик,5,56
Васильев Юрий Романович,сержант,11,58
Соловьёв Кирилл Юрьевич,прапорщик,1,23
Николаев Егор Михайлович,рядовой,1,39
Никитин Андрей Михайлович,сержант,12,46
Павлов Юрий Олегович,капитан,1,25
Сидоров Юрий Андреевич,капитан,1,41
Козлов Степан Андреевич,лейтенант,3,20
Новиков Матвей Дмитриевич,прапорщик,4,33
Орлов Сергей Иванович,полковник,9,44
Степанов Андрей Кириллович,полковник,3,29
Борисов Егор Александрович,сержант,12,39
Захаров Егор Кириллович,прапорщик,3,24
Кочергин Дмитрий Юрьевич,сержант,4,47
Морозов Михаил Кириллович,сержант,1,60
Васильев Роман Романович,прапорщик,2,35
Морозов Олег Павлович,майор,9,39
Иванов Сергей Михайлович,сержант,10,34
Петров Сергей Олегович,прапорщик,12,38
Алексеев Константин Сергеевич,лейтенант,10,30
Михайлов Дмитрий Олегович,рядовой,9,52
Орлов Виктор Ильич,прапорщик,7,22
Орлов Никита Романович,майор,2,37
Егоров Михаил Олегович,прапорщик,7,36
Павлов Андрей Ильич,лейтенант,11,42
Орлов Алексей Никитич,лейтенант,9,18
Новиков Михаил Ильич,лейтенант,10,56
Николаев Никита Викторович,лейтенант,8,31
Егоров Денис Алексеевич,майор,2,36
Егоров Виктор Романович,рядовой,4,37
Соколов Артём Андреевич,рядовой,1,33
Семёнов Константин Максимович,лейтенант,7,58
Козлов Артём Павлович,лейтенант,7,33
Кузнецов Олег Александрович,полковник,2,45
