fullName,rank,companyNumber,age
Фёдоров Максим Александрович,сержант,10,23
Никитин Дмитрий Олегович,рядовой,2,29
Семёнов Андрей Викторович,сержант,4,38
Смирнов Алексей Никитич,прапорщик,2,40
Павлов Михаил Александрович,капитан,9,49
Васильев Константин Сергеевич,прапорщик,3,22
Яковлев Михаил Максимович,полковник,9,50
Никитин Артём Романович,рядовой,9,36
Петров Андрей Романович,рядовой,3,29
Макаров Виктор Кириллович,лейтенант,7,47
Орлов Александр Никитич,полковник,3,22
Орлов Сергей Никитич,сержант,4,32
Николаев Константин Юрьевич,капитан,5,41
Фёдоров Никита Юрьевич,сержант,1,27
Кузнецов Илья Павлович,лейтенант,12,44
Морозов Роман Ильич,прапорщик,8,19
Захаров Виктор Алексеевич,прапорщик,2,23
Новиков Дмитрий Юрьевич,прапорщик,12,38
Михайлов Роман Викторович,майор,4,29
Орлов Олег Андреевич,капитан,1,41
Егоров Александр Сергеевич,майор,11,46
Фёдоров Сергей Дмитриевич,майор,4,34
Егоров Иван Юрьевич,полковник,6,41
Орлов Кирилл Александрович,майор,12,29
Петров Дмитрий Александрович,майор,6,30
Лебедев Роман Юрьевич,сержант,3,41
Орлов Артём Александрович,сержант,11,39
Никитин Михаил Александрович,прапорщик,4,49
Михайлов Александр Романович,капитан,3,50
Новиков Степан Иванович,майор,12,23
Михайлов Андрей Максимович,лейтенант,3,59
Лебедев Сергей Павлович,полковник,8,42
Никитин Александр Никитич,рядовой,1,23
Егоров Евгений Викторович,лейтенант,3,32
Кузнецов Матвей Олегович,лейтенант,3,49
Козлов Илья Дмитриевич,сержант,3,25
Михайлов Степан Кириллович,прапорщик,9,52
Петров Роман Юрьевич,прапорщик,12,22
Кочергин Павел Никитич,полковник,8,52
Васильев Андрей Кириллович,рядовой,4,26
Николаев Артём Максимович,рядовой,5,28
Николаев Олег Александрович,лейтенант,10,18
Андреев Илья Викторович,полковник,12,29
Орлов Степан Никитич,полковник,5,45
Макаров Павел Юрьевич,прапорщик,5,52
Яковлев Константин Андреевич,рядовой,5,33
Орлов Андрей Юрьевич,сержант,9,40
Васильев Кирилл Романович,капитан,9,59
Кузнецов Павел Романович,рядовой,7,50
Никитин Степан Павлович,капитан,1,44
Степанов Иван Юрьевич,капитан,7,41
Кузнецов Юрий Андреевич,лейтенант,12,39
Попов Михаил Викторович,майор,11,28
Семёнов Сергей Андреевич,рядовой,10,60
Павлов Константин Александрович,рядовой,6,44
Новиков Александр Алексеевич,полковник,5,37
Попов Максим Дмитриевич,рядовой,4,45
Соколов Алексей Юрьевич,майор,5,51
Козлов Виктор Иванович,капитан,6,40
Зайцев Виктор Ильич,прапорщик,8,32
Семёнов Юрий Павлович,лейтенант,9,37
Фёдоров Денис Юрьевич,полковник,9,60
Кочергин Максим Павлович,прапорщик,8,30
Егоров Павел Михайлович,капитан,9,57
Николаев Иван Юрьевич,прапорщик,3,27
Яковлев Роман Михайлович,прапорщик,5,25
Попов Олег Никитич,прапорщик,6,48
Кузнецов Сергей Иванович,лейтенант,2,29
Орлов Степан Никитич,лейтенант,6,38
Макаров Матвей Павлович,майор,11,56
Михайлов Артём Ильич,сержант,6,35
Орлов Евгений Иванович,капитан,5,55
Зайцев Олег Юрьевич,лейтенант,11,33
Зайцев Степан Михайлович,майор,9,21
Макаров Денис Сергеевич,полковник,12,24
Новиков Егор Михайлович,прапорщик,10,58
Кочергин Максим Романович,полковник,11,20
Захаров Матвей Павлович,рядовой,3,51
Попов Михаил Алексеевич,майор,3,21
Зайцев Егор Михайлович,полковник,6,24
Орлов Михаил Михайлович,лейтенант,11,31
Борисов Сергей Романович,полковник,3,22
Семёнов Евгений Михайлович,полковник,6,45
Соловьёв Олег Олегович,полковник,9,20
Никитин Константин Максимович,сержант,5,45
Морозов Олег Павлович,рядовой,12,36
Петров Роман Кириллович,рядовой,3,27
Семёнов Алексей Максимович,сержант,2,49
Зайцев Илья Юрьевич,полковник,3,58
Соколов Михаил Юрьевич,полковник,11,37
Кочергин Максим Павлович,рядовой,12,43
Никитин Егор Юрьевич,майор,1,44
Соловьёв Андрей Михайлович,прапорщик,9,50
Соловьёв Никита Кириллович,прапорщик,11,59
Кузнецов Михаил Олегович,лейтенант,8,52
Морозов Александр Павлович,сержант,2,32
Лебедев Кирилл Олегович,лейтенант,6,28
Лебедев Егор Юрьевич,полковник,9,23
Орлов Виктор Романович,капитан,3,52
Козлов Егор Юрьевич,прапорщик,9,51
Захаров Олег Романович,прапорщик,7,48
Петров Илья Кириллович,рядовой,2,32
Козлов Роман Максимович,лейтенант,4,33
Кузнецов Максим Олегович,прапорщик,6,35
Борисов Степан Михайлович,полковник,12,19
Кузнецов Максим Олегович,капитан,11,26
Захаров Илья Иванович,лейтенант,2,28
Павлов Александр Дмитриевич,прапорщик,11,40
Соловьёв Константин Сергеевич,майор,3,45
Степанов Артём Михайлович,сержант,9,58
Морозов Артём Сергеевич,майор,12,22
Соколов Степан Олегович,сержант,10,45
Алексеев Олег Никитич,рядовой,2,52
Соловьёв Егор Андреевич,капитан,7,29
Никитин Егор Кириллович,майор,3,49
Смирнов Михаил Максимович,сержант,3,20
Борисов Александр Иванович,сержант,11,55
Макаров Дмитрий Павлович,лейтенант,7,26
Новиков Роман Сергеевич,майор,5,28
Морозов Илья Павлович,капитан,2,19
Сидоров Константин Павлович,лейтенант,6,28
Петров Денис Михайлович,майор,12,29
Орлов Александр Алексеевич,капитан,7,20
Кузнецов Юрий Романович,лейтенант,1,59
Козлов Степан Иванович,майор,9,33
Егоров Кирилл Павлович,капитан,6,49
Семёнов Никита Юрьевич,прапорщик,8,35
Смирнов Максим Максимович,капитан,2,56
Смирнов Степан Андреевич,майор,8,33
Захаров Алексей Алексеевич,лейтенант,3,44
Алексеев Евгений Алексеевич,сержант,1,23
Андреев Виктор Максимович,сержант,11,24
Сидоров Евгений Кириллович,майор,11,41
Зайцев Артём Викторович,рядовой,1,40
Соловьёв Евгений Александрович,майор,9,55
Соколов Павел Андреевич,рядовой,7,40
Попов Кирилл Павлович,полковник,6,60
Смирнов Михаил Олегович,рядовой,2,35
Николаев Денис Иванович,лейтенант,2,35
Борисов Никита Ильич,прапорщик,7,19
Борисов Роман Павлович,прапорщик,4,54
Иванов Сергей Ильич,прапорщик,1,31
Степанов Степан Олегович,прапорщик,5,35
Павлов Павел Олегович,прапорщик,1,51
Андреев Александр Дмитриевич,рядовой,9,25
Смирнов Матвей Павлович,майор,2,24
Смирнов Олег Максимович,лейтенант,12,22
Васильев Олег Максимович,полковник,11,44
Степанов Степан Иванович,прапорщик,5,53
Зайцев Денис Кириллович,капитан,5,36
Николаев Артём Андреевич,лейтенант,2,28
Соловьёв Иван Алексеевич,рядовой,3,48
Захаров Артём Александрович,прапорщик,5,30
Николаев Сергей Иванович,майор,9,33
Алексеев Матвей Александрович,прапорщик,2,37
Васильев Артём Дмитриевич,рядовой,3,22
Зайцев Максим Олегович,майор,11,36
Зайцев Кирилл Сергеевич,полковник,8,40
Андреев Евгений Олегович,рядовой,12,38
Борисов Юрий Дмитриевич,капитан,11,35
Сидоров Никита Никитич,рядовой,10,47
Никитин Алексей Кириллович,сержант,7,53
Макаров Виктор Кириллович,полковник,12,23
Кузнецов Сергей Павлович,майор,9,46
Попов Олег Дмитриевич,сержант,6,39
Лебедев Артём Олегович,капитан,7,38
Лебедев Иван Викторович,майор,11,35
Иванов Александр Кириллович,прапорщик,4,60
Алексеев Матвей Иванович,прапорщик,9,28
Петров Максим Сергеевич,прапорщик,12,52
Семёнов Матвей Дмитриевич,полковник,7,57
Кузнецов Илья Никитич,майор,11,52
Егоров Александр Викторович,лейтенант,2,60
Васильев Илья Олегович,рядовой,4,35
Соколов Роман Михайлович,прапорщик,6,39
Васильев Дмитрий Викторович,лейтенант,5,42
Соколов Андрей Сергеевич,прапорщик,8,56
Андреев Павел Олегович,полковник,6,45
Фёдоров Кирилл Никитич,рядовой,12,36
Яковлев Степан Дмитриевич,капитан,5,43
Попов Кирилл Михайлович,сержант,8,30
Яковлев Илья Дмитриевич,лейтенант,1,38
Попов Александр Романович,лейтенант,12,29
Петров Виктор Олегович,прапорщик,4,44
Егоров Денис Никитич,капитан,9,20
Морозов Павел Викторович,полковник,9,18
Михайлов Юрий Михайлович,сержант,8,35
Семёнов Артём Кириллович,лейтенант,5,60
Лебедев Иван Никитич,майор,5,53
Морозов Олег Ильич,лейтенант,2,23
Соловьёв Павел Дмитриевич,полковник,6,55
Михайлов Олег Андреевич,полковник,3,45
Борисов Виктор Сергеевич,капитан,2,40
Андреев Александр Сергеевич,прапорщик,4,60
Николаев Дмитрий Викторович,рядовой,6,59
Семёнов Максим Кириллович,сержант,1,51
Андреев Виктор Максимович,полковник,11,51
Попов Кирилл Александрович,майор,12,23
Васильев Павел Иванович,прапорщик,4,36
Степанов Илья Андреевич,капитан,2,48
Зайцев Кирилл Ильич,рядовой,1,25
Фёдоров Дмитрий Никитич,лейтенант,9,28
Соколов Кирилл Юрьевич,лейтенант,4,50
Борисов Дмитрий Викторович,прапорщик,8,35
Семёнов Сергей Иванович,капитан,4,18
Зайцев Кирилл Дмитриевич,капитан,2,56
Андреев Алексей Павлович,сержант,1,55
Лебедев Дмитрий Ильич,сержант,7,48
Козлов Александр Ильич,прапорщик,8,37
Морозов Сергей Александрович,майор,10,34
Фёдоров Роман Сергеевич,лейтенант,1,53
Андреев Алексей Михайлович,сержант,9,46
Морозов Денис Павлович,лейтенант,12,46
Морозов Дмитрий Дмитриевич,лейтенант,10,47
Семёнов Олег Никитич,капитан,2,23
Петров Алексей Романович,капитан,2,46
Лебедев Олег Сергеевич,лейтенант,2,36
Яковлев Роман Алексеевич,сержант,1,55
Николаев Иван Ильич,капитан,3,46
Кузнецов Егор Иванович,полковник,10,57
Кузнецов Константин Кириллович,капитан,4,37
Новиков Илья Андреевич,полковник,9,27
Андреев Степан Павлович,сержант,9,47
Попов Егор Александрович,полковник,3,49
Кузнецов Константин Андреевич,прапорщик,12,54
Иванов Алексей Кириллович,капитан,12,36
Алексеев Евгений Дмитриевич,лейтенант,9,57
Фёдоров Андрей Максимович,сержант,8,46
Павлов Юрий Ильич,майор,4,44
Соловьёв Иван Романович,сержант,4,44
Орлов Александр Иванович,рядовой,6,21
Петров Александр Дмитриевич,прапорщик,4,22
Смирнов Михаил Дмитриевич,лейтенант,10,48
Козлов Артём Алексеевич,рядовой,9,44
Егоров Алексей Романович,полковник,4,50
Яковлев Олег Александрович,майор,10,19
Захаров Павел Юрьевич,сержант,7,44
Алексеев Егор Олегович,майор,8,29
Васильев Павел Дмитриевич,майор,4,20
Попов Виктор Иванович,полковник,5,50
Кочергин Илья Кириллович,лейтенант,12,41
Яковлев Юрий Максимович,полковник,1,50
Смирнов Сергей Романович,капитан,10,33
Борисов Степан Ильич,сержант,2,55
Морозов Виктор Никитич,прапорщик,11,44
Новиков Виктор Андреевич,рядовой,5,22
Андреев Артём Сергеевич,прапорщик,11,21
Егоров Виктор Иванович,полковник,12,26
Егоров Дмитрий Юрьевич,майор,6,22
Смирнов Егор Олегович,прапорщик,10,51
Михайлов Артём Иванович,капитан,3,46
Михайлов Олег Кириллович,полковник,2,41
Иванов Михаил Никитич,капитан,7,19
Никитин Дмитрий Сергеевич,полковник,7,30
Васильев Егор Алексеевич,сержант,11,36
Орлов Александр Дмитриевич,лейтенант,4,18
Алексеев Виктор Павлович,полковник,11,47
Сидоров Дмитрий Никитич,рядовой,6,33
Андреев Артём Олегович,майор,7,45
Кочергин Артём Романович,сержант,11,30
Иванов Евгений Кириллович,рядовой,12,21
Захаров Артём Викторович,прапорщик,4,24
Борисов Илья Викторович,лейтенант,4,47
Михайлов Павел Кириллович,полковник,8,55
Кузнецов Павел Викторович,капитан,1,21
Кузнецов Алексей Романович,сержант,1,31
