fullName,rank,companyNumber,age
Кузнецов Константин Кириллович,рядовой,1,44
Кузнецов Александр Никитич,сержант,2,50
Зайцев Роман Михайлович,майор,1,23
Лебедев Сергей Павлович,полковник,5,45
Иванов Константин Михайлович,лейтенант,6,55
Петров Александр Павлович,полковник,3,51
Павлов Виктор Александрович,прапорщик,9,20
Михайлов Юрий Михайлович,сержант,5,59
Кочергин Александр Викторович,прапорщик,4,22
Андреев Олег Максимович,капитан,9,19
Андреев Виктор Романович,лейтенант,5,27
Васильев Константин Олегович,сержант,9,53
Смирнов Павел Ильич,полковник,2,51
Макаров Дмитрий Викторович,капитан,6,41
Фёдоров Андрей Михайлович,сержант,11,20
Козлов Сергей Павлович,прапорщик,2,48
Новиков Дмитрий Сергеевич,капитан,5,58
Макаров Егор Викторович,майор,4,27
Лебедев Павел Викторович,прапорщик,5,21
Смирнов Никита Викторович,лейтенант,9,31
Морозов Никита Викторович,лейтенант,6,29
Алексеев Илья Александрович,майор,4,55
Яковлев Илья Павлович,прапорщик,8,57
Иванов Александр Александрович,сержант,11,60
Петров Павел Михайлович,майор,10,49
Алексеев Роман Алексеевич,полковник,12,30
Васильев Денис Дмитриевич,полковник,10,50
Николаев Михаил Александрович,рядовой,8,25
Алексеев Константин Дмитриевич,прапорщик,12,37
Николаев Виктор Александрович,сержант,9,32
Кузнецов Андрей Александрович,сержант,10,28
Петров Роман Михайлович,капитан,11,23
Степанов Иван Дмитриевич,прапорщик,10,24
Васильев Михаил Алексеевич,полковник,1,24
Морозов Артём Юрьевич,полковник,6,46
Иванов Степан Павлович,майор,5,60
Морозов Максим Кириллович,рядовой,7,23
Лебедев Павел Сергеевич,рядовой,3,27
Семёнов Илья Викторович,лейтенант,3,45
Захаров Артём Викторович,майор,2,55
Иванов Максим Кириллович,лейтенант,6,20
Никитин Андрей Романович,майор,12,23
Андреев Матвей Иванович,лейтенант,1,22
Егоров Степан Алексеевич,лейтенант,6,32
Новиков Артём Иванович,лейтенант,8,58
Яковлев Степан Алексеевич,капитан,12,52
Егоров Никита Олегович,майор,6,38
Никитин Степан Сергеевич,капитан,6,48
Орлов Евгений Кириллович,прапорщик,1,21
Яковлев Павел Андреевич,прапорщик,12,33
Кузнецов Илья Павлович,рядовой,5,58
Никитин Александр Романович,капитан,4,42
Соколов Роман Михайлович,лейтенант,11,35
Андреев Роман Павлович,рядовой,8,34
Захаров Юрий Олегович,прапорщик,8,19
Захаров Иван Юрьевич,рядовой,9,24
Петров Олег Иванович,лейтенант,2,28
Алексеев Михаил Павлович,майор,2,28
Михайлов Кирилл Михайлович,сержант,2,53
Андреев Никита Ильич,капитан,10,39
Иванов Михаил Никитич,майор,4,45
Васильев Роман Дмитриевич,рядовой,2,60
Сидоров Иван Михайлович,полковник,5,55
Кузнецов Юрий Алексеевич,прапорщик,12,45
Борисов Максим Дмитриевич,капитан,10,22
Кузнецов Никита Романович,капитан,10,47
Алексеев Денис Никитич,майор,12,60
Соловьёв Максим Иванович,рядовой,12,37
Семёнов Максим Кириллович,сержант,3,43
Павлов Иван Павлович,майор,5,35
Попов Максим Дмитриевич,прапорщик,1,25
Васильев Юрий Павлович,лейтенант,7,24
Орлов Александр Сергеевич,сержант,7,58
Фёдоров Егор Алексеевич,полковник,4,55
Петров Иван Иванович,сержант,7,54
Новиков Олег Никитич,прапорщик,6,28
Соловьёв Евгений Максимович,прапорщик,1,55
Соловьёв Кирилл Александрович,сержант,8,30
Новиков Илья Никитич,рядовой,9,27
Кузнецов Алексей Андреевич,сержант,4,40
Васильев Никита Максимович,сержант,3,58
Соловьёв Денис Павлович,капитан,12,50
Яковлев Артём Дмитриевич,полковник,11,22
Захаров Андрей Викторович,рядовой,5,25
Кочергин Константин Дмитриевич,капитан,10,56
Борисов Денис Никитич,полковник,9,35
Яковлев Степан Ильич,лейтенант,1,55
Петров Евгений Викторович,прапорщик,4,55
Соколов Степан Иванович,майор,7,25
Макаров Иван Алексеевич,прапорщик,7,42
Фёдоров Никита Кириллович,лейтенант,4,40
Иванов Степан Юрьевич,прапорщик,11,50
Захаров Юрий Юрьевич,полковник,9,21
Васильев Олег Романович,сержант,1,38
Козлов Максим Александрович,рядовой,2,57
Кузнецов Юрий Дмитриевич,сержант,12,18
Захаров Сергей Андреевич,лейтенант,12,52
Никитин Олег Андреевич,капитан,12,48
Алексеев Степан Никитич,прапорщик,1,26
Фёдоров Дмитрий Романович,майор,10,33
Егоров Сергей Романович,прапорщик,2,19
Попов Матвей Иванович,сержант,11,45
Новиков Юрий Юрьевич,майор,2,36
Попов Максим Иванович,лейтенант,7,31
Макаров Виктор Ильич,капитан,5,50
Михайлов Артём Михайлович,лейтенант,1,18
Кочергин Артём Александрович,рядовой,2,36
Зайцев Иван Андреевич,майор,11,28
Николаев Олег Алексеевич,сержант,12,37
Борисов Алексей Олегович,прапорщик,5,24
Новиков Кирилл Романович,полковник,3,35
Борисов Илья Олегович,полковник,11,56
Захаров Степан Павлович,рядовой,6,41
Захаров Алексей Иванович,прапорщик,8,25
Лебедев Евгений Максимович,майор,12,34
Попов Константин Викторович,рядовой,5,37
Орлов Евгений Никитич,сержант,4,37
Лебедев Константин Алексеевич,прапорщик,2,33
Егоров Иван Андреевич,рядовой,6,35
Иванов Дмитрий Кириллович,капитан,11,46
Петров Евгений Романович,рядовой,2,55
Новиков Виктор Романович,полковник,3,33
Лебедев Степан Романович,лейтенант,12,48
Семёнов Константин Олегович,прапорщик,7,19
Петров Александр Максимович,капитан,5,51
Борисов Константин Никитич,прапорщик,2,33
Васильев Никита Кириллович,полковник,4,39
Михайлов Денис Александрович,рядовой,7,36
Кочергин Никита Викторович,прапорщик,4,46
Сидоров Евгений Юрьевич,прапорщик,4,19
Яковлев Константин Викторович,сержант,8,25
Петров Олег Андреевич,майор,1,55
Лебедев Кирилл Ильич,капитан,4,22
Сидоров Максим Дмитриевич,полковник,3,30
Козлов Артём Викторович,полковник,10,53
Новиков Степан Алексеевич,полковник,11,58
Фёдоров Максим Олегович,прапорщик,3,24
Кочергин Артём Никитич,рядовой,12,28
Смирнов Артём Дмитриевич,прапорщик,7,30
Фёдоров Артём Сергеевич,прапорщик,12,53
Попов Константин Романович,капитан,9,32
Зайцев Илья Ильич,майор,6,59
Васильев Евгений Михайлович,полковник,10,43
Зайцев Егор Ильич,полковник,2,51
Михайлов Михаил Михайлович,прапорщик,8,34
Сидоров Артём Сергеевич,полковник,7,60
Яковлев Сергей Алексеевич,полковник,1,32
Орлов Виктор Романович,полковник,6,42
Захаров Виктор Сергеевич,рядовой,7,34
Егоров Илья Ильич,сержант,1,35
Соловьёв Андрей Олегович,прапорщик,2,47
Николаев Константин Кириллович,майор,9,33
Павлов Сергей Алексеевич,сержант,8,31
Семёнов Алексей Андреевич,капитан,5,48
Семёнов Евгений Юрьевич,полковник,11,57
Смирнов Иван Андреевич,капитан,1,58
Алексеев Павел Романович,майор,5,44
Орлов Денис Максимович,капитан,6,56
Новиков Максим Юрьевич,лейтенант,6,60
Сидоров Михаил Михайлович,сержант,7,20
Андреев Олег Сергеевич,лейтенант,8,26
Михайлов Михаил Максимович,капитан,10,46
Макаров Илья Дмитриевич,лейтенант,6,24
Сидоров Юрий Романович,лейтенант,11,22
Петров Денис Романович,полковник,10,52
Козлов Егор Никитич,лейтенант,1,57
Васильев Егор Романович,рядовой,11,32
Зайцев Денис Дмитриевич,лейтенант,3,52
Михайлов Артём Александрович,полковник,8,21
Яковлев Кирилл Викторович,майор,7,43
Зайцев Павел Максимович,полковник,9,21
Лебедев Евгений Дмитриевич,лейтенант,9,50
Петров Евгений Юрьевич,майор,9,54
Лебедев Константин Андреевич,сержант,11,54
Егоров Денис Никитич,прапорщик,1,60
Кочергин Александр Андреевич,капитан,3,60
Михайлов Роман Иванович,прапорщик,7,23
Иванов Илья Михайлович,капитан,2,41
Соловьёв Алексей Максимович,сержант,1,35
Михайлов Никита Ильич,прапорщик,12,53
Попов Андрей Романович,рядовой,5,31
Степанов Андрей Ильич,майор,12,59
Козлов Сергей Максимович,рядовой,2,44
Никитин Кирилл Олегович,полковник,10,48
Смирнов Юрий Андреевич,майор,8,51
Семёнов Максим Андреевич,сержант,5,56
Морозов Артём Олегович,полковник,8,57
Лебедев Михаил Андреевич,рядовой,9,31
Кочергин Виктор Андреевич,майор,1,28
Соколов Степан Иванович,майор,10,45
Новиков Алексей Юрьевич,майор,12,58
Лебедев Артём Иванович,сержант,11,19
Смирнов Андрей Юрьевич,сержант,10,19
Никитин Евгений Иванович,рядовой,3,46
Смирнов Александр Кириллович,капитан,11,29
Козлов Степан Максимович,капитан,2,20
Васильев Константин Викторович,капитан,5,45
Борисов Евгений Алексеевич,лейтенант,5,23
Новиков Михаил Юрьевич,полковник,7,43
Андреев Андрей Андреевич,капитан,11,40
Новиков Матвей Романович,прапорщик,7,21
Иванов Михаил Алексеевич,майор,10,31
Макаров Егор Павлович,лейтенант,6,55
Михайлов Евгений Алексеевич,рядовой,4,47
Николаев Егор Александрович,капитан,8,34
Яковлев Михаил Алексеевич,прапорщик,4,56
Николаев Егор Александрович,майор,6,47
Иванов Алексей Кириллович,сержант,1,53
Борисов Юрий Кириллович,майор,9,55
