fullName,rank,companyNumber,age
Лебедев Степан Олегович,сержант,2,44
Яковлев Артём Михайлович,капитан,5,36
Соколов Дмитрий Романович,сержант,5,34
Яковлев Олег Юрьевич,прапорщик,6,19
Захаров Евгений Андреевич,сержант,9,27
Егоров Олег Сергеевич,лейтенант,2,32
Лебедев Олег Максимович,капитан,6,50
Павлов Александр Юрьевич,сержант,3,49
Смирнов Михаил Павлович,сержант,6,39
Новиков Андрей Никитич,лейтенант,9,44
Васильев Олег Викторович,сержант,1,31
Соловьёв Алексей Ильич,капитан,4,27
Никитин Андрей Юрьевич,рядовой,5,57
Михайлов Илья Андреевич,лейтенант,12,36
Иванов Алексей Павлович,прапорщик,6,53
Фёдоров Константин Алексеевич,прапорщик,6,53
Яковлев Дмитрий Алексеевич,сержант,12,33
Смирнов Александр Сергеевич,капитан,6,59
Михайлов Степан Александрович,полковник,6,23
Михайлов Илья Алексеевич,лейтенант,4,49
Николаев Кирилл Дмитриевич,капитан,10,34
Орлов Кирилл Юрьевич,рядовой,9,59
Никитин Максим Ильич,полковник,3,36
Никитин Дмитрий Олегович,сержант,2,36
Алексеев Сергей Кириллович,сержант,6,34
Лебедев Артём Кириллович,лейтенант,1,28
Соловьёв Никита Романович,прапорщик,12,43
Васильев Михаил Сергеевич,прапорщик,2,59
Морозов Иван Викторович,майор,2,53
Петров Иван Михайлович,капитан,3,27
Никитин Виктор Ильич,капитан,7,44
Морозов Андрей Иванович,майор,2,58
Михайлов Сергей Александрович,капитан,3,46
Михайлов Никита Викторович,прапорщик,6,44
Морозов Павел Андреевич,прапорщик,1,49
Алексеев Артём Кириллович,лейтенант,12,32
Алексеев Михаил Ильич,прапорщик,4,49
Смирнов Алексей Сергеевич,прапорщик,7,33
Петров Денис Дмитриевич,майор,1,56
Фёдоров Евгений Ильич,полковник,1,34
Попов Степан Павлович,сержант,3,33
Сидоров Дмитрий Алексеевич,лейтенант,6,38
Семёнов Михаил Юрьевич,прапорщик,11,36
Степанов Артём Павлович,лейтенант,8,32
Фёдоров Андрей Сергеевич,лейтенант,1,51
Соколов Михаил Дмитриевич,сержант,9,55
Лебедев Кирилл Александрович,капитан,4,55
Васильев Кирилл Павлович,прапорщик,8,56
Яковлев Артём Иванович,сержант,10,39
Соловьёв Роман Алексеевич,полковник,2,38
Новиков Андрей Олегович,сержант,7,47
Соловьёв Максим Алексеевич,лейтенант,12,48
Петров Максим Ильич,лейтенант,2,55
Сидоров Егор Павлович,лейтенант,4,29
Захаров Андрей Сергеевич,майор,12,59
Лебедев Олег Викторович,прапорщик,10,35
Захаров Максим Никитич,прапорщик,8,48
Макаров Алексей Александрович,полковник,5,39
Соколов Илья Викторович,майор,7,55
Захаров Иван Сергеевич,майор,7,26
Лебедев Роман Андреевич,полковник,5,33
Козлов Егор Дмитриевич,полковник,7,32
Петров Дмитрий Викторович,капитан,9,29
Васильев Юрий Ильич,майор,12,53
Козлов Максим Юрьевич,капитан,8,31
Орлов Олег Иванович,полковник,7,32
Степанов Алексей Максимович,рядовой,9,47
Павлов Сергей Павлович,сержант,7,59
Соловьёв Павел Юрьевич,лейтенант,4,39
Макаров Виктор Сергеевич,рядовой,6,58
Степанов Иван Ильич,прапорщик,5,44
Егоров Никита Александрович,рядовой,10,36
Лебедев Константин Михайлович,лейтенант,11,55
Попов Павел Кириллович,полковник,11,43
Никитин Олег Сергеевич,лейтенант,7,27
Яковлев Юрий Дмитриевич,капитан,8,54
Борисов Андрей Павлович,капитан,7,32
Николаев Егор Юрьевич,лейтенант,7,32
Степанов Роман Павлович,сержант,6,26
Семёнов Илья Павлович,рядовой,1,46
Морозов Матвей Александрович,прапорщик,1,59
Павлов Кирилл Сергеевич,майор,4,50
Соколов Евгений Дмитриевич,рядовой,2,47
Фёдоров Андрей Андреевич,рядовой,11,48
Степанов Александр Юрьевич,лейтенант,11,55
Орлов Евгений Павлович,рядовой,9,29
Морозов Егор Максимович,лейтенант,7,34
Петров Алексей Александрович,сержант,9,19
Кузнецов Алексей Алексеевич,майор,5,36
Зайцев Роман Олегович,рядовой,12,44
Фёдоров Максим Юрьевич,майор,6,53
Алексеев Роман Олегович,сержант,7,40
Семёнов Дмитрий Никитич,сержант,9,51
Васильев Артём Алексеевич,сержант,11,51
Михайлов Александр Сергеевич,сержант,7,56
Сидоров Иван Павлович,полковник,5,54
Павлов Матвей Викторович,лейтенант,5,28
Лебедев Артём Романович,капитан,9,34
Петров Виктор Викторович,рядовой,12,38
Новиков Иван Андреевич,рядовой,10,26
Алексеев Кирилл Павлович,майор,6,27
Козлов Егор Викторович,майор,10,34
Борисов Денис Сергеевич,капитан,10,22
Андреев Егор Олегович,капитан,1,49
Соколов Юрий Сергеевич,майор,1,19
Яковлев Максим Викторович,капитан,8,48
Кочергин Роман Дмитриевич,рядовой,3,28
Иванов Александр Кириллович,майор,12,45
Новиков Андрей Ильич,капитан,3,26
Соколов Никита Романович,сержант,3,19
Степанов Михаил Сергеевич,сержант,5,39
Николаев Юрий Павлович,сержант,11,58
Смирнов Андрей Александрович,сержант,6,34
Зайцев Олег Александрович,капитан,5,24
Сидоров Артём Павлович,прапорщик,5,40
Попов Никита Романович,рядовой,8,42
Фёдоров Егор Кириллович,лейтенант,5,56
Фёдоров Александр Алексеевич,лейтенант,3,50
Яковлев Константин Юрьевич,прапорщик,11,49
Кузнецов Дмитрий Ильич,майор,2,36
Андреев Артём Александрович,лейтенант,2,37
Соколов Алексей Иванович,капитан,10,57
Новиков Иван Дмитриевич,капитан,11,55
Зайцев Александр Олегович,капитан,10,53
Смирнов Степан Андреевич,сержант,8,22
Петров Кирилл Никитич,капитан,1,49
Смирнов Виктор Сергеевич,сержант,11,45
Михайлов Егор Дмитриевич,лейтенант,12,52
Борисов Евгений Викторович,капитан,6,52
Яковлев Александр Ильич,капитан,2,27
Николаев Иван Юрьевич,капитан,1,39
Васильев Виктор Юрьевич,прапорщик,2,50
Андреев Константин Романович,сержант,12,34
Попов Павел Викторович,майор,1,32
Козлов Иван Юрьевич,сержант,4,50
Иванов Александр Михайлович,рядовой,5,60
Зайцев Артём Алексеевич,майор,12,44
Макаров Виктор Никитич,майор,5,25
Захаров Александр Михайлович,полковник,3,31
Зайцев Андрей Александрович,рядовой,12,53
Кочергин Матвей Павлович,сержант,12,30
Соколов Кирилл Юрьевич,капитан,2,57
Соколов Михаил Алексеевич,рядовой,2,36
Лебедев Олег Никитич,лейтенант,8,38
Соловьёв Денис Кириллович,сержант,12,38
Сидоров Юрий Михайлович,рядовой,6,44
Сидоров Иван Ильич,полковник,2,29
Михайлов Илья Андреевич,рядовой,12,55
Лебедев Павел Андреевич,прапорщик,8,43
Смирнов Иван Михайлович,рядовой,4,38
Николаев Юрий Ильич,майор,1,20
Никитин Никита Павлович,капитан,5,25
Соловьёв Иван Андреевич,лейтенант,4,35
Петров Роман Юрьевич,полковник,6,34
Смирнов Илья Алексеевич,лейтенант,4,18
Яковлев Виктор Сергеевич,полковник,6,21
Яковлев Степан Андреевич,сержант,10,50
Васильев Дмитрий Андреевич,сержант,2,32
Васильев Иван Александрович,прапорщик,11,38
Захаров Юрий Дмитриевич,сержант,11,50
Алексеев Александр Юрьевич,сержант,10,37
Васильев Дмитрий Олегович,сержант,9,47
Васильев Кирилл Романович,рядовой,3,54
Морозов Сергей Викторович,майор,11,27
Павлов Никита Романович,капитан,7,49
Степанов Илья Сергеевич,лейтенант,1,59
Кузнецов Денис Олегович,сержант,12,36
Павлов Иван Олегович,полковник,6,43
Яковлев Сергей Андреевич,капитан,1,44
Степанов Матвей Романович,полковник,3,25
Смирнов Дмитрий Романович,сержант,2,43
Соловьёв Сергей Романович,лейтенант,7,48
Андреев Степан Романович,капитан,8,24
Васильев Кирилл Максимович,рядовой,3,56
Кузнецов Олег Максимович,рядовой,5,28
Соловьёв Артём Романович,майор,3,34
Лебедев Константин Павлович,прапорщик,12,40
Новиков Матвей Дмитриевич,полковник,9,38
Фёдоров Кирилл Романович,капитан,9,58
Никитин Юрий Дмитриевич,лейтенант,10,21
Новиков Илья Юрьевич,капитан,9,52
Степанов Павел Никитич,капитан,11,52
Соловьёв Михаил Михайлович,полковник,1,43
Петров Андрей Павлович,капитан,1,54
Николаев Матвей Никитич,рядовой,6,59
Кузнецов Сергей Александрович,сержант,1,49
Лебедев Денис Ильич,рядовой,9,50
Борисов Максим Романович,сержант,1,28
Козлов Илья Ильич,сержант,7,47
Лебедев Дмитрий Иванович,сержант,10,49
Козлов Андрей Иванович,сержант,9,37
Смирнов Юрий Андреевич,полковник,12,46
Козлов Олег Сергеевич,полковник,4,27
Морозов Илья Кириллович,сержант,12,40
Егоров Степан Михайлович,полковник,11,19
Новиков Максим Олегович,сержант,8,35
Попов Андрей Сергеевич,сержант,11,25
Сидоров Никита Никитич,майор,5,37
Николаев Евгений Иванович,рядовой,3,37
Никитин Егор Максимович,рядовой,11,22
Кочергин Степан Максимович,рядовой,8,24
Соколов Денис Юрьевич,майор,10,49
Соколов Александр Романович,рядовой,12,37
Николаев Роман Александрович,лейтенант,4,49
