fullName,rank,companyNumber,age
Никитин Степан Павлович,сержант,11,29
Сидоров Иван Никитич,сержант,12,41
Лебедев Кирилл Кириллович,прапорщик,3,44
Егоров Дмитрий Павлович,полковник,5,52
Алексеев Дмитрий Олегович,лейтенант,4,55
Павлов Илья Михайлович,прапорщик,9,50
Васильев Степан Никитич,сержант,6,32
Кочергин Олег Никитич,лейтенант,3,52
Петров Никита Романович,рядовой,8,46
Яковлев Кирилл Дмитриевич,лейтенант,6,46
Степанов Никита Иванович,рядовой,6,43
Попов Артём Алексеевич,майор,1,56
Петров Степан Романович,полковник,6,24
Петров Денис Никитич,майор,1,60
Степанов Сергей Кириллович,рядовой,2,24
Лебедев Евгений Павлович,рядовой,10,19
Кузнецов Никита Никитич,майор,8,42
Петров Виктор Алексеевич,сержант,11,19
Кочергин Юрий Иванович,сержант,6,35
Андреев Максим Алексеевич,рядовой,2,60
Кузнецов Алексей Викторович,прапорщик,10,40
Соловьёв Дмитрий Александрович,сержант,7,21
Сидоров Никита Сергеевич,прапорщик,4,29
Яковлев Матвей Михайлович,лейтенант,11,57
Фёдоров Дмитрий Викторович,прапорщик,1,49
Смирнов Иван Ильич,полковник,3,47
Степанов Степан Дмитриевич,прапорщик,12,55
Орлов Матвей Александрович,сержант,11,22
Петров Александр Павлович,прапорщик,11,57
Васильев Михаил Александрович,сержант,12,55
Смирнов Александр Михайлович,прапорщик,3,20
Борисов Артём Олегович,рядовой,9,57
Андреев Михаил Максимович,рядовой,9,37
Николаев Константин Сергеевич,сержант,11,39
Борисов Константин Алексеевич,капитан,6,40
Никитин Илья Иванович,майор,10,39
Кузнецов Дмитрий Иванович,лейтенант,2,20
Петров Егор Юрьевич,капитан,10,18
Николаев Александр Павлович,капитан,7,53
Петров Максим Павлович,майор,8,48
Михайлов Дмитрий Кириллович,лейтенант,9,35
Андреев Виктор Андреевич,майор,4,60
Васильев Павел Никитич,прапорщик,10,41
Соловьёв Илья Александрович,рядовой,7,49
Лебедев Роман Алексеевич,прапорщик,6,18
Васильев Алексей Иванович,полковник,1,22
Семёнов Артём Павлович,прапорщик,5,26
Борисов Роман Алексеевич,прапорщик,2,47
Павлов Кирилл Алексеевич,капитан,1,58
Попов Виктор Андреевич,сержант,4,37
Фёдоров Сергей Максимович,рядовой,12,20
Козлов Дмитрий Олегович,полковник,11,20
Морозов Илья Александрович,майор,9,53
Яковлев Егор Михайлович,сержант,1,27
Борисов Сергей Максимович,лейтенант,7,46
Соколов Андрей Александрович,прапорщик,11,39
Яковлев Иван Романович,полковник,10,53
Захаров Степан Викторович,прапорщик,10,29
Сидоров Алексей Олегович,прапорщик,3,43
Петров Илья Кириллович,лейтенант,11,29
Захаров Александр Андреевич,лейтенант,6,40
Егоров Алексей Максимович,прапорщик,8,47
Борисов Александр Андреевич,рядовой,8,25
Сидоров Матвей Алексеевич,сержант,12,53
Иванов Алексей Ильич,лейтенант,12,28
