fullName,rank,companyNumber,age
Егоров Павел Александрович,полковник,4,24
Морозов Илья Алексеевич,полковник,5,39
Макаров Андрей Викторович,капитан,12,21
Орлов Юрий Романович,рядовой,5,58
Петров Михаил Кириллович,сержант,4,31
Никитин Матвей Ильич,полковник,9,34
Козлов Никита Сергеевич,лейтенант,12,32
Захаров Андрей Сергеевич,рядовой,2,56
Лебедев Евгений Викторович,майор,2,52
Петров Константин Ильич,сержант,10,23
Николаев Виктор Ильич,лейтенант,4,26
Кочергин Олег Романович,сержант,1,44
Соловьёв Дмитрий Максимович,рядовой,10,50
Семёнов Никита Павлович,рядовой,8,50
Соловьёв Егор Александрович,рядовой,3,31
Зайцев Александр Александрович,капитан,2,39
Никитин Егор Сергеевич,капитан,3,56
Егоров Александр Кириллович,майор,7,39
Семёнов Олег Юрьевич,прапорщик,12,36
Зайцев Константин Сергеевич,майор,7,18
Борисов Константин Ильич,лейтенант,6,57
Захаров Матвей Андреевич,рядовой,2,37
Степанов Максим Сергеевич,полковник,9,58
Никитин Павел Никитич,рядовой,9,36
Соколов Илья Павлович,капитан,8,39
Зайцев Александр Андреевич,полковник,7,30
Попов Алексей Ильич,капитан,10,50
Кузнецов Максим Кириллович,лейтенант,5,39
Фёдоров Егор Максимович,рядовой,5,20
Андреев Михаил Андреевич,капитан,9,44
Макаров Дмитрий Иванович,майор,1,39
Соколов Денис Павлович,лейтенант,7,20
Егоров Юрий Сергеевич,рядовой,12,26
Алексеев Александр Дмитриевич,сержант,1,51
Борисов Артём Иванович,лейтенант,7,56
Сидоров Александр Павлович,сержант,11,47
Сидоров Никита Ильич,рядовой,3,31
Михайлов Никита Иванович,рядовой,7,50
Павлов Алексей Олегович,капитан,2,49
Николаев Денис Олегович,полковник,9,59
Борисов Андрей Ильич,капитан,5,36
Макаров Дмитрий Сергеевич,сержант,5,53
Иванов Евгений Викторович,полковник,4,39
Новиков Илья Юрьевич,полковник,11,53
