fullName,rank,companyNumber,age
Кочергин Илья Андреевич,полковник,4,23
Михайлов Артём Сергеевич,майор,9,58
Яковлев Павел Иванович,майор,2,21
Орлов Дмитрий Ильич,прапорщик,5,40
Морозов Денис Никитич,прапорщик,9,35
Андреев Степан Павлович,полковник,7,49
Сидоров Павел Викторович,майор,6,18
Васильев Виктор Павлович,рядовой,2,51
Борисов Сергей Юрьевич,прапорщик,11,34
Егоров Олег Дмитриевич,капитан,10,19
Борисов Денис Сергеевич,прапорщик,2,38
Кузнецов Павел Максимович,полковник,6,40
Яковлев Максим Максимович,рядовой,9,31
Новиков Степан Романович,майор,7,42
Морозов Павел Алексеевич,капитан,3,49
Морозов Денис Сергеевич,прапорщик,7,57
Морозов Илья Олегович,лейтенант,11,41
Алексеев Степан Юрьевич,капитан,6,60
Орлов Иван Максимович,рядовой,2,57
Новиков Михаил Михайлович,рядовой,3,42
Соколов Артём Андреевич,прапорщик,12,25
Кузнецов Сергей Михайлович,сержант,2,50
Николаев Степан Романович,рядовой,10,56
Соловьёв Роман Максимович,рядовой,5,49
Орлов Степан Александрович,лейтенант,10,25
Михайлов Александр Ильич,рядовой,6,48
Соколов Евгений Сергеевич,лейтенант,3,30
Смирнов Михаил Иванович,рядовой,1,54
Соколов Никита Юрьевич,прапорщик,10,48
Морозов Илья Максимович,прапорщик,5,23
Захаров Степан Павлович,сержант,9,57
Попов Евгений Александрович,майор,6,31
Васильев Матвей Алексеевич,сержант,9,32
Семёнов Иван Александрович,рядовой,1,57
Андреев Илья Юрьевич,сержант,11,31
Захаров Роман Александрович,рядовой,2,52
Зайцев Андрей Сергеевич,прапорщик,11,51
Алексеев Дмитрий Максимович,капитан,9,56
Иванов Роман Дмитриевич,капитан,8,51
Козлов Никита Андреевич,сержант,11,41
Морозов Роман Дмитриевич,прапорщик,10,41
Морозов Михаил Андреевич,капитан,10,53
Соколов Матвей Никитич,прапорщик,5,27
Михайлов Егор Никитич,майор,5,43
Соловьёв Михаил Сергеевич,капитан,8,36
Зайцев Дмитрий Сергеевич,полковник,10,35
Петров Сергей Александрович,сержант,4,28
Новиков Андрей Никитич,лейтенант,5,52
Козлов Константин Иванович,лейтенант,6,24
Фёдоров Юрий Александрович,сержант,3,53
Сидоров Илья Александрович,лейтенант,4,47
Попов Дмитрий Александрович,майор,10,42
Павлов Андрей Олегович,сержант,2,30
Николаев Юрий Ильич,рядовой,3,36
Борисов Константин Кириллович,сержант,5,42
Петров Евгений Андреевич,рядовой,3,48
Морозов Константин Викторович,майор,11,26
Семёнов Иван Александрович,капитан,5,53
Петров Степан Олегович,капитан,6,40
Никитин Степан Алексеевич,лейтенант,3,48
Новиков Артём Максимович,сержант,3,48
Борисов Константин Михайлович,капитан,1,44
Павлов Егор Алексеевич,рядовой,11,29
Захаров Роман Андреевич,рядовой,1,34
Никитин Денис Максимович,полковник,10,46
Алексеев Денис Юрьевич,майор,9,21
Новиков Александр Александрович,сержант,11,23
Яковлев Михаил Кириллович,сержант,5,60
Семёнов Виктор Иванович,рядовой,6,30
Соколов Евгений Ильич,полковник,12,39
Сидоров Олег Романович,капитан,2,52
Морозов Дмитрий Романович,майор,5,39
Михайлов Илья Олегович,капитан,11,57
Захаров Матвей Иванович,майор,9,51
Борисов Юрий Алексеевич,полковник,12,50
Макаров Константин Романович,лейтенант,4,37
Лебедев Павел Кириллович,полковник,12,58
Соловьёв Степан Романович,капитан,7,44
Сидоров Егор Иванович,майор,5,33
Егоров Андрей Михайлович,капитан,3,33
Сидоров Андрей Кириллович,прапорщик,8,33
Орлов Александр Сергеевич,капитан,2,27
Смирнов Александр Михайлович,лейтенант,5,57
Лебедев Сергей Алексеевич,капитан,12,58
Николаев Сергей Никитич,лейтенант,7,21
Соколов Степан Кириллович,полковник,11,28
Лебедев Михаил Андреевич,майор,11,31
Лебедев Сергей Олегович,лейтенант,7,57
Соколов Илья Дмитриевич,прапорщик,7,19
Борисов Олег Ильич,майор,6,45
Николаев Виктор Иванович,майор,1,24
Петров Константин Олегович,лейтенант,5,36
Андреев Алексей Максимович,лейтенант,7,28
Михайлов Максим Сергеевич,рядовой,3,45
Семёнов Роман Кириллович,полковник,5,46
Морозов Денис Юрьевич,капитан,2,39
Фёдоров Михаил Максимович,полковник,6,58
Соколов Андрей Павлович,полковник,4,55
Николаев Денис Павлович,сержант,1,53
Макаров Кирилл Максимович,полковник,5,57
Петров Никита Максимович,полковник,12,37
Фёдоров Матвей Никитич,капитан,11,38
Макаров Александр Романович,капитан,6,50
Никитин Евгений Юрьевич,полковник,9,37
Захаров Артём Алексеевич,сержант,1,48
Васильев Виктор Кириллович,капитан,2,37
Яковлев Егор Романович,лейтенант,9,39
Борисов Иван Дмитриевич,сержант,5,27
Егоров Алексей Юрьевич,капитан,2,21
Кочергин Юрий Андреевич,прапорщик,10,41
Яковлев Михаил Дмитриевич,сержант,12,54
Никитин Денис Максимович,лейтенант,12,18
Кочергин Олег Кириллович,рядовой,6,38
Никитин Александр Павлович,капитан,10,54
Иванов Константин Максимович,капитан,3,59
