fullName,rank,companyNumber,age
Козлов Матвей Юрьевич,лейтенант,1,37
Егоров Виктор Кириллович,сержант,2,41
Николаев Егор Ильич,сержант,12,33
Лебедев Илья Максимович,сержант,12,43
Борисов Егор Андреевич,лейтенант,11,56
Петров Денис Алексеевич,лейтенант,4,25
Петров Олег Олегович,капитан,2,60
Фёдоров Михаил Михайлович,майор,5,60
Никитин Кирилл Михайлович,майор,6,60
Кузнецов Олег Ильич,лейтенант,11,45
Борисов Михаил Павлович,капитан,4,24
Павлов Павел Юрьевич,рядовой,3,40
Захаров Сергей Павлович,полковник,6,45
Морозов Илья Никитич,полковник,12,34
Михайлов Дмитрий Андреевич,полковник,4,18
Борисов Сергей Кириллович,сержант,12,60
Андреев Денис Александрович,капитан,12,55
Макаров Олег Ильич,рядовой,12,20
Лебедев Максим Никитич,сержант,5,37
Никитин Виктор Викторович,лейтенант,2,47
Соловьёв Иван Александрович,майор,5,38
Павлов Егор Иванович,капитан,11,29
Михайлов Олег Михайлович,полковник,7,21
Кузнецов Роман Александрович,капитан,4,18
Михайлов Евгений Алексеевич,рядовой,4,31
Михайлов Денис Александрович,капитан,5,48
Михайлов Степан Кириллович,прапорщик,10,25
Егоров Степан Юрьевич,прапорщик,12,46
Михайлов Иван Михайлович,полковник,10,29
Алексеев Юрий Викторович,рядовой,11,33
Попов Константин Дмитриевич,капитан,10,52
Макаров Кирилл Сергеевич,полковник,6,48
Сидоров Евгений Кириллович,прапорщик,3,37
Сидоров Максим Дмитриевич,полковник,6,53
Егоров Степан Алексеевич,полковник,9,53
Захаров Денис Андреевич,прапорщик,9,19
Зайцев Егор Иванович,полковник,7,60
Алексеев Денис Олегович,капитан,5,19
Козлов Илья Александрович,рядовой,11,29
Алексеев Егор Александрович,майор,2,50
Васильев Кирилл Никитич,рядовой,10,30
Попов Матвей Максимович,прапорщик,6,59
Андреев Александр Андреевич,рядовой,10,19
Орлов Матвей Никитич,сержант,5,33
Смирнов Александр Викторович,рядовой,2,34
Макаров Сергей Андреевич,майор,8,50
Иванов Павел Юрьевич,сержант,9,24
Петров Константин Дмитриевич,полковник,7,29
Иванов Илья Алексеевич,лейтенант,4,21
