fullName,rank,companyNumber,age
Васильев Виктор Александрович,капитан,8,55
Никитин Константин Максимович,сержант,2,57
Соколов Денис Александрович,прапорщик,6,52
Зайцев Евгений Максимович,капитан,10,19
Зайцев Егор Алексеевич,капитан,11,35
Петров Никита Павлович,рядовой,4,24
Борисов Дмитрий Михайлович,прапорщик,6,45
Соколов Юрий Михайлович,сержант,12,52
Кочергин Константин Дмитриевич,сержант,7,30
Кочергин Егор Ильич,прапорщик,11,44
Смирнов Олег Никитич,лейтенант,8,53
Михайлов Олег Викторович,рядовой,11,19
Кочергин Роман Юрьевич,лейтенант,5,49
Семёнов Егор Михайлович,капитан,5,32
Яковлев Виктор Викторович,сержант,4,50
Борисов Артём Сергеевич,лейтенант,7,31
Лебедев Кирилл Романович,полковник,4,35
Орлов Илья Алексеевич,капитан,9,19
Михайлов Александр Кириллович,майор,5,46
Михайлов Никита Кириллович,капитан,2,29
Зайцев Дмитрий Алексеевич,прапорщик,1,43
Сидоров Павел Максимович,рядовой,5,44
Сидоров Сергей Сергеевич,майор,12,28
Степанов Виктор Дмитриевич,прапорщик,9,33
Михайлов Денис Александрович,лейтенант,4,20
Фёдоров Артём Юрьевич,рядовой,4,27
Макаров Никита Михайлович,рядовой,4,32
Смирнов Сергей Кириллович,сержант,8,23
Яковлев Матвей Павлович,майор,2,26
Семёнов Илья Александрович,сержант,9,58
Орлов Кирилл Алексеевич,сержант,12,48
Новиков Илья Павлович,капитан,3,44
Кочергин Михаил Юрьевич,рядовой,11,57
Михайлов Олег Юрьевич,майор,11,46
Соловьёв Евгений Андреевич,майор,4,25
Михайлов Сергей Романович,полковник,11,24
Степанов Максим Ильич,лейтенант,10,36
Иванов Андрей Сергеевич,прапорщик,10,32
Васильев Константин Кириллович,капитан,11,22
Зайцев Андрей Дмитриевич,прапорщик,6,26
Степанов Матвей Михайлович,майор,8,29
Семёнов Дмитрий Романович,капитан,10,43
Смирнов Никита Ильич,лейтенант,11,35
Сидоров Алексей Александрович,прапорщик,5,60
Кузнецов Дмитрий Юрьевич,полковник,4,46
Соколов Михаил Олегович,лейтенант,1,26
Смирнов Виктор Никитич,капитан,7,34
Павлов Иван Максимович,капитан,7,39
Алексеев Матвей Алексеевич,лейтенант,6,30
Сидоров Никита Алексеевич,лейтенант,10,40
Козлов Денис Ильич,полковник,11,19
Алексеев Кирилл Алексеевич,капитан,11,52
Орлов Илья Юрьевич,капитан,2,57
Попов Артём Юрьевич,лейтенант,8,59
Никитин Степан Романович,сержант,8,44
Михайлов Дмитрий Ильич,капитан,2,52
Морозов Олег Викторович,капитан,8,48
Попов Алексей Алексеевич,сержант,10,27
Михайлов Егор Никитич,прапорщик,5,18
Захаров Максим Павлович,капитан,2,29
Андреев Дмитрий Андреевич,лейтенант,12,38
Кочергин Дмитрий Александрович,капитан,9,43
Николаев Дмитрий Максимович,капитан,7,23
Борисов Роман Алексеевич,рядовой,4,47
Смирнов Роман Никитич,полковник,8,31
Иванов Степан Романович,рядовой,8,32
Фёдоров Илья Павлович,лейтенант,3,52
Козлов Сергей Юрьевич,капитан,9,36
Морозов Александр Кириллович,прапорщик,10,39
Соколов Евгений Олегович,сержант,7,58
Смирнов Евгений Юрьевич,майор,10,35
Смирнов Матвей Никитич,полковник,7,19
Иванов Кирилл Викторович,лейтенант,1,60
Орлов Иван Юрьевич,прапорщик,11,29
Михайлов Никита Олегович,прапорщик,1,50
Макаров Константин Максимович,рядовой,11,52
Соловьёв Андрей Романович,сержант,12,37
Соловьёв Александр Никитич,лейтенант,8,34
Егоров Денис Михайлович,майор,1,28
Орлов Степан Юрьевич,полковник,6,32
Андреев Степан Максимович,прапорщик,1,45
Семёнов Денис Сергеевич,прапорщик,3,49
Кузнецов Артём Александрович,майор,9,54
Яковлев Юрий Михайлович,майор,4,26
Алексеев Егор Андреевич,полковник,6,53
Захаров Дмитрий Иванович,лейтенант,10,20
Попов Матвей Алексеевич,майор,10,48
Козлов Сергей Викторович,сержант,8,48
Зайцев Виктор Михайлович,полковник,7,44
Николаев Егор Александрович,полковник,4,44
Лебедев Дмитрий Андреевич,сержант,5,27
Кузнецов Иван Андреевич,майор,10,42
Петров Степан Викторович,прапорщик,7,45
Орлов Алексей Олегович,майор,4,32
Семёнов Юрий Сергеевич,рядовой,6,18
Никитин Егор Андреевич,рядовой,10,46
Яковлев Евгений Максимович,прапорщик,8,45
Борисов Дмитрий Максимович,прапорщик,3,35
Соколов Павел Сергеевич,лейтенант,4,49
Морозов Евгений Михайлович,прапорщик,1,20
Васильев Иван Александрович,лейтенант,10,55
Макаров Никита Никитич,полковник,11,34
Андреев Степан Викторович,лейтенант,8,40
Новиков Степан Юрьевич,прапорщик,5,31
Лебедев Артём Юрьевич,майор,5,36
Егоров Павел Павлович,майор,12,45
Смирнов Артём Кириллович,майор,2,32
Алексеев Юрий Юрьевич,сержант,11,42
Фёдоров Виктор Алексеевич,полковник,3,35
Иванов Александр Юрьевич,капитан,2,40
Петров Никита Юрьевич,майор,3,28
Степанов Виктор Олегович,прапорщик,8,32
Семёнов Максим Кириллович,лейтенант,1,18
Кузнецов Виктор Сергеевич,рядовой,3,30
Николаев Илья Юрьевич,сержант,11,23
Кузнецов Виктор Кириллович,рядовой,5,32
Попов Илья Павлович,сержант,9,22
Попов Константин Иванович,майор,10,37
Алексеев Павел Максимович,сержант,1,32
Алексеев Кирилл Александрович,полковник,8,32
Иванов Андрей Павлович,прапорщик,6,39
Зайцев Андрей Кириллович,майор,5,19
Николаев Виктор Романович,рядовой,9,57
Кочергин Константин Алексеевич,полковник,10,39
Иванов Денис Юрьевич,полковник,8,45
Яковлев Андрей Сергеевич,лейтенант,7,43
Андреев Андрей Михайлович,сержант,10,28
Фёдоров Константин Дмитриевич,лейтенант,8,55
Орлов Никита Павлович,полковник,3,29
Козлов Виктор Викторович,лейтенант,7,50
Николаев Сергей Никитич,майор,8,29
Новиков Виктор Романович,сержант,11,36
Николаев Алексей Александрович,полковник,10,53
Фёдоров Алексей Алексеевич,сержант,12,36
Кузнецов Константин Юрьевич,полковник,2,45
Кузнецов Степан Алексеевич,прапорщик,10,24
Иванов Павел Сергеевич,капитан,7,39
Николаев Илья Юрьевич,лейтенант,5,44
Николаев Степан Павлович,лейтенант,8,59
Соловьёв Илья Никитич,капитан,6,43
Соловьёв Егор Александрович,капитан,5,58
Николаев Максим Викторович,полковник,11,39
Павлов Михаил Михайлович,капитан,5,40
Лебедев Степан Алексеевич,майор,7,55
Морозов Артём Александрович,рядовой,8,19
Алексеев Иван Романович,капитан,2,35
Макаров Роман Викторович,капитан,1,48
Макаров Дмитрий Сергеевич,сержант,6,42
Яковлев Константин Дмитриевич,прапорщик,11,45
Козлов Денис Максимович,полковник,4,51
Соколов Павел Ильич,сержант,6,20
Егоров Андрей Дмитриевич,сержант,4,48
Морозов Олег Викторович,майор,1,33
Никитин Константин Дмитриевич,капитан,5,46
Козлов Алексей Сергеевич,майор,1,56
Борисов Матвей Ильич,майор,11,57
Захаров Михаил Иванович,майор,4,34
Иванов Алексей Юрьевич,лейтенант,1,22
Семёнов Олег Иванович,лейтенант,4,49
Семёнов Андрей Олегович,капитан,3,18
Козлов Максим Михайлович,полковник,1,27
Никитин Алексей Павлович,сержант,7,39
Семёнов Михаил Сергеевич,капитан,10,48
Новиков Роман Кириллович,сержант,10,30
Яковлев Илья Андреевич,лейтенант,8,37
Иванов Сергей Викторович,лейтенант,12,39
Кузнецов Дмитрий Андреевич,прапорщик,8,49
Кочергин Сергей Викторович,рядовой,6,19
Кузнецов Артём Ильич,полковник,11,35
Зайцев Роман Сергеевич,майор,12,19
Алексеев Сергей Максимович,сержант,5,50
Смирнов Илья Иванович,прапорщик,6,29
Борисов Евгений Алексеевич,рядовой,11,30
Васильев Роман Максимович,сержант,9,45
Иванов Александр Викторович,рядовой,2,44
Павлов Павел Олегович,полковник,3,42
Петров Олег Александрович,сержант,12,21
Кузнецов Виктор Романович,майор,7,59
Никитин Евгений Дмитриевич,прапорщик,11,32
Николаев Константин Викторович,рядовой,8,49
Иванов Александр Дмитриевич,капитан,1,51
Николаев Никита Иванович,прапорщик,9,46
Морозов Алексей Александрович,майор,2,43
Павлов Юрий Олегович,рядовой,9,33
Кочергин Илья Дмитриевич,прапорщик,11,44
Андреев Олег Сергеевич,прапорщик,3,35
Макаров Матвей Романович,капитан,7,18
Козлов Егор Викторович,майор,6,59
Смирнов Олег Ильич,лейтенант,9,28
Михайлов Александр Михайлович,лейтенант,8,28
Алексеев Кирилл Никитич,рядовой,3,60
Андреев Андрей Ильич,полковник,7,18
Алексеев Илья Юрьевич,прапорщик,5,29
Егоров Константин Максимович,рядовой,4,33
Попов Матвей Викторович,сержант,9,51
Смирнов Олег Олегович,прапорщик,8,29
Павлов Виктор Максимович,капитан,7,27
Захаров Роман Андреевич,полковник,8,42
Алексеев Александр Павлович,сержант,2,54
Попов Александр Максимович,лейтенант,11,37
Смирнов Павел Романович,майор,10,36
Смирнов Михаил Михайлович,сержант,12,55
Егоров Андрей Максимович,майор,9,60
Михайлов Павел Павлович,рядовой,1,29
Орлов Никита Кириллович,полковник,2,35
Козлов Максим Андреевич,сержант,7,54
Егоров Александр Викторович,лейтенант,4,25
Соловьёв Роман Сергеевич,сержант,8,53
Соловьёв Дмитрий Сергеевич,сержант,3,52
Кузнецов Андрей Павлович,майор,10,42
Захаров Матвей Олегович,сержант,6,32
Захаров Кирилл Дмитриевич,сержант,6,34
Яковлев Максим Юрьевич,сержант,4,23
Степанов Иван Юрьевич,полковник,1,54
Захаров Егор Олегович,капитан,12,18
Кузнецов Павел Ильич,лейтенант,8,18
Степанов Андрей Юрьевич,майор,1,39
Алексеев Евгений Максимович,майор,1,58
Степанов Иван Олегович,сержант,6,45
Никитин Иван Сергеевич,лейтенант,9,45
Павлов Михаил Максимович,майор,4,44
Зайцев Алексей Михайлович,сержант,1,25
Орлов Юрий Иванович,рядовой,10,40
Лебедев Сергей Ильич,капитан,11,35
Никитин Роман Павлович,капитан,9,46
Михайлов Иван Олегович,рядовой,2,53
Степанов Максим Кириллович,лейтенант,11,35
Кузнецов Артём Михайлович,капитан,10,44
Васильев Виктор Михайлович,сержант,6,60
Васильев Константин Александрович,прапорщик,4,45
Смирнов Матвей Иванович,прапорщик,7,54
Борисов Алексей Олегович,капитан,4,25
Никитин Никита Иванович,прапорщик,12,19
Кочергин Матвей Никитич,майор,1,35
Борисов Андрей Иванович,сержант,12,38
Лебедев Илья Викторович,майор,8,48
Новиков Виктор Павлович,лейтенант,10,47
Новиков Евгений Олегович,лейтенант,9,55
Зайцев Олег Максимович,капитан,12,52
Кузнецов Михаил Алексеевич,прапорщик,4,60
Фёдоров Сергей Юрьевич,рядовой,1,47
Орлов Иван Сергеевич,полковник,8,45
Михайлов Евгений Сергеевич,рядовой,7,22
Егоров Олег Александрович,полковник,9,25
Соколов Иван Павлович,прапорщик,6,31
Васильев Сергей Иванович,капитан,6,45
Макаров Александр Романович,лейтенант,4,41
Козлов Виктор Сергеевич,лейтенант,7,60
Семёнов Олег Александрович,полковник,1,48
Фёдоров Роман Олегович,рядовой,9,44
Семёнов Иван Олегович,майор,10,25
Кочергин Максим Ильич,сержант,9,37
Лебедев Дмитрий Кириллович,капитан,1,50
Семёнов Степан Олегович,рядовой,12,32
Степанов Егор Сергеевич,полковник,5,22
Лебедев Матвей Никитич,рядовой,9,31
Соловьёв Артём Александрович,сержант,8,27
Кузнецов Алексей Михайлович,лейтенант,8,60
Орлов Максим Кириллович,капитан,4,18
Степанов Артём Иванович,капитан,4,23
