fullName,rank,companyNumber,age
Фёдоров Матвей Викторович,капитан,1,53
Васильев Никита Сергеевич,прапорщик,7,28
Егоров Денис Сергеевич,рядовой,12,19
Степанов Артём Романович,полковник,12,35
Морозов Константин Романович,рядовой,6,60
Семёнов Никита Павлович,полковник,12,47
Соловьёв Алексей Павлович,майор,7,18
Алексеев Евгений Сергеевич,полковник,2,18
Петров Иван Никитич,полковник,1,44
Лебедев Артём Максимович,капитан,9,52
Макаров Денис Сергеевич,лейтенант,3,55
Смирнов Олег Романович,майор,10,45
Павлов Максим Юрьевич,рядовой,11,44
Степанов Артём Сергеевич,полковник,7,33
Кузнецов Матвей Никитич,капитан,7,57
Макаров Юрий Олегович,прапорщик,4,32
Попов Егор Юрьевич,майор,7,38
Борисов Сергей Сергеевич,рядовой,6,27
Зайцев Егор Сергеевич,майор,12,50
Петров Илья Дмитриевич,лейтенант,3,41
Орлов Андрей Юрьевич,капитан,6,33
Никитин Степан Романович,рядовой,3,31
Семёнов Денис Максимович,майор,5,21
Лебедев Алексей Юрьевич,капитан,8,37
Новиков Сергей Никитич,сержант,1,56
Смирнов Павел Никитич,рядовой,12,44
Попов Кирилл Ильич,капитан,8,20
Яковлев Егор Никитич,прапорщик,6,28
Соколов Евгений Андреевич,майор,1,56
Андреев Виктор Романович,майор,7,56
Борисов Максим Максимович,лейтенант,8,60
Новиков Алексей Алексеевич,полковник,4,21
Петров Роман Романович,капитан,5,21
Борисов Илья Иванович,рядовой,11,58
Михайлов Павел Павлович,полковник,11,25
Михайлов Алексей Сергеевич,майор,2,37
Новиков Артём Ильич,рядовой,1,20
Васильев Егор Андреевич,майор,11,35
Михайлов Матвей Максимович,лейтенант,4,44
Козлов Никита Романович,лейтенант,3,60
Егоров Константин Андреевич,лейтенант,9,25
Орлов Сергей Дмитриевич,сержант,9,43
Яковлев Матвей Павлович,капитан,4,55
Никитин Денис Максимович,капитан,3,35
Николаев Денис Павлович,лейтенант,12,46
Иванов Евгений Викторович,капитан,3,56
Яковлев Александр Иванович,майор,4,38
Андреев Дмитрий Иванович,полковник,10,43
Новиков Никита Дмитриевич,полковник,5,54
Попов Дмитрий Михайлович,сержант,3,41
Алексеев Алексей Ильич,рядовой,9,35
Михайлов Олег Ильич,капитан,12,19
Новиков Сергей Иванович,сержант,2,44
Яковлев Павел Дмитриевич,полковник,2,29
Яковлев Артём Юрьевич,майор,5,47
Соловьёв Кирилл Ильич,майор,5,31
Борисов Иван Сергеевич,майор,3,57
Васильев Виктор Павлович,прапорщик,12,57
Козлов Денис Андреевич,полковник,2,59
Морозов Иван Павлович,лейтенант,2,27
Смирнов Александр Дмитриевич,капитан,6,27
Павлов Евгений Максимович,лейтенант,5,27
Макаров Евгений Михайлович,майор,9,41
Петров Александр Ильич,прапорщик,4,28
