fullName,rank,companyNumber,age
Фёдоров Кирилл Юрьевич,майор,4,57
Павлов Егор Алексеевич,сержант,2,34
Петров Матвей Максимович,сержант,2,52
Кочергин Роман Дмитриевич,прапорщик,8,37
Лебедев Илья Ильич,капитан,10,23
Михайлов Иван Романович,сержант,5,47
Новиков Михаил Андреевич,рядовой,4,38
Степанов Кирилл Никитич,рядовой,1,28
Яковлев Илья Юрьевич,майор,4,40
Сидоров Степан Олегович,лейтенант,5,49
Семёнов Михаил Сергеевич,сержант,2,31
Яковлев Матвей Максимович,капитан,11,30
Иванов Андрей Иванович,капитан,6,30
Михайлов Егор Романович,капитан,2,40
Васильев Константин Иванович,майор,3,25
Семёнов Степан Романович,прапорщик,10,57
Петров Павел Никитич,майор,11,22
Яковлев Алексей Павлович,прапорщик,6,51
Зайцев Сергей Павлович,лейтенант,6,57
Попов Артём Ильич,полковник,2,55
Соколов Михаил Максимович,капитан,12,20
Макаров Дмитрий Ильич,капитан,2,34
Соловьёв Роман Ильич,прапорщик,3,56
Зайцев Алексей Никитич,сержант,2,56
Борисов Матвей Викторович,майор,4,21
Зайцев Павел Сергеевич,сержант,2,50
Фёдоров Андрей Юрьевич,сержант,5,23
Сидоров Михаил Павлович,рядовой,4,33
Сидоров Никита Иванович,прапорщик,4,21
Сидоров Никита Кириллович,рядовой,4,21
Захаров Михаил Никитич,рядовой,8,46
Павлов Максим Сергеевич,рядовой,10,44
Морозов Константин Никитич,майор,6,38
Лебедев Егор Олегович,сержант,12,37
Фёдоров Михаил Сергеевич,полковник,9,29
Степанов Павел Сергеевич,сержант,7,57
Соловьёв Константин Михайлович,прапорщик,3,21
Алексеев Михаил Максимович,капитан,12,24
Иванов Егор Сергеевич,майор,12,42
Николаев Роман Максимович,рядовой,1,51
Николаев Андрей Алексеевич,майор,5,26
Захаров Сергей Павлович,капитан,3,44
Зайцев Евгений Андреевич,сержант,11,23
Николаев Денис Иванович,майор,7,28
Николаев Роман Павлович,сержант,1,51
Васильев Олег Михайлович,лейтенант,10,23
Макаров Александр Александрович,прапорщик,10,32
Кузнецов Виктор Иванович,лейтенант,3,26
Павлов Олег Викторович,рядовой,12,30
Попов Андрей Александрович,рядовой,11,60
Лебедев Кирилл Романович,капитан,8,26
Михайлов Артём Викторович,рядовой,3,57
Морозов Максим Никитич,прапорщик,3,20
Фёдоров Виктор Александрович,майор,3,58
Егоров Роман Александрович,полковник,7,20
Новиков Степан Александрович,сержант,3,34
Иванов Егор Иванович,полковник,5,48
Михайлов Иван Павлович,майор,10,39
Петров Юрий Александрович,прапорщик,2,58
Егоров Павел Романович,лейтенант,7,34
Васильев Дмитрий Сергеевич,лейтенант,6,58
Зайцев Матвей Олегович,полковник,3,32
Егоров Степан Юрьевич,капитан,9,50
Лебедев Роман Иванович,лейтенант,12,57
Степанов Илья Максимович,сержант,7,60
Петров Егор Андреевич,сержант,10,19
Борисов Максим Сергеевич,полковник,12,30
Павлов Роман Александрович,прапорщик,8,55
Михайлов Виктор Викторович,рядовой,10,57
Иванов Артём Александрович,сержант,6,25
Никитин Кирилл Романович,майор,4,53
Попов Юрий Никитич,прапорщик,2,55
Андреев Сергей Михайлович,лейтенант,10,21
Морозов Илья Никитич,лейтенант,3,53
Соколов Павел Иванович,рядовой,12,44
Семёнов Артём Дмитриевич,полковник,10,39
Макаров Илья Андреевич,майор,12,43
Семёнов Александр Михайлович,полковник,9,51
Кочергин Олег Олегович,полковник,6,42
Андреев Виктор Андреевич,капитан,3,41
Никитин Виктор Алексеевич,полковник,3,51
Борисов Алексей Александрович,полковник,2,51
Васильев Андрей Кириллович,прапорщик,4,20
Алексеев Евгений Романович,лейтенант,9,37
Орлов Егор Юрьевич,лейтенант,11,49
Егоров Александр Павлович,прапорщик,6,53
Соколов Денис Михайлович,майор,5,54
Фёдоров Павел Юрьевич,прапорщик,3,23
Соколов Матвей Ильич,рядовой,8,38
Борисов Матвей Романович,капитан,11,28
Яковлев Евгений Юрьевич,прапорщик,9,47
Михайлов Максим Максимович,майор,11,36
Егоров Роман Алексеевич,лейтенант,8,38
Никитин Сергей Сергеевич,полковник,10,57
Семёнов Егор Михайлович,прапорщик,4,35
Степанов Егор Иванович,полковник,6,22
Никитин Матвей Олегович,прапорщик,2,57
Кочергин Иван Олегович,сержант,12,18
Яковлев Дмитрий Ильич,прапорщик,12,50
Зайцев Алексей Дмитриевич,полковник,2,43
Захаров Артём Дмитриевич,рядовой,12,38
Козлов Денис Андреевич,сержант,5,27
Кузнецов Евгений Михайлович,полковник,9,31
Новиков Виктор Алексеевич,лейтенант,7,44
Павлов Дмитрий Михайлович,лейтенант,11,21
Сидоров Олег Дмитриевич,прапорщик,1,31
Васильев Михаил Александрович,рядовой,6,32
Лебедев Илья Иванович,полковник,9,43
Кочергин Денис Сергеевич,прапорщик,6,34
Михайлов Егор Александрович,прапорщик,4,55
Кузнецов Роман Дмитриевич,капитан,7,49
Соловьёв Кирилл Павлович,майор,12,26
Семёнов Андрей Дмитриевич,майор,6,31
Кочергин Юрий Никитич,капитан,10,22
Смирнов Константин Андреевич,майор,9,40
Алексеев Иван Андреевич,полковник,9,41
Макаров Дмитрий Алексеевич,рядовой,6,38
Макаров Олег Ильич,капитан,4,19
Орлов Денис Викторович,прапорщик,6,53
Кузнецов Максим Алексеевич,лейтенант,3,44
Михайлов Артём Иванович,лейтенант,8,59
Егоров Кирилл Никитич,майор,7,18
Лебедев Степан Александрович,полковник,8,39
Сидоров Виктор Сергеевич,капитан,9,22
Лебедев Денис Иванович,прапорщик,2,27
Козлов Виктор Михайлович,прапорщик,2,37
Степанов Алексей Романович,сержант,11,24
Алексеев Кирилл Алексеевич,капитан,11,33
