fullName,rank,companyNumber,age
Смирнов Виктор Олегович,майор,1,43
Попов Андрей Никитич,рядовой,1,46
Соколов Сергей Ильич,капитан,8,54
Михайлов Евгений Юрьевич,капитан,2,52
Лебедев Роман Андреевич,полковник,11,44
Лебедев Кирилл Павлович,капитан,4,47
Соловьёв Олег Максимович,прапорщик,12,21
Захаров Илья Алексеевич,капитан,7,26
Макаров Андрей Никитич,капитан,11,45
Захаров Сергей Викторович,рядовой,4,58
Степанов Евгений Иванович,полковник,12,46
Лебедев Олег Михайлович,рядовой,3,58
Лебедев Максим Алексеевич,полковник,8,58
Никитин Алексей Ильич,капитан,11,22
Николаев Александр Романович,майор,6,40
Павлов Константин Михайлович,сержант,12,52
Павлов Александр Иванович,полковник,10,24
Андреев Кирилл Алексеевич,сержант,7,47
Николаев Александр Романович,рядовой,2,24
Кузнецов Максим Олегович,капитан,6,22
Зайцев Виктор Александрович,рядовой,6,53
Борисов Кирилл Андреевич,прапорщик,1,38
Смирнов Матвей Алексеевич,полковник,6,45
Андреев Егор Романович,полковник,5,20
Егоров Дмитрий Юрьевич,капитан,8,42
Кочергин Андрей Олегович,сержант,8,57
Захаров Артём Ильич,капитан,3,59
Морозов Константин Иванович,сержант,7,46
Лебедев Роман Юрьевич,рядовой,4,23
Иванов Степан Олегович,рядовой,11,20
Борисов Константин Михайлович,полковник,9,44
Егоров Максим Юрьевич,прапорщик,9,45
Никитин Андрей Павлович,прапорщик,9,26
Борисов Александр Дмитриевич,рядовой,3,28
Яковлев Евгений Дмитриевич,капитан,3,20
Михайлов Никита Викторович,лейтенант,8,33
Никитин Алексей Алексеевич,полковник,2,23
Макаров Роман Викторович,капитан,11,52
Николаев Михаил Сергеевич,прапорщик,8,57
Кузнецов Денис Ильич,прапорщик,5,33
Кузнецов Михаил Кириллович,прапорщик,6,18
Иванов Александр Иванович,лейтенант,12,52
Козлов Максим Ильич,полковник,9,19
Егоров Александр Викторович,капитан,11,55
Кузнецов Павел Иванович,майор,11,45
Орлов Юрий Юрьевич,сержант,1,31
Алексеев Иван Викторович,рядовой,2,30
Фёдоров Никита Дмитриевич,лейтенант,3,52
Зайцев Михаил Дмитриевич,майор,5,39
Никитин Алексей Алексеевич,лейтенант,12,56
Козлов Артём Ильич,майор,5,22
Егоров Олег Сергеевич,полковник,12,56
Иванов Константин Александрович,сержант,11,26
Морозов Михаил Михайлович,лейтенант,12,44
Егоров Роман Олегович,полковник,10,30
Кузнецов Михаил Романович,прапорщик,7,34
Фёдоров Олег Олегович,полковник,9,55
Новиков Андрей Романович,капитан,10,31
Никитин Александр Олегович,капитан,11,20
Павлов Алексей Кириллович,прапорщик,6,30
Попов Виктор Сергеевич,капитан,2,49
Михайлов Степан Алексеевич,полковник,4,57
Новиков Денис Михайлович,сержант,7,49
Лебедев Сергей Викторович,лейтенант,9,43
Макаров Денис Кириллович,сержант,1,47
Семёнов Михаил Андреевич,майор,12,32
Орлов Павел Павлович,майор,5,27
Борисов Илья Викторович,майор,11,60
Никитин Степан Никитич,майор,2,44
